participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
160156,18.0,evidence2,Yes,Very Confident,1,6,88.0,1.0,75.0,inculp
160156,18.0,minorInculp,No,Very Confident,1,1,88.0,1.0,75.0,inculp
160156,18.0,minorExculp,No,Very Confident,1,1,88.0,1.0,75.0,inculp
160156,18.0,evidence3,No,Moderately Confident,1,2,88.0,1.0,75.0,inculp
160156,18.0,criticalInculp,No,Very Confident,1,1,88.0,1.0,75.0,inculp
160156,18.0,evidence1,Yes,Moderately Confident,1,5,88.0,1.0,75.0,inculp
160156,18.0,criticalExculp,No,Very Confident,1,1,88.0,1.0,75.0,inculp
160156,18.0,evidence4,Yes,Very Confident,1,6,88.0,1.0,75.0,inculp
160156,22.0,evidence4,Yes,Very Confident,1,6,14.0,0.0,37.0,ambig
160156,22.0,minorInculp,No,Very Confident,1,1,14.0,0.0,37.0,ambig
160156,22.0,minorExculp,Yes,Very Confident,1,6,14.0,0.0,37.0,ambig
160156,22.0,criticalInculp,No,Very Confident,1,1,14.0,0.0,37.0,ambig
160156,22.0,criticalExculp,No,Very Confident,1,1,14.0,0.0,37.0,ambig
160156,22.0,evidence3,No,Moderately Confident,1,2,14.0,0.0,37.0,ambig
160156,22.0,evidence1,Yes,Very Confident,1,6,14.0,0.0,37.0,ambig
160156,22.0,evidence2,Yes,Very Confident,1,6,14.0,0.0,37.0,ambig
160156,2.0,evidence2,Yes,Very Confident,1,6,10.0,0.0,68.0,ambig
160156,2.0,minorExculp,Yes,Moderately Confident,1,5,10.0,0.0,68.0,ambig
160156,2.0,criticalExculp,No,Moderately Confident,1,2,10.0,0.0,68.0,ambig
160156,2.0,evidence1,Yes,Very Confident,1,6,10.0,0.0,68.0,ambig
160156,2.0,criticalInculp,No,Very Confident,1,1,10.0,0.0,68.0,ambig
160156,2.0,evidence4,Yes,Very Confident,1,6,10.0,0.0,68.0,ambig
160156,2.0,minorInculp,No,Very Confident,1,1,10.0,0.0,68.0,ambig
160156,2.0,evidence3,Yes,Moderately Confident,1,5,10.0,0.0,68.0,ambig
160156,20.0,evidence3,Yes,Very Confident,1,6,5.0,0.0,92.0,exculp
160156,20.0,criticalExculp,No,Very Confident,1,1,5.0,0.0,92.0,exculp
160156,20.0,minorInculp,No,Very Confident,1,1,5.0,0.0,92.0,exculp
160156,20.0,minorExculp,No,Very Confident,1,1,5.0,0.0,92.0,exculp
160156,20.0,criticalInculp,No,Very Confident,1,1,5.0,0.0,92.0,exculp
160156,20.0,evidence4,Yes,Not Confident,1,4,5.0,0.0,92.0,exculp
160156,20.0,evidence2,Yes,Very Confident,1,6,5.0,0.0,92.0,exculp
160156,20.0,evidence1,Yes,Very Confident,1,6,5.0,0.0,92.0,exculp
160156,14.0,minorInculp,No,Very Confident,1,1,71.0,1.0,42.0,ambig
160156,14.0,evidence2,Yes,Very Confident,1,6,71.0,1.0,42.0,ambig
160156,14.0,minorExculp,No,Moderately Confident,1,2,71.0,1.0,42.0,ambig
160156,14.0,criticalInculp,No,Very Confident,1,1,71.0,1.0,42.0,ambig
160156,14.0,criticalExculp,No,Very Confident,1,1,71.0,1.0,42.0,ambig
160156,14.0,evidence3,Yes,Moderately Confident,1,5,71.0,1.0,42.0,ambig
160156,14.0,evidence4,Yes,Very Confident,1,6,71.0,1.0,42.0,ambig
160156,14.0,evidence1,Yes,Very Confident,1,6,71.0,1.0,42.0,ambig
160156,24.0,evidence4,Yes,Not Confident,1,4,0.0,0.0,67.0,exculp
160156,24.0,minorInculp,No,Very Confident,1,1,0.0,0.0,67.0,exculp
160156,24.0,evidence2,Yes,Very Confident,1,6,0.0,0.0,67.0,exculp
160156,24.0,criticalInculp,No,Moderately Confident,1,2,0.0,0.0,67.0,exculp
160156,24.0,minorExculp,No,Very Confident,1,1,0.0,0.0,67.0,exculp
160156,24.0,evidence3,Yes,Very Confident,1,6,0.0,0.0,67.0,exculp
160156,24.0,evidence1,Yes,Very Confident,1,6,0.0,0.0,67.0,exculp
160156,24.0,criticalExculp,No,Very Confident,1,1,0.0,0.0,67.0,exculp
160156,19.0,criticalExculp,No,Very Confident,1,1,10.0,0.0,82.0,exculp
160156,19.0,evidence4,Yes,Very Confident,1,6,10.0,0.0,82.0,exculp
160156,19.0,evidence3,Yes,Very Confident,1,6,10.0,0.0,82.0,exculp
160156,19.0,minorInculp,No,Very Confident,1,1,10.0,0.0,82.0,exculp
160156,19.0,evidence2,Yes,Very Confident,1,6,10.0,0.0,82.0,exculp
160156,19.0,evidence1,Yes,Very Confident,1,6,10.0,0.0,82.0,exculp
160156,19.0,criticalInculp,No,Very Confident,1,1,10.0,0.0,82.0,exculp
160156,19.0,minorExculp,No,Very Confident,1,1,10.0,0.0,82.0,exculp
160156,6.0,evidence4,Yes,Very Confident,1,6,74.0,1.0,82.0,inculp
160156,6.0,minorExculp,No,Very Confident,1,1,74.0,1.0,82.0,inculp
160156,6.0,minorInculp,No,Very Confident,1,1,74.0,1.0,82.0,inculp
160156,6.0,evidence2,Yes,Very Confident,1,6,74.0,1.0,82.0,inculp
160156,6.0,criticalExculp,No,Very Confident,1,1,74.0,1.0,82.0,inculp
160156,6.0,evidence1,No,Moderately Confident,1,2,74.0,1.0,82.0,inculp
160156,6.0,criticalInculp,No,Moderately Confident,1,2,74.0,1.0,82.0,inculp
160156,6.0,evidence3,Yes,Very Confident,1,6,74.0,1.0,82.0,inculp
160156,28.0,evidence4,Yes,Moderately Confident,1,5,88.0,1.0,54.0,inculp
160156,28.0,evidence1,Yes,Very Confident,1,6,88.0,1.0,54.0,inculp
160156,28.0,criticalInculp,No,Very Confident,1,1,88.0,1.0,54.0,inculp
160156,28.0,evidence3,Yes,Very Confident,1,6,88.0,1.0,54.0,inculp
160156,28.0,evidence2,Yes,Very Confident,1,6,88.0,1.0,54.0,inculp
160156,28.0,criticalExculp,No,Very Confident,1,1,88.0,1.0,54.0,inculp
160156,28.0,minorInculp,No,Very Confident,1,1,88.0,1.0,54.0,inculp
160156,28.0,minorExculp,No,Very Confident,1,1,88.0,1.0,54.0,inculp
160156,30.0,criticalInculp,No,Very Confident,1,1,33.0,0.0,61.0,ambig
160156,30.0,evidence4,Yes,Very Confident,1,6,33.0,0.0,61.0,ambig
160156,30.0,minorInculp,No,Very Confident,1,1,33.0,0.0,61.0,ambig
160156,30.0,minorExculp,No,Very Confident,1,1,33.0,0.0,61.0,ambig
160156,30.0,evidence3,Yes,Very Confident,1,6,33.0,0.0,61.0,ambig
160156,30.0,evidence1,Yes,Very Confident,1,6,33.0,0.0,61.0,ambig
160156,30.0,evidence2,Yes,Very Confident,1,6,33.0,0.0,61.0,ambig
160156,30.0,criticalExculp,No,Very Confident,1,1,33.0,0.0,61.0,ambig
