participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
583098,19.0,minorExculp,No,Very Confident,0,1,52.0,0.0,43.0,exculp
583098,19.0,criticalInculp,No,Very Confident,0,1,52.0,0.0,43.0,exculp
583098,19.0,criticalExculp,Yes,Very Confident,0,6,52.0,0.0,43.0,exculp
583098,19.0,evidence1,Yes,Very Confident,0,6,52.0,0.0,43.0,exculp
583098,19.0,evidence4,Yes,Very Confident,0,6,52.0,0.0,43.0,exculp
583098,19.0,evidence2,Yes,Very Confident,0,6,52.0,0.0,43.0,exculp
583098,19.0,evidence3,Yes,Very Confident,0,6,52.0,0.0,43.0,exculp
583098,19.0,minorInculp,No,Very Confident,0,1,52.0,0.0,43.0,exculp
583098,20.0,evidence3,Yes,Very Confident,0,6,2.0,0.0,54.0,exculp
583098,20.0,criticalExculp,No,Very Confident,0,1,2.0,0.0,54.0,exculp
583098,20.0,minorInculp,No,Very Confident,0,1,2.0,0.0,54.0,exculp
583098,20.0,criticalInculp,No,Very Confident,0,1,2.0,0.0,54.0,exculp
583098,20.0,minorExculp,No,Very Confident,0,1,2.0,0.0,54.0,exculp
583098,20.0,evidence2,Yes,Very Confident,0,6,2.0,0.0,54.0,exculp
583098,20.0,evidence1,Yes,Very Confident,0,6,2.0,0.0,54.0,exculp
583098,20.0,evidence4,Yes,Very Confident,0,6,2.0,0.0,54.0,exculp
583098,22.0,evidence3,No,Very Confident,0,1,100.0,1.0,82.0,ambig
583098,22.0,criticalInculp,No,Very Confident,0,1,100.0,1.0,82.0,ambig
583098,22.0,evidence2,Yes,Very Confident,0,6,100.0,1.0,82.0,ambig
583098,22.0,criticalExculp,No,Very Confident,0,1,100.0,1.0,82.0,ambig
583098,22.0,minorInculp,No,Very Confident,0,1,100.0,1.0,82.0,ambig
583098,22.0,evidence1,Yes,Very Confident,0,6,100.0,1.0,82.0,ambig
583098,22.0,evidence4,Yes,Very Confident,0,6,100.0,1.0,82.0,ambig
583098,22.0,minorExculp,No,Very Confident,0,1,100.0,1.0,82.0,ambig
583098,14.0,minorExculp,No,Very Confident,0,1,90.0,1.0,62.0,ambig
583098,14.0,criticalInculp,No,Very Confident,0,1,90.0,1.0,62.0,ambig
583098,14.0,evidence2,Yes,Very Confident,0,6,90.0,1.0,62.0,ambig
583098,14.0,evidence1,Yes,Very Confident,0,6,90.0,1.0,62.0,ambig
583098,14.0,evidence4,Yes,Very Confident,0,6,90.0,1.0,62.0,ambig
583098,14.0,criticalExculp,No,Very Confident,0,1,90.0,1.0,62.0,ambig
583098,14.0,minorInculp,No,Very Confident,0,1,90.0,1.0,62.0,ambig
583098,14.0,evidence3,Yes,Very Confident,0,6,90.0,1.0,62.0,ambig
583098,18.0,criticalExculp,No,Very Confident,0,1,99.0,1.0,98.0,inculp
583098,18.0,minorExculp,No,Very Confident,0,1,99.0,1.0,98.0,inculp
583098,18.0,evidence1,Yes,Very Confident,0,6,99.0,1.0,98.0,inculp
583098,18.0,evidence2,Yes,Very Confident,0,6,99.0,1.0,98.0,inculp
583098,18.0,criticalInculp,No,Very Confident,0,1,99.0,1.0,98.0,inculp
583098,18.0,evidence3,Yes,Very Confident,0,6,99.0,1.0,98.0,inculp
583098,18.0,evidence4,Yes,Very Confident,0,6,99.0,1.0,98.0,inculp
583098,18.0,minorInculp,No,Very Confident,0,1,99.0,1.0,98.0,inculp
583098,6.0,criticalInculp,No,Very Confident,0,1,49.0,0.0,49.0,inculp
583098,6.0,evidence1,No,Very Confident,0,1,49.0,0.0,49.0,inculp
583098,6.0,criticalExculp,No,Very Confident,0,1,49.0,0.0,49.0,inculp
583098,6.0,minorExculp,No,Very Confident,0,1,49.0,0.0,49.0,inculp
583098,6.0,minorInculp,No,Very Confident,0,1,49.0,0.0,49.0,inculp
583098,6.0,evidence4,No,Very Confident,0,1,49.0,0.0,49.0,inculp
583098,6.0,evidence3,No,Very Confident,0,1,49.0,0.0,49.0,inculp
583098,6.0,evidence2,No,Very Confident,0,1,49.0,0.0,49.0,inculp
583098,30.0,minorExculp,No,Very Confident,0,1,25.0,0.0,74.0,ambig
583098,30.0,evidence4,Yes,Very Confident,0,6,25.0,0.0,74.0,ambig
583098,30.0,minorInculp,No,Very Confident,0,1,25.0,0.0,74.0,ambig
583098,30.0,evidence1,Yes,Very Confident,0,6,25.0,0.0,74.0,ambig
583098,30.0,criticalInculp,No,Very Confident,0,1,25.0,0.0,74.0,ambig
583098,30.0,evidence2,Yes,Very Confident,0,6,25.0,0.0,74.0,ambig
583098,30.0,evidence3,Yes,Very Confident,0,6,25.0,0.0,74.0,ambig
583098,30.0,criticalExculp,No,Very Confident,0,1,25.0,0.0,74.0,ambig
583098,24.0,evidence3,Yes,Very Confident,0,6,3.0,0.0,60.0,exculp
