participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
581130,22.0,criticalInculp,No,Very Confident,0,1,75.0,0.0,84.0,ambig
581130,22.0,minorExculp,No,Very Confident,0,1,75.0,0.0,84.0,ambig
581130,22.0,evidence3,Yes,Very Confident,0,6,75.0,0.0,84.0,ambig
581130,22.0,criticalExculp,No,Very Confident,0,1,75.0,0.0,84.0,ambig
581130,22.0,minorInculp,No,Moderately Confident,0,2,75.0,0.0,84.0,ambig
581130,22.0,evidence2,Yes,Very Confident,0,6,75.0,0.0,84.0,ambig
581130,22.0,evidence1,Yes,Very Confident,0,6,75.0,0.0,84.0,ambig
581130,22.0,evidence4,Yes,Very Confident,0,6,75.0,0.0,84.0,ambig
581130,6.0,evidence3,Yes,Very Confident,0,6,62.0,1.0,80.0,inculp
581130,6.0,minorInculp,No,Very Confident,0,1,62.0,1.0,80.0,inculp
581130,6.0,criticalExculp,No,Very Confident,0,1,62.0,1.0,80.0,inculp
581130,6.0,evidence4,Yes,Moderately Confident,0,5,62.0,1.0,80.0,inculp
581130,6.0,minorExculp,No,Very Confident,0,1,62.0,1.0,80.0,inculp
581130,6.0,evidence1,Yes,Moderately Confident,0,5,62.0,1.0,80.0,inculp
581130,6.0,criticalInculp,No,Very Confident,0,1,62.0,1.0,80.0,inculp
581130,6.0,evidence2,Yes,Very Confident,0,6,62.0,1.0,80.0,inculp
581130,18.0,minorInculp,No,Very Confident,0,1,60.0,0.0,92.0,inculp
581130,18.0,evidence3,Yes,Very Confident,0,6,60.0,0.0,92.0,inculp
581130,18.0,criticalInculp,No,Very Confident,0,1,60.0,0.0,92.0,inculp
581130,18.0,criticalExculp,No,Very Confident,0,1,60.0,0.0,92.0,inculp
581130,18.0,evidence4,Yes,Very Confident,0,6,60.0,0.0,92.0,inculp
581130,18.0,evidence2,Yes,Very Confident,0,6,60.0,0.0,92.0,inculp
581130,18.0,evidence1,Yes,Very Confident,0,6,60.0,0.0,92.0,inculp
581130,18.0,minorExculp,No,Not Confident,0,3,60.0,0.0,92.0,inculp
581130,28.0,evidence1,Yes,Very Confident,0,6,83.0,1.0,84.0,inculp
581130,28.0,minorInculp,No,Very Confident,0,1,83.0,1.0,84.0,inculp
581130,28.0,evidence2,Yes,Very Confident,0,6,83.0,1.0,84.0,inculp
581130,28.0,criticalInculp,No,Very Confident,0,1,83.0,1.0,84.0,inculp
581130,28.0,evidence3,Yes,Very Confident,0,6,83.0,1.0,84.0,inculp
581130,28.0,criticalExculp,No,Very Confident,0,1,83.0,1.0,84.0,inculp
581130,28.0,evidence4,Yes,Very Confident,0,6,83.0,1.0,84.0,inculp
581130,28.0,minorExculp,No,Very Confident,0,1,83.0,1.0,84.0,inculp
581130,24.0,evidence4,Yes,Very Confident,0,6,58.0,0.0,74.0,exculp
581130,24.0,evidence2,Yes,Very Confident,0,6,58.0,0.0,74.0,exculp
581130,24.0,minorInculp,No,Very Confident,0,1,58.0,0.0,74.0,exculp
581130,24.0,criticalExculp,No,Very Confident,0,1,58.0,0.0,74.0,exculp
581130,24.0,minorExculp,No,Very Confident,0,1,58.0,0.0,74.0,exculp
581130,24.0,evidence3,Yes,Very Confident,0,6,58.0,0.0,74.0,exculp
581130,24.0,criticalInculp,No,Very Confident,0,1,58.0,0.0,74.0,exculp
581130,24.0,evidence1,Yes,Very Confident,0,6,58.0,0.0,74.0,exculp
581130,20.0,evidence2,Yes,Very Confident,0,6,0.0,0.0,83.0,exculp
581130,20.0,evidence4,Yes,Very Confident,0,6,0.0,0.0,83.0,exculp
581130,20.0,minorInculp,No,Very Confident,0,1,0.0,0.0,83.0,exculp
581130,20.0,criticalExculp,No,Very Confident,0,1,0.0,0.0,83.0,exculp
581130,20.0,evidence1,Yes,Very Confident,0,6,0.0,0.0,83.0,exculp
581130,20.0,evidence3,Yes,Moderately Confident,0,5,0.0,0.0,83.0,exculp
581130,20.0,criticalInculp,No,Very Confident,0,1,0.0,0.0,83.0,exculp
581130,20.0,minorExculp,No,Very Confident,0,1,0.0,0.0,83.0,exculp
581130,2.0,evidence3,Yes,Very Confident,0,6,60.0,0.0,77.0,ambig
581130,2.0,evidence4,Yes,Very Confident,0,6,60.0,0.0,77.0,ambig
581130,2.0,minorExculp,No,Very Confident,0,1,60.0,0.0,77.0,ambig
581130,2.0,evidence1,Yes,Very Confident,0,6,60.0,0.0,77.0,ambig
581130,2.0,minorInculp,No,Very Confident,0,1,60.0,0.0,77.0,ambig
581130,2.0,criticalInculp,No,Very Confident,0,1,60.0,0.0,77.0,ambig
581130,2.0,evidence2,Yes,Very Confident,0,6,60.0,0.0,77.0,ambig
581130,2.0,criticalExculp,No,Very Confident,0,1,60.0,0.0,77.0,ambig
