participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
79769,19.0,minorExculp,No,Very Confident,1,1,56.0,1.0,44.0,exculp
79769,19.0,criticalInculp,Yes,Moderately Confident,1,5,56.0,1.0,44.0,exculp
79769,19.0,criticalExculp,No,Not Confident,1,3,56.0,1.0,44.0,exculp
79769,19.0,evidence1,Yes,Moderately Confident,1,5,56.0,1.0,44.0,exculp
79769,19.0,evidence3,Yes,Moderately Confident,1,5,56.0,1.0,44.0,exculp
79769,19.0,evidence4,No,Very Confident,1,1,56.0,1.0,44.0,exculp
79769,19.0,evidence2,No,Moderately Confident,1,2,56.0,1.0,44.0,exculp
79769,19.0,minorInculp,No,Very Confident,1,1,56.0,1.0,44.0,exculp
79769,6.0,criticalInculp,No,Very Confident,1,1,48.0,1.0,56.0,inculp
79769,6.0,criticalExculp,Yes,Very Confident,1,6,48.0,1.0,56.0,inculp
79769,6.0,evidence3,Yes,Very Confident,1,6,48.0,1.0,56.0,inculp
79769,6.0,evidence2,Yes,Moderately Confident,1,5,48.0,1.0,56.0,inculp
79769,6.0,evidence1,Yes,Moderately Confident,1,5,48.0,1.0,56.0,inculp
79769,6.0,evidence4,Yes,Very Confident,1,6,48.0,1.0,56.0,inculp
79769,6.0,minorExculp,No,Moderately Confident,1,2,48.0,1.0,56.0,inculp
79769,6.0,minorInculp,No,Moderately Confident,1,2,48.0,1.0,56.0,inculp
79769,22.0,minorExculp,No,Not Confident,1,3,92.0,1.0,53.0,ambig
79769,22.0,criticalInculp,No,Not Confident,1,3,92.0,1.0,53.0,ambig
79769,22.0,minorInculp,No,Moderately Confident,1,2,92.0,1.0,53.0,ambig
79769,22.0,criticalExculp,Yes,Very Confident,1,6,92.0,1.0,53.0,ambig
79769,22.0,evidence1,Yes,Moderately Confident,1,5,92.0,1.0,53.0,ambig
79769,22.0,evidence3,No,Moderately Confident,1,2,92.0,1.0,53.0,ambig
79769,22.0,evidence4,No,Moderately Confident,1,2,92.0,1.0,53.0,ambig
79769,22.0,evidence2,Yes,Moderately Confident,1,5,92.0,1.0,53.0,ambig
79769,2.0,minorExculp,Yes,Very Confident,1,6,37.0,0.0,54.0,ambig
79769,2.0,evidence4,Yes,Very Confident,1,6,37.0,0.0,54.0,ambig
79769,2.0,criticalExculp,No,Not Confident,1,3,37.0,0.0,54.0,ambig
79769,2.0,evidence1,Yes,Very Confident,1,6,37.0,0.0,54.0,ambig
79769,2.0,evidence2,Yes,Moderately Confident,1,5,37.0,0.0,54.0,ambig
79769,2.0,criticalInculp,No,Not Confident,1,3,37.0,0.0,54.0,ambig
79769,2.0,minorInculp,No,Not Confident,1,3,37.0,0.0,54.0,ambig
79769,2.0,evidence3,Yes,Moderately Confident,1,5,37.0,0.0,54.0,ambig
79769,20.0,evidence2,Yes,Moderately Confident,1,5,55.0,0.0,67.0,exculp
79769,20.0,criticalInculp,No,Moderately Confident,1,2,55.0,0.0,67.0,exculp
79769,20.0,criticalExculp,Yes,Very Confident,1,6,55.0,0.0,67.0,exculp
79769,20.0,evidence1,Yes,Very Confident,1,6,55.0,0.0,67.0,exculp
79769,20.0,minorInculp,Yes,Moderately Confident,1,5,55.0,0.0,67.0,exculp
79769,20.0,evidence4,Yes,Very Confident,1,6,55.0,0.0,67.0,exculp
79769,20.0,evidence3,Yes,Moderately Confident,1,5,55.0,0.0,67.0,exculp
79769,20.0,minorExculp,Yes,Not Confident,1,4,55.0,0.0,67.0,exculp
79769,18.0,criticalInculp,No,Not Confident,1,3,94.0,1.0,77.0,inculp
79769,18.0,criticalExculp,No,Not Confident,1,3,94.0,1.0,77.0,inculp
79769,18.0,minorExculp,No,Not Confident,1,3,94.0,1.0,77.0,inculp
79769,18.0,evidence4,Yes,Very Confident,1,6,94.0,1.0,77.0,inculp
79769,18.0,evidence2,Yes,Moderately Confident,1,5,94.0,1.0,77.0,inculp
79769,18.0,evidence1,Yes,Moderately Confident,1,5,94.0,1.0,77.0,inculp
79769,18.0,minorInculp,Yes,Moderately Confident,1,5,94.0,1.0,77.0,inculp
79769,18.0,evidence3,Yes,Moderately Confident,1,5,94.0,1.0,77.0,inculp
