participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
347081,6.0,minorExculp,No,Very Confident,0,1,97.0,1.0,93.0,inculp
347081,6.0,evidence3,Yes,Very Confident,0,6,97.0,1.0,93.0,inculp
347081,6.0,minorInculp,Yes,Not Confident,0,4,97.0,1.0,93.0,inculp
347081,6.0,criticalInculp,No,Very Confident,0,1,97.0,1.0,93.0,inculp
347081,6.0,evidence2,Yes,Very Confident,0,6,97.0,1.0,93.0,inculp
347081,6.0,evidence4,Yes,Very Confident,0,6,97.0,1.0,93.0,inculp
347081,6.0,evidence1,Yes,Moderately Confident,0,5,97.0,1.0,93.0,inculp
347081,6.0,criticalExculp,No,Very Confident,0,1,97.0,1.0,93.0,inculp
347081,20.0,evidence4,Yes,Very Confident,0,6,2.0,0.0,45.0,exculp
347081,20.0,minorInculp,No,Very Confident,0,1,2.0,0.0,45.0,exculp
347081,20.0,criticalInculp,Yes,Moderately Confident,0,5,2.0,0.0,45.0,exculp
347081,20.0,minorExculp,No,Very Confident,0,1,2.0,0.0,45.0,exculp
347081,20.0,evidence1,Yes,Not Confident,0,4,2.0,0.0,45.0,exculp
347081,20.0,criticalExculp,No,Moderately Confident,0,2,2.0,0.0,45.0,exculp
347081,20.0,evidence2,Yes,Very Confident,0,6,2.0,0.0,45.0,exculp
347081,20.0,evidence3,Yes,Moderately Confident,0,5,2.0,0.0,45.0,exculp
347081,24.0,evidence2,Yes,Very Confident,0,6,49.0,0.0,50.0,exculp
347081,24.0,minorExculp,No,Very Confident,0,1,49.0,0.0,50.0,exculp
347081,24.0,evidence3,Yes,Very Confident,0,6,49.0,0.0,50.0,exculp
347081,24.0,evidence4,Yes,Very Confident,0,6,49.0,0.0,50.0,exculp
347081,24.0,criticalInculp,No,Very Confident,0,1,49.0,0.0,50.0,exculp
347081,24.0,criticalExculp,Yes,Not Confident,0,4,49.0,0.0,50.0,exculp
347081,24.0,evidence1,Yes,Very Confident,0,6,49.0,0.0,50.0,exculp
347081,24.0,minorInculp,No,Very Confident,0,1,49.0,0.0,50.0,exculp
347081,22.0,criticalInculp,No,Very Confident,0,1,65.0,1.0,57.0,ambig
347081,22.0,evidence2,Yes,Very Confident,0,6,65.0,1.0,57.0,ambig
347081,22.0,evidence4,Yes,Very Confident,0,6,65.0,1.0,57.0,ambig
347081,22.0,minorInculp,No,Very Confident,0,1,65.0,1.0,57.0,ambig
347081,22.0,criticalExculp,No,Very Confident,0,1,65.0,1.0,57.0,ambig
347081,22.0,evidence3,Yes,Very Confident,0,6,65.0,1.0,57.0,ambig
347081,22.0,evidence1,Yes,Very Confident,0,6,65.0,1.0,57.0,ambig
347081,22.0,minorExculp,No,Very Confident,0,1,65.0,1.0,57.0,ambig
347081,2.0,evidence3,Yes,Very Confident,0,6,26.0,0.0,47.0,ambig
347081,2.0,evidence1,Yes,Very Confident,0,6,26.0,0.0,47.0,ambig
347081,2.0,minorInculp,No,Very Confident,0,1,26.0,0.0,47.0,ambig
347081,2.0,minorExculp,Yes,Moderately Confident,0,5,26.0,0.0,47.0,ambig
