participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
15,30.0,criticalExculp,No,Very Confident,1,1,57.0,1.0,64.0,ambig
15,30.0,minorInculp,No,Very Confident,1,1,57.0,1.0,64.0,ambig
15,30.0,evidence4,Yes,Very Confident,1,6,57.0,1.0,64.0,ambig
15,30.0,criticalInculp,Yes,Not Confident,1,4,57.0,1.0,64.0,ambig
15,30.0,evidence1,Yes,Very Confident,1,6,57.0,1.0,64.0,ambig
15,30.0,evidence3,Yes,Very Confident,1,6,57.0,1.0,64.0,ambig
15,30.0,minorExculp,No,Very Confident,1,1,57.0,1.0,64.0,ambig
15,30.0,evidence2,Yes,Very Confident,1,6,57.0,1.0,64.0,ambig
15,19.0,minorInculp,No,Very Confident,1,1,24.0,0.0,59.0,exculp
15,19.0,criticalInculp,No,Very Confident,1,1,24.0,0.0,59.0,exculp
15,19.0,criticalExculp,No,Very Confident,1,1,24.0,0.0,59.0,exculp
15,19.0,evidence2,Yes,Very Confident,1,6,24.0,0.0,59.0,exculp
15,19.0,evidence3,Yes,Very Confident,1,6,24.0,0.0,59.0,exculp
15,19.0,evidence4,Yes,Very Confident,1,6,24.0,0.0,59.0,exculp
15,19.0,minorExculp,No,Very Confident,1,1,24.0,0.0,59.0,exculp
15,19.0,evidence1,Yes,Very Confident,1,6,24.0,0.0,59.0,exculp
15,18.0,criticalExculp,Yes,Very Confident,1,6,52.0,1.0,47.0,inculp
15,18.0,evidence3,No,Very Confident,1,1,52.0,1.0,47.0,inculp
15,18.0,evidence2,Yes,Very Confident,1,6,52.0,1.0,47.0,inculp
15,18.0,evidence1,Yes,Very Confident,1,6,52.0,1.0,47.0,inculp
15,18.0,evidence4,Yes,Very Confident,1,6,52.0,1.0,47.0,inculp
15,18.0,minorInculp,No,Moderately Confident,1,2,52.0,1.0,47.0,inculp
15,18.0,minorExculp,No,Very Confident,1,1,52.0,1.0,47.0,inculp
15,18.0,criticalInculp,No,Very Confident,1,1,52.0,1.0,47.0,inculp
15,28.0,evidence4,Yes,Not Confident,1,4,54.0,1.0,10.0,inculp
15,28.0,minorExculp,No,Very Confident,1,1,54.0,1.0,10.0,inculp
15,28.0,evidence2,Yes,Very Confident,1,6,54.0,1.0,10.0,inculp
15,28.0,criticalInculp,No,Very Confident,1,1,54.0,1.0,10.0,inculp
15,28.0,evidence1,Yes,Very Confident,1,6,54.0,1.0,10.0,inculp
15,28.0,criticalExculp,No,Moderately Confident,1,2,54.0,1.0,10.0,inculp
15,28.0,evidence3,Yes,Very Confident,1,6,54.0,1.0,10.0,inculp
15,28.0,minorInculp,No,Very Confident,1,1,54.0,1.0,10.0,inculp
15,20.0,evidence1,No,Very Confident,1,1,8.0,0.0,95.0,exculp
