participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
570892,14.0,minorInculp,No,Very Confident,1,1,19.0,0.0,70.0,ambig
570892,14.0,criticalExculp,No,Moderately Confident,1,2,19.0,0.0,70.0,ambig
570892,14.0,minorExculp,Yes,Very Confident,1,6,19.0,0.0,70.0,ambig
570892,14.0,criticalInculp,No,Very Confident,1,1,19.0,0.0,70.0,ambig
570892,14.0,evidence1,Yes,Very Confident,1,6,19.0,0.0,70.0,ambig
570892,14.0,evidence4,Yes,Very Confident,1,6,19.0,0.0,70.0,ambig
570892,14.0,evidence3,Yes,Very Confident,1,6,19.0,0.0,70.0,ambig
570892,14.0,evidence2,Yes,Very Confident,1,6,19.0,0.0,70.0,ambig
570892,19.0,evidence4,No,Moderately Confident,1,2,0.0,0.0,100.0,exculp
570892,19.0,evidence2,Yes,Very Confident,1,6,0.0,0.0,100.0,exculp
570892,19.0,criticalInculp,No,Very Confident,1,1,0.0,0.0,100.0,exculp
570892,19.0,minorExculp,No,Very Confident,1,1,0.0,0.0,100.0,exculp
570892,19.0,evidence1,Yes,Very Confident,1,6,0.0,0.0,100.0,exculp
570892,19.0,minorInculp,No,Very Confident,1,1,0.0,0.0,100.0,exculp
570892,19.0,evidence3,Yes,Very Confident,1,6,0.0,0.0,100.0,exculp
570892,19.0,criticalExculp,No,Very Confident,1,1,0.0,0.0,100.0,exculp
570892,18.0,criticalExculp,No,Very Confident,1,1,67.0,1.0,100.0,inculp
570892,18.0,minorExculp,No,Very Confident,1,1,67.0,1.0,100.0,inculp
570892,18.0,evidence1,Yes,Very Confident,1,6,67.0,1.0,100.0,inculp
570892,18.0,evidence4,Yes,Very Confident,1,6,67.0,1.0,100.0,inculp
570892,18.0,minorInculp,No,Very Confident,1,1,67.0,1.0,100.0,inculp
570892,18.0,evidence3,Yes,Very Confident,1,6,67.0,1.0,100.0,inculp
570892,18.0,criticalInculp,No,Very Confident,1,1,67.0,1.0,100.0,inculp
570892,18.0,evidence2,Yes,Very Confident,1,6,67.0,1.0,100.0,inculp
570892,24.0,criticalExculp,No,Very Confident,1,1,11.0,0.0,26.0,exculp
570892,24.0,minorExculp,No,Very Confident,1,1,11.0,0.0,26.0,exculp
570892,24.0,evidence1,Yes,Very Confident,1,6,11.0,0.0,26.0,exculp
570892,24.0,evidence4,Yes,Moderately Confident,1,5,11.0,0.0,26.0,exculp
570892,24.0,criticalInculp,No,Very Confident,1,1,11.0,0.0,26.0,exculp
570892,24.0,evidence2,Yes,Very Confident,1,6,11.0,0.0,26.0,exculp
570892,24.0,evidence3,Yes,Very Confident,1,6,11.0,0.0,26.0,exculp
570892,24.0,minorInculp,Yes,Very Confident,1,6,11.0,0.0,26.0,exculp
570892,30.0,evidence2,Yes,Very Confident,1,6,80.0,1.0,80.0,ambig
570892,30.0,criticalExculp,No,Very Confident,1,1,80.0,1.0,80.0,ambig
570892,30.0,evidence3,No,Very Confident,1,1,80.0,1.0,80.0,ambig
570892,30.0,evidence4,No,Moderately Confident,1,2,80.0,1.0,80.0,ambig
570892,30.0,minorExculp,No,Very Confident,1,1,80.0,1.0,80.0,ambig
570892,30.0,criticalInculp,No,Very Confident,1,1,80.0,1.0,80.0,ambig
570892,30.0,minorInculp,No,Very Confident,1,1,80.0,1.0,80.0,ambig
570892,30.0,evidence1,Yes,Very Confident,1,6,80.0,1.0,80.0,ambig
570892,2.0,evidence4,Yes,Very Confident,1,6,78.0,0.0,38.0,ambig
570892,2.0,evidence3,Yes,Very Confident,1,6,78.0,0.0,38.0,ambig
570892,2.0,minorExculp,No,Moderately Confident,1,2,78.0,0.0,38.0,ambig
570892,2.0,minorInculp,No,Very Confident,1,1,78.0,0.0,38.0,ambig
570892,2.0,evidence2,Yes,Very Confident,1,6,78.0,0.0,38.0,ambig
570892,2.0,criticalInculp,No,Very Confident,1,1,78.0,0.0,38.0,ambig
570892,2.0,evidence1,Yes,Very Confident,1,6,78.0,0.0,38.0,ambig
570892,2.0,criticalExculp,No,Very Confident,1,1,78.0,0.0,38.0,ambig
570892,28.0,evidence3,Yes,Very Confident,1,6,99.0,1.0,99.0,inculp
570892,28.0,evidence4,Yes,Very Confident,1,6,99.0,1.0,99.0,inculp
570892,28.0,evidence2,Yes,Very Confident,1,6,99.0,1.0,99.0,inculp
570892,28.0,evidence1,No,Very Confident,1,1,99.0,1.0,99.0,inculp
570892,28.0,criticalExculp,Yes,Very Confident,1,6,99.0,1.0,99.0,inculp
570892,28.0,criticalInculp,No,Very Confident,1,1,99.0,1.0,99.0,inculp
570892,28.0,minorInculp,No,Very Confident,1,1,99.0,1.0,99.0,inculp
570892,28.0,minorExculp,No,Very Confident,1,1,99.0,1.0,99.0,inculp
570892,22.0,criticalExculp,No,Very Confident,1,1,90.0,1.0,78.0,ambig
