participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
954206,24.0,criticalInculp,No,Very Confident,0,1,95.0,1.0,83.0,exculp
954206,24.0,criticalExculp,No,Moderately Confident,0,2,95.0,1.0,83.0,exculp
954206,24.0,minorInculp,No,Moderately Confident,0,2,95.0,1.0,83.0,exculp
954206,24.0,evidence1,Yes,Very Confident,0,6,95.0,1.0,83.0,exculp
954206,24.0,evidence4,Yes,Moderately Confident,0,5,95.0,1.0,83.0,exculp
954206,24.0,evidence3,Yes,Moderately Confident,0,5,95.0,1.0,83.0,exculp
954206,24.0,minorExculp,No,Very Confident,0,1,95.0,1.0,83.0,exculp
954206,24.0,evidence2,Yes,Very Confident,0,6,95.0,1.0,83.0,exculp
954206,6.0,evidence1,Yes,Very Confident,0,6,53.0,0.0,53.0,inculp
954206,6.0,evidence3,Yes,Very Confident,0,6,53.0,0.0,53.0,inculp
954206,6.0,evidence2,Yes,Moderately Confident,0,5,53.0,0.0,53.0,inculp
954206,6.0,minorExculp,No,Very Confident,0,1,53.0,0.0,53.0,inculp
954206,6.0,criticalExculp,No,Very Confident,0,1,53.0,0.0,53.0,inculp
954206,6.0,evidence4,Yes,Very Confident,0,6,53.0,0.0,53.0,inculp
954206,6.0,minorInculp,No,Very Confident,0,1,53.0,0.0,53.0,inculp
954206,6.0,criticalInculp,No,Very Confident,0,1,53.0,0.0,53.0,inculp
954206,20.0,minorInculp,No,Very Confident,0,1,25.0,0.0,55.0,exculp
954206,20.0,evidence2,Yes,Moderately Confident,0,5,25.0,0.0,55.0,exculp
954206,20.0,criticalExculp,No,Very Confident,0,1,25.0,0.0,55.0,exculp
954206,20.0,criticalInculp,No,Very Confident,0,1,25.0,0.0,55.0,exculp
954206,20.0,minorExculp,No,Very Confident,0,1,25.0,0.0,55.0,exculp
954206,20.0,evidence1,Yes,Very Confident,0,6,25.0,0.0,55.0,exculp
954206,20.0,evidence3,Yes,Very Confident,0,6,25.0,0.0,55.0,exculp
954206,20.0,evidence4,Yes,Very Confident,0,6,25.0,0.0,55.0,exculp
954206,14.0,evidence3,Yes,Very Confident,0,6,92.0,1.0,85.0,ambig
954206,14.0,criticalExculp,No,Very Confident,0,1,92.0,1.0,85.0,ambig
954206,14.0,minorInculp,No,Very Confident,0,1,92.0,1.0,85.0,ambig
