participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
839266,24.0,criticalInculp,No,Very Confident,1,1,45.0,0.0,51.0,exculp
839266,24.0,minorInculp,No,Moderately Confident,1,2,45.0,0.0,51.0,exculp
839266,24.0,evidence1,No,Very Confident,1,1,45.0,0.0,51.0,exculp
839266,24.0,criticalExculp,No,Very Confident,1,1,45.0,0.0,51.0,exculp
839266,24.0,evidence2,Yes,Very Confident,1,6,45.0,0.0,51.0,exculp
839266,24.0,evidence4,Yes,Moderately Confident,1,5,45.0,0.0,51.0,exculp
839266,24.0,minorExculp,No,Moderately Confident,1,2,45.0,0.0,51.0,exculp
839266,24.0,evidence3,Yes,Very Confident,1,6,45.0,0.0,51.0,exculp
839266,19.0,criticalInculp,No,Very Confident,1,1,87.0,1.0,77.0,exculp
839266,19.0,minorExculp,Yes,Very Confident,1,6,87.0,1.0,77.0,exculp
839266,19.0,evidence1,Yes,Moderately Confident,1,5,87.0,1.0,77.0,exculp
839266,19.0,criticalExculp,No,Very Confident,1,1,87.0,1.0,77.0,exculp
839266,19.0,evidence4,No,Very Confident,1,1,87.0,1.0,77.0,exculp
839266,19.0,evidence2,Yes,Not Confident,1,4,87.0,1.0,77.0,exculp
839266,19.0,minorInculp,No,Very Confident,1,1,87.0,1.0,77.0,exculp
839266,19.0,evidence3,Yes,Not Confident,1,4,87.0,1.0,77.0,exculp
839266,22.0,evidence3,Yes,Very Confident,1,6,92.0,1.0,63.0,ambig
839266,22.0,minorExculp,No,Moderately Confident,1,2,92.0,1.0,63.0,ambig
839266,22.0,evidence4,No,Not Confident,1,3,92.0,1.0,63.0,ambig
839266,22.0,evidence1,Yes,Very Confident,1,6,92.0,1.0,63.0,ambig
839266,22.0,criticalInculp,No,Very Confident,1,1,92.0,1.0,63.0,ambig
839266,22.0,criticalExculp,No,Very Confident,1,1,92.0,1.0,63.0,ambig
839266,22.0,evidence2,Yes,Very Confident,1,6,92.0,1.0,63.0,ambig
839266,22.0,minorInculp,No,Very Confident,1,1,92.0,1.0,63.0,ambig
839266,28.0,criticalInculp,No,Very Confident,1,1,61.0,1.0,85.0,inculp
839266,28.0,evidence3,Yes,Very Confident,1,6,61.0,1.0,85.0,inculp
839266,28.0,evidence2,Yes,Very Confident,1,6,61.0,1.0,85.0,inculp
839266,28.0,minorInculp,No,Very Confident,1,1,61.0,1.0,85.0,inculp
839266,28.0,evidence1,Yes,Very Confident,1,6,61.0,1.0,85.0,inculp
839266,28.0,criticalExculp,No,Very Confident,1,1,61.0,1.0,85.0,inculp
839266,28.0,evidence4,Yes,Very Confident,1,6,61.0,1.0,85.0,inculp
839266,28.0,minorExculp,No,Very Confident,1,1,61.0,1.0,85.0,inculp
839266,30.0,evidence3,Yes,Very Confident,1,6,30.0,0.0,35.0,ambig
839266,30.0,minorExculp,No,Very Confident,1,1,30.0,0.0,35.0,ambig
839266,30.0,criticalInculp,No,Very Confident,1,1,30.0,0.0,35.0,ambig
839266,30.0,evidence2,Yes,Very Confident,1,6,30.0,0.0,35.0,ambig
839266,30.0,evidence1,Yes,Very Confident,1,6,30.0,0.0,35.0,ambig
839266,30.0,minorInculp,No,Very Confident,1,1,30.0,0.0,35.0,ambig
839266,30.0,criticalExculp,No,Very Confident,1,1,30.0,0.0,35.0,ambig
839266,30.0,evidence4,Yes,Moderately Confident,1,5,30.0,0.0,35.0,ambig
839266,14.0,evidence1,Yes,Very Confident,1,6,48.0,0.0,41.0,ambig
839266,14.0,minorInculp,No,Not Confident,1,3,48.0,0.0,41.0,ambig
839266,14.0,criticalExculp,No,Very Confident,1,1,48.0,0.0,41.0,ambig
839266,14.0,minorExculp,Yes,Very Confident,1,6,48.0,0.0,41.0,ambig
839266,14.0,evidence3,Yes,Very Confident,1,6,48.0,0.0,41.0,ambig
839266,14.0,criticalInculp,No,Very Confident,1,1,48.0,0.0,41.0,ambig
839266,14.0,evidence4,No,Not Confident,1,3,48.0,0.0,41.0,ambig
839266,14.0,evidence2,Yes,Very Confident,1,6,48.0,0.0,41.0,ambig
839266,18.0,evidence1,Yes,Moderately Confident,1,5,44.0,1.0,78.0,inculp
839266,18.0,evidence2,No,Not Confident,1,3,44.0,1.0,78.0,inculp
839266,18.0,minorInculp,No,Very Confident,1,1,44.0,1.0,78.0,inculp
839266,18.0,criticalInculp,No,Very Confident,1,1,44.0,1.0,78.0,inculp
839266,18.0,evidence3,No,Moderately Confident,1,2,44.0,1.0,78.0,inculp
839266,18.0,minorExculp,No,Very Confident,1,1,44.0,1.0,78.0,inculp
839266,18.0,evidence4,Yes,Very Confident,1,6,44.0,1.0,78.0,inculp
839266,18.0,criticalExculp,No,Very Confident,1,1,44.0,1.0,78.0,inculp
839266,6.0,evidence2,Yes,Very Confident,1,6,97.0,1.0,86.0,inculp
839266,6.0,evidence4,Yes,Very Confident,1,6,97.0,1.0,86.0,inculp
839266,6.0,minorInculp,No,Very Confident,1,1,97.0,1.0,86.0,inculp
839266,6.0,evidence3,No,Very Confident,1,1,97.0,1.0,86.0,inculp
839266,6.0,criticalExculp,No,Very Confident,1,1,97.0,1.0,86.0,inculp
839266,6.0,minorExculp,No,Very Confident,1,1,97.0,1.0,86.0,inculp
839266,6.0,evidence1,Yes,Moderately Confident,1,5,97.0,1.0,86.0,inculp
839266,6.0,criticalInculp,No,Very Confident,1,1,97.0,1.0,86.0,inculp
839266,2.0,evidence3,Yes,Very Confident,1,6,10.0,0.0,88.0,ambig
839266,2.0,criticalInculp,No,Very Confident,1,1,10.0,0.0,88.0,ambig
839266,2.0,evidence1,Yes,Very Confident,1,6,10.0,0.0,88.0,ambig
839266,2.0,evidence4,Yes,Very Confident,1,6,10.0,0.0,88.0,ambig
839266,2.0,evidence2,Yes,Very Confident,1,6,10.0,0.0,88.0,ambig
839266,2.0,minorInculp,No,Very Confident,1,1,10.0,0.0,88.0,ambig
839266,2.0,criticalExculp,No,Very Confident,1,1,10.0,0.0,88.0,ambig
839266,2.0,minorExculp,No,Very Confident,1,1,10.0,0.0,88.0,ambig
839266,20.0,evidence3,Yes,Very Confident,1,6,3.0,0.0,64.0,exculp
839266,20.0,evidence2,Yes,Very Confident,1,6,3.0,0.0,64.0,exculp
839266,20.0,evidence1,Yes,Very Confident,1,6,3.0,0.0,64.0,exculp
839266,20.0,minorExculp,No,Very Confident,1,1,3.0,0.0,64.0,exculp
839266,20.0,evidence4,Yes,Moderately Confident,1,5,3.0,0.0,64.0,exculp
839266,20.0,minorInculp,No,Very Confident,1,1,3.0,0.0,64.0,exculp
839266,20.0,criticalInculp,No,Very Confident,1,1,3.0,0.0,64.0,exculp
839266,20.0,criticalExculp,No,Very Confident,1,1,3.0,0.0,64.0,exculp
