participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
285186,2.0,evidence3,No,Very Confident,0,1,12.0,0.0,100.0,ambig
285186,2.0,criticalExculp,No,Very Confident,0,1,12.0,0.0,100.0,ambig
285186,2.0,minorExculp,No,Moderately Confident,0,2,12.0,0.0,100.0,ambig
285186,2.0,criticalInculp,No,Very Confident,0,1,12.0,0.0,100.0,ambig
285186,2.0,evidence4,Yes,Very Confident,0,6,12.0,0.0,100.0,ambig
285186,2.0,evidence2,Yes,Very Confident,0,6,12.0,0.0,100.0,ambig
285186,2.0,evidence1,Yes,Very Confident,0,6,12.0,0.0,100.0,ambig
285186,2.0,minorInculp,No,Very Confident,0,1,12.0,0.0,100.0,ambig
285186,24.0,criticalInculp,No,Very Confident,0,1,68.0,0.0,100.0,exculp
285186,24.0,evidence2,Yes,Very Confident,0,6,68.0,0.0,100.0,exculp
285186,24.0,minorInculp,No,Very Confident,0,1,68.0,0.0,100.0,exculp
285186,24.0,evidence1,Yes,Very Confident,0,6,68.0,0.0,100.0,exculp
285186,24.0,evidence4,Yes,Very Confident,0,6,68.0,0.0,100.0,exculp
285186,24.0,criticalExculp,No,Very Confident,0,1,68.0,0.0,100.0,exculp
285186,24.0,evidence3,Yes,Very Confident,0,6,68.0,0.0,100.0,exculp
285186,24.0,minorExculp,No,Very Confident,0,1,68.0,0.0,100.0,exculp
285186,18.0,minorInculp,No,Very Confident,0,1,96.0,1.0,78.0,inculp
285186,18.0,criticalExculp,No,Very Confident,0,1,96.0,1.0,78.0,inculp
285186,18.0,evidence1,Yes,Very Confident,0,6,96.0,1.0,78.0,inculp
285186,18.0,minorExculp,No,Very Confident,0,1,96.0,1.0,78.0,inculp
285186,18.0,evidence2,Yes,Very Confident,0,6,96.0,1.0,78.0,inculp
285186,18.0,criticalInculp,No,Very Confident,0,1,96.0,1.0,78.0,inculp
285186,18.0,evidence3,Yes,Very Confident,0,6,96.0,1.0,78.0,inculp
285186,18.0,evidence4,Yes,Very Confident,0,6,96.0,1.0,78.0,inculp
285186,6.0,criticalExculp,No,Very Confident,0,1,100.0,1.0,100.0,inculp
285186,6.0,evidence2,Yes,Very Confident,0,6,100.0,1.0,100.0,inculp
285186,6.0,evidence3,Yes,Very Confident,0,6,100.0,1.0,100.0,inculp
285186,6.0,minorInculp,No,Very Confident,0,1,100.0,1.0,100.0,inculp
285186,6.0,evidence4,Yes,Very Confident,0,6,100.0,1.0,100.0,inculp
285186,6.0,minorExculp,No,Very Confident,0,1,100.0,1.0,100.0,inculp
285186,6.0,evidence1,Yes,Very Confident,0,6,100.0,1.0,100.0,inculp
285186,6.0,criticalInculp,No,Very Confident,0,1,100.0,1.0,100.0,inculp
285186,30.0,minorInculp,No,Very Confident,0,1,0.0,0.0,64.0,ambig
285186,30.0,evidence3,Yes,Very Confident,0,6,0.0,0.0,64.0,ambig
285186,30.0,evidence4,Yes,Very Confident,0,6,0.0,0.0,64.0,ambig
285186,30.0,evidence1,Yes,Very Confident,0,6,0.0,0.0,64.0,ambig
285186,30.0,minorExculp,No,Very Confident,0,1,0.0,0.0,64.0,ambig
285186,30.0,evidence2,Yes,Very Confident,0,6,0.0,0.0,64.0,ambig
285186,30.0,criticalInculp,No,Very Confident,0,1,0.0,0.0,64.0,ambig
285186,30.0,criticalExculp,No,Very Confident,0,1,0.0,0.0,64.0,ambig
285186,14.0,evidence3,Yes,Very Confident,0,6,100.0,1.0,90.0,ambig
285186,14.0,criticalInculp,No,Very Confident,0,1,100.0,1.0,90.0,ambig
285186,14.0,evidence1,Yes,Very Confident,0,6,100.0,1.0,90.0,ambig
285186,14.0,evidence2,Yes,Very Confident,0,6,100.0,1.0,90.0,ambig
285186,14.0,evidence4,Yes,Very Confident,0,6,100.0,1.0,90.0,ambig
285186,14.0,criticalExculp,No,Very Confident,0,1,100.0,1.0,90.0,ambig
285186,14.0,minorInculp,No,Very Confident,0,1,100.0,1.0,90.0,ambig
285186,14.0,minorExculp,No,Very Confident,0,1,100.0,1.0,90.0,ambig
285186,20.0,evidence4,Yes,Very Confident,0,6,14.0,0.0,100.0,exculp
285186,20.0,evidence3,Yes,Very Confident,0,6,14.0,0.0,100.0,exculp
285186,20.0,evidence1,Yes,Very Confident,0,6,14.0,0.0,100.0,exculp
285186,20.0,criticalInculp,No,Very Confident,0,1,14.0,0.0,100.0,exculp
285186,20.0,minorExculp,No,Very Confident,0,1,14.0,0.0,100.0,exculp
285186,20.0,minorInculp,No,Very Confident,0,1,14.0,0.0,100.0,exculp
285186,20.0,evidence2,Yes,Very Confident,0,6,14.0,0.0,100.0,exculp
285186,20.0,criticalExculp,No,Very Confident,0,1,14.0,0.0,100.0,exculp
285186,28.0,evidence1,Yes,Very Confident,0,6,76.0,1.0,52.0,inculp
285186,28.0,evidence3,Yes,Very Confident,0,6,76.0,1.0,52.0,inculp
285186,28.0,minorInculp,No,Very Confident,0,1,76.0,1.0,52.0,inculp
285186,28.0,criticalExculp,Yes,Very Confident,0,6,76.0,1.0,52.0,inculp
285186,28.0,minorExculp,No,Very Confident,0,1,76.0,1.0,52.0,inculp
285186,28.0,evidence2,Yes,Very Confident,0,6,76.0,1.0,52.0,inculp
285186,28.0,evidence4,Yes,Very Confident,0,6,76.0,1.0,52.0,inculp
285186,28.0,criticalInculp,Yes,Very Confident,0,6,76.0,1.0,52.0,inculp
285186,19.0,evidence1,Yes,Very Confident,0,6,65.0,0.0,15.0,exculp
285186,19.0,evidence4,Yes,Very Confident,0,6,65.0,0.0,15.0,exculp
285186,19.0,evidence3,Yes,Very Confident,0,6,65.0,0.0,15.0,exculp
285186,19.0,minorExculp,No,Very Confident,0,1,65.0,0.0,15.0,exculp
285186,19.0,criticalExculp,No,Very Confident,0,1,65.0,0.0,15.0,exculp
285186,19.0,evidence2,Yes,Very Confident,0,6,65.0,0.0,15.0,exculp
285186,19.0,minorInculp,No,Very Confident,0,1,65.0,0.0,15.0,exculp
285186,19.0,criticalInculp,No,Very Confident,0,1,65.0,0.0,15.0,exculp
285186,22.0,minorExculp,Yes,Not Confident,0,4,100.0,1.0,90.0,ambig
285186,22.0,evidence1,Yes,Very Confident,0,6,100.0,1.0,90.0,ambig
