participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
1,20.0,minorInculp,No,Very Confident,0,1,9.0,0.0,69.0,exculp
1,20.0,evidence4,Yes,Very Confident,0,6,9.0,0.0,69.0,exculp
1,20.0,evidence3,Yes,Very Confident,0,6,9.0,0.0,69.0,exculp
1,20.0,evidence2,Yes,Very Confident,0,6,9.0,0.0,69.0,exculp
1,20.0,criticalInculp,No,Very Confident,0,1,9.0,0.0,69.0,exculp
1,20.0,evidence1,Yes,Very Confident,0,6,9.0,0.0,69.0,exculp
1,20.0,minorExculp,No,Very Confident,0,1,9.0,0.0,69.0,exculp
1,20.0,criticalExculp,No,Very Confident,0,1,9.0,0.0,69.0,exculp
1,22.0,evidence4,Yes,Moderately Confident,0,5,16.0,0.0,70.0,ambig
1,22.0,evidence1,Yes,Very Confident,0,6,16.0,0.0,70.0,ambig
1,22.0,criticalExculp,No,Moderately Confident,0,2,16.0,0.0,70.0,ambig
1,22.0,minorExculp,No,Not Confident,0,3,16.0,0.0,70.0,ambig
1,22.0,evidence2,Yes,Very Confident,0,6,16.0,0.0,70.0,ambig
1,22.0,criticalInculp,No,Very Confident,0,1,16.0,0.0,70.0,ambig
1,22.0,evidence3,Yes,Very Confident,0,6,16.0,0.0,70.0,ambig
1,22.0,minorInculp,No,Moderately Confident,0,2,16.0,0.0,70.0,ambig
1,14.0,minorExculp,No,Moderately Confident,0,2,59.0,0.0,72.0,ambig
1,14.0,evidence4,Yes,Very Confident,0,6,59.0,0.0,72.0,ambig
1,14.0,minorInculp,No,Very Confident,0,1,59.0,0.0,72.0,ambig
1,14.0,criticalInculp,No,Very Confident,0,1,59.0,0.0,72.0,ambig
1,14.0,evidence2,Yes,Moderately Confident,0,5,59.0,0.0,72.0,ambig
1,14.0,evidence1,Yes,Very Confident,0,6,59.0,0.0,72.0,ambig
1,14.0,criticalExculp,No,Very Confident,0,1,59.0,0.0,72.0,ambig
1,14.0,evidence3,Yes,Very Confident,0,6,59.0,0.0,72.0,ambig
