participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
316413,20.0,minorExculp,No,Very Confident,0,1,14.0,0.0,68.0,exculp
316413,20.0,evidence1,Yes,Very Confident,0,6,14.0,0.0,68.0,exculp
316413,20.0,minorInculp,No,Very Confident,0,1,14.0,0.0,68.0,exculp
316413,20.0,evidence3,Yes,Moderately Confident,0,5,14.0,0.0,68.0,exculp
316413,20.0,evidence2,Yes,Very Confident,0,6,14.0,0.0,68.0,exculp
316413,20.0,evidence4,Yes,Moderately Confident,0,5,14.0,0.0,68.0,exculp
316413,20.0,criticalInculp,No,Very Confident,0,1,14.0,0.0,68.0,exculp
316413,20.0,criticalExculp,No,Very Confident,0,1,14.0,0.0,68.0,exculp
316413,6.0,criticalInculp,No,Very Confident,0,1,70.0,1.0,84.0,inculp
316413,6.0,minorInculp,No,Very Confident,0,1,70.0,1.0,84.0,inculp
316413,6.0,minorExculp,No,Very Confident,0,1,70.0,1.0,84.0,inculp
316413,6.0,criticalExculp,No,Very Confident,0,1,70.0,1.0,84.0,inculp
316413,6.0,evidence4,Yes,Very Confident,0,6,70.0,1.0,84.0,inculp
316413,6.0,evidence1,Yes,Very Confident,0,6,70.0,1.0,84.0,inculp
316413,6.0,evidence2,Yes,Very Confident,0,6,70.0,1.0,84.0,inculp
316413,6.0,evidence3,Yes,Moderately Confident,0,5,70.0,1.0,84.0,inculp
316413,28.0,minorExculp,No,Very Confident,0,1,49.0,0.0,78.0,inculp
316413,28.0,evidence4,Yes,Very Confident,0,6,49.0,0.0,78.0,inculp
316413,28.0,evidence2,Yes,Very Confident,0,6,49.0,0.0,78.0,inculp
316413,28.0,evidence3,Yes,Very Confident,0,6,49.0,0.0,78.0,inculp
316413,28.0,criticalExculp,No,Very Confident,0,1,49.0,0.0,78.0,inculp
316413,28.0,minorInculp,No,Very Confident,0,1,49.0,0.0,78.0,inculp
316413,28.0,evidence1,Yes,Very Confident,0,6,49.0,0.0,78.0,inculp
316413,28.0,criticalInculp,No,Very Confident,0,1,49.0,0.0,78.0,inculp
316413,24.0,evidence1,Yes,Very Confident,0,6,32.0,0.0,68.0,exculp
316413,24.0,criticalExculp,No,Very Confident,0,1,32.0,0.0,68.0,exculp
316413,24.0,evidence2,Yes,Very Confident,0,6,32.0,0.0,68.0,exculp
316413,24.0,minorExculp,No,Very Confident,0,1,32.0,0.0,68.0,exculp
316413,24.0,criticalInculp,No,Very Confident,0,1,32.0,0.0,68.0,exculp
316413,24.0,evidence3,Yes,Moderately Confident,0,5,32.0,0.0,68.0,exculp
316413,24.0,minorInculp,No,Very Confident,0,1,32.0,0.0,68.0,exculp
316413,24.0,evidence4,No,Not Confident,0,3,32.0,0.0,68.0,exculp
316413,14.0,minorExculp,No,Very Confident,0,1,22.0,0.0,63.0,ambig
316413,14.0,criticalExculp,No,Moderately Confident,0,2,22.0,0.0,63.0,ambig
316413,14.0,evidence3,Yes,Very Confident,0,6,22.0,0.0,63.0,ambig
316413,14.0,criticalInculp,No,Moderately Confident,0,2,22.0,0.0,63.0,ambig
316413,14.0,evidence4,Yes,Very Confident,0,6,22.0,0.0,63.0,ambig
316413,14.0,evidence1,No,Very Confident,0,1,22.0,0.0,63.0,ambig
316413,14.0,minorInculp,No,Moderately Confident,0,2,22.0,0.0,63.0,ambig
