participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
57283,6.0,evidence3,Yes,Very Confident,1,6,100.0,1.0,81.0,inculp
57283,6.0,minorExculp,No,Very Confident,1,1,100.0,1.0,81.0,inculp
57283,6.0,evidence2,Yes,Very Confident,1,6,100.0,1.0,81.0,inculp
57283,6.0,evidence4,Yes,Very Confident,1,6,100.0,1.0,81.0,inculp
57283,6.0,minorInculp,No,Very Confident,1,1,100.0,1.0,81.0,inculp
57283,6.0,criticalExculp,No,Very Confident,1,1,100.0,1.0,81.0,inculp
57283,6.0,evidence1,Yes,Very Confident,1,6,100.0,1.0,81.0,inculp
57283,6.0,criticalInculp,No,Very Confident,1,1,100.0,1.0,81.0,inculp
57283,14.0,criticalInculp,Yes,Very Confident,1,6,82.0,1.0,96.0,ambig
57283,14.0,evidence2,Yes,Very Confident,1,6,82.0,1.0,96.0,ambig
57283,14.0,minorInculp,No,Very Confident,1,1,82.0,1.0,96.0,ambig
57283,14.0,criticalExculp,No,Moderately Confident,1,2,82.0,1.0,96.0,ambig
57283,14.0,minorExculp,Yes,Moderately Confident,1,5,82.0,1.0,96.0,ambig
57283,14.0,evidence3,Yes,Very Confident,1,6,82.0,1.0,96.0,ambig
57283,14.0,evidence4,Yes,Very Confident,1,6,82.0,1.0,96.0,ambig
57283,14.0,evidence1,No,Very Confident,1,1,82.0,1.0,96.0,ambig
57283,22.0,criticalExculp,No,Very Confident,1,1,72.0,0.0,52.0,ambig
57283,22.0,evidence3,Yes,Very Confident,1,6,72.0,0.0,52.0,ambig
57283,22.0,evidence2,Yes,Very Confident,1,6,72.0,0.0,52.0,ambig
57283,22.0,minorExculp,No,Very Confident,1,1,72.0,0.0,52.0,ambig
57283,22.0,minorInculp,No,Very Confident,1,1,72.0,0.0,52.0,ambig
57283,22.0,evidence4,Yes,Very Confident,1,6,72.0,0.0,52.0,ambig
57283,22.0,evidence1,Yes,Very Confident,1,6,72.0,0.0,52.0,ambig
57283,22.0,criticalInculp,No,Very Confident,1,1,72.0,0.0,52.0,ambig
57283,2.0,minorExculp,No,Very Confident,1,1,51.0,0.0,69.0,ambig
57283,2.0,evidence1,Yes,Very Confident,1,6,51.0,0.0,69.0,ambig
57283,2.0,criticalInculp,No,Very Confident,1,1,51.0,0.0,69.0,ambig
57283,2.0,evidence3,Yes,Very Confident,1,6,51.0,0.0,69.0,ambig
57283,2.0,evidence2,No,Very Confident,1,1,51.0,0.0,69.0,ambig
57283,2.0,minorInculp,No,Very Confident,1,1,51.0,0.0,69.0,ambig
57283,2.0,criticalExculp,No,Very Confident,1,1,51.0,0.0,69.0,ambig
57283,2.0,evidence4,Yes,Very Confident,1,6,51.0,0.0,69.0,ambig
57283,20.0,evidence2,No,Moderately Confident,1,2,17.0,0.0,36.0,exculp
57283,20.0,evidence4,Yes,Very Confident,1,6,17.0,0.0,36.0,exculp
57283,20.0,criticalExculp,No,Moderately Confident,1,2,17.0,0.0,36.0,exculp
57283,20.0,criticalInculp,No,Moderately Confident,1,2,17.0,0.0,36.0,exculp
57283,20.0,minorInculp,No,Moderately Confident,1,2,17.0,0.0,36.0,exculp
57283,20.0,minorExculp,Yes,Moderately Confident,1,5,17.0,0.0,36.0,exculp
57283,20.0,evidence1,Yes,Very Confident,1,6,17.0,0.0,36.0,exculp
57283,20.0,evidence3,Yes,Moderately Confident,1,5,17.0,0.0,36.0,exculp
57283,28.0,evidence4,Yes,Very Confident,1,6,100.0,1.0,85.0,inculp
57283,28.0,minorExculp,No,Very Confident,1,1,100.0,1.0,85.0,inculp
57283,28.0,evidence2,Yes,Very Confident,1,6,100.0,1.0,85.0,inculp
57283,28.0,criticalExculp,No,Moderately Confident,1,2,100.0,1.0,85.0,inculp
57283,28.0,minorInculp,No,Very Confident,1,1,100.0,1.0,85.0,inculp
57283,28.0,evidence1,Yes,Very Confident,1,6,100.0,1.0,85.0,inculp
57283,28.0,evidence3,Yes,Moderately Confident,1,5,100.0,1.0,85.0,inculp
57283,28.0,criticalInculp,No,Moderately Confident,1,2,100.0,1.0,85.0,inculp
57283,19.0,evidence4,Yes,Very Confident,1,6,47.0,0.0,74.0,exculp
57283,19.0,criticalInculp,No,Very Confident,1,1,47.0,0.0,74.0,exculp
57283,19.0,minorExculp,No,Very Confident,1,1,47.0,0.0,74.0,exculp
57283,19.0,evidence1,Yes,Very Confident,1,6,47.0,0.0,74.0,exculp
57283,19.0,minorInculp,No,Very Confident,1,1,47.0,0.0,74.0,exculp
57283,19.0,evidence2,Yes,Very Confident,1,6,47.0,0.0,74.0,exculp
57283,19.0,criticalExculp,No,Very Confident,1,1,47.0,0.0,74.0,exculp
57283,19.0,evidence3,Yes,Very Confident,1,6,47.0,0.0,74.0,exculp
57283,30.0,minorInculp,No,Very Confident,1,1,69.0,0.0,50.0,ambig
57283,30.0,criticalInculp,No,Very Confident,1,1,69.0,0.0,50.0,ambig
57283,30.0,minorExculp,No,Very Confident,1,1,69.0,0.0,50.0,ambig
57283,30.0,evidence1,Yes,Very Confident,1,6,69.0,0.0,50.0,ambig
57283,30.0,criticalExculp,No,Very Confident,1,1,69.0,0.0,50.0,ambig
57283,30.0,evidence4,Yes,Very Confident,1,6,69.0,0.0,50.0,ambig
57283,30.0,evidence2,Yes,Very Confident,1,6,69.0,0.0,50.0,ambig
57283,30.0,evidence3,Yes,Very Confident,1,6,69.0,0.0,50.0,ambig
57283,18.0,criticalExculp,No,Very Confident,1,1,95.0,1.0,100.0,inculp
57283,18.0,evidence1,Yes,Very Confident,1,6,95.0,1.0,100.0,inculp
57283,18.0,minorInculp,No,Very Confident,1,1,95.0,1.0,100.0,inculp
57283,18.0,evidence2,Yes,Very Confident,1,6,95.0,1.0,100.0,inculp
57283,18.0,minorExculp,No,Very Confident,1,1,95.0,1.0,100.0,inculp
57283,18.0,criticalInculp,No,Very Confident,1,1,95.0,1.0,100.0,inculp
57283,18.0,evidence4,Yes,Very Confident,1,6,95.0,1.0,100.0,inculp
57283,18.0,evidence3,Yes,Moderately Confident,1,5,95.0,1.0,100.0,inculp
57283,24.0,minorInculp,No,Very Confident,1,1,69.0,1.0,75.0,exculp
57283,24.0,evidence3,Yes,Very Confident,1,6,69.0,1.0,75.0,exculp
57283,24.0,evidence4,Yes,Very Confident,1,6,69.0,1.0,75.0,exculp
57283,24.0,evidence1,Yes,Very Confident,1,6,69.0,1.0,75.0,exculp
57283,24.0,criticalInculp,No,Very Confident,1,1,69.0,1.0,75.0,exculp
57283,24.0,minorExculp,No,Very Confident,1,1,69.0,1.0,75.0,exculp
