participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
809843,6.0,criticalInculp,No,Moderately Confident,0,2,100.0,1.0,100.0,inculp
809843,6.0,evidence1,Yes,Very Confident,0,6,100.0,1.0,100.0,inculp
809843,6.0,minorInculp,No,Very Confident,0,1,100.0,1.0,100.0,inculp
809843,6.0,evidence4,Yes,Very Confident,0,6,100.0,1.0,100.0,inculp
809843,6.0,criticalExculp,No,Moderately Confident,0,2,100.0,1.0,100.0,inculp
809843,6.0,evidence2,Yes,Very Confident,0,6,100.0,1.0,100.0,inculp
809843,6.0,minorExculp,No,Very Confident,0,1,100.0,1.0,100.0,inculp
809843,6.0,evidence3,Yes,Very Confident,0,6,100.0,1.0,100.0,inculp
809843,28.0,evidence3,No,Moderately Confident,0,2,85.0,1.0,67.0,inculp
809843,28.0,minorExculp,No,Very Confident,0,1,85.0,1.0,67.0,inculp
809843,28.0,criticalExculp,No,Not Confident,0,3,85.0,1.0,67.0,inculp
809843,28.0,evidence2,Yes,Very Confident,0,6,85.0,1.0,67.0,inculp
809843,28.0,evidence4,Yes,Very Confident,0,6,85.0,1.0,67.0,inculp
809843,28.0,minorInculp,No,Very Confident,0,1,85.0,1.0,67.0,inculp
809843,28.0,evidence1,Yes,Very Confident,0,6,85.0,1.0,67.0,inculp
809843,28.0,criticalInculp,No,Very Confident,0,1,85.0,1.0,67.0,inculp
809843,20.0,evidence3,Yes,Very Confident,0,6,8.0,0.0,61.0,exculp
809843,20.0,evidence4,Yes,Very Confident,0,6,8.0,0.0,61.0,exculp
809843,20.0,minorInculp,Yes,Moderately Confident,0,5,8.0,0.0,61.0,exculp
809843,20.0,criticalExculp,No,Very Confident,0,1,8.0,0.0,61.0,exculp
809843,20.0,criticalInculp,No,Very Confident,0,1,8.0,0.0,61.0,exculp
809843,20.0,evidence2,Yes,Very Confident,0,6,8.0,0.0,61.0,exculp
809843,20.0,evidence1,Yes,Very Confident,0,6,8.0,0.0,61.0,exculp
809843,20.0,minorExculp,No,Very Confident,0,1,8.0,0.0,61.0,exculp
809843,2.0,criticalExculp,No,Very Confident,0,1,4.0,0.0,100.0,ambig
809843,2.0,evidence2,Yes,Very Confident,0,6,4.0,0.0,100.0,ambig
809843,2.0,minorInculp,No,Very Confident,0,1,4.0,0.0,100.0,ambig
809843,2.0,evidence1,Yes,Moderately Confident,0,5,4.0,0.0,100.0,ambig
809843,2.0,criticalInculp,No,Very Confident,0,1,4.0,0.0,100.0,ambig
809843,2.0,minorExculp,No,Moderately Confident,0,2,4.0,0.0,100.0,ambig
809843,2.0,evidence4,Yes,Very Confident,0,6,4.0,0.0,100.0,ambig
809843,2.0,evidence3,Yes,Moderately Confident,0,5,4.0,0.0,100.0,ambig
809843,24.0,minorExculp,No,Moderately Confident,0,2,75.0,1.0,81.0,exculp
809843,24.0,evidence4,Yes,Very Confident,0,6,75.0,1.0,81.0,exculp
809843,24.0,minorInculp,No,Moderately Confident,0,2,75.0,1.0,81.0,exculp
809843,24.0,evidence2,Yes,Very Confident,0,6,75.0,1.0,81.0,exculp
809843,24.0,evidence1,Yes,Very Confident,0,6,75.0,1.0,81.0,exculp
809843,24.0,criticalExculp,No,Very Confident,0,1,75.0,1.0,81.0,exculp
809843,24.0,criticalInculp,No,Moderately Confident,0,2,75.0,1.0,81.0,exculp
809843,24.0,evidence3,Yes,Very Confident,0,6,75.0,1.0,81.0,exculp
809843,22.0,evidence1,Yes,Moderately Confident,0,5,77.0,1.0,94.0,ambig
809843,22.0,minorExculp,No,Moderately Confident,0,2,77.0,1.0,94.0,ambig
809843,22.0,evidence4,Yes,Moderately Confident,0,5,77.0,1.0,94.0,ambig
809843,22.0,evidence2,Yes,Very Confident,0,6,77.0,1.0,94.0,ambig
809843,22.0,criticalInculp,No,Very Confident,0,1,77.0,1.0,94.0,ambig
809843,22.0,evidence3,Yes,Very Confident,0,6,77.0,1.0,94.0,ambig
809843,22.0,minorInculp,No,Very Confident,0,1,77.0,1.0,94.0,ambig
809843,22.0,criticalExculp,No,Very Confident,0,1,77.0,1.0,94.0,ambig
809843,18.0,evidence2,Yes,Very Confident,0,6,88.0,1.0,88.0,inculp
809843,18.0,minorInculp,No,Very Confident,0,1,88.0,1.0,88.0,inculp
809843,18.0,evidence3,Yes,Very Confident,0,6,88.0,1.0,88.0,inculp
809843,18.0,criticalInculp,No,Very Confident,0,1,88.0,1.0,88.0,inculp
809843,18.0,minorExculp,No,Very Confident,0,1,88.0,1.0,88.0,inculp
809843,18.0,evidence4,Yes,Very Confident,0,6,88.0,1.0,88.0,inculp
809843,18.0,evidence1,Yes,Very Confident,0,6,88.0,1.0,88.0,inculp
809843,18.0,criticalExculp,No,Very Confident,0,1,88.0,1.0,88.0,inculp
809843,19.0,minorExculp,No,Very Confident,0,1,12.0,0.0,37.0,exculp
809843,19.0,criticalInculp,No,Very Confident,0,1,12.0,0.0,37.0,exculp
809843,19.0,evidence3,Yes,Very Confident,0,6,12.0,0.0,37.0,exculp
809843,19.0,evidence1,Yes,Very Confident,0,6,12.0,0.0,37.0,exculp
809843,19.0,evidence4,Yes,Very Confident,0,6,12.0,0.0,37.0,exculp
809843,19.0,criticalExculp,No,Very Confident,0,1,12.0,0.0,37.0,exculp
809843,19.0,evidence2,Yes,Moderately Confident,0,5,12.0,0.0,37.0,exculp
809843,19.0,minorInculp,No,Very Confident,0,1,12.0,0.0,37.0,exculp
809843,30.0,criticalExculp,No,Very Confident,0,1,16.0,0.0,55.0,ambig
809843,30.0,minorExculp,No,Very Confident,0,1,16.0,0.0,55.0,ambig
