participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
641373,19.0,minorInculp,No,Very Confident,0,1,79.0,1.0,96.0,exculp
641373,19.0,evidence2,Yes,Very Confident,0,6,79.0,1.0,96.0,exculp
641373,19.0,evidence1,Yes,Very Confident,0,6,79.0,1.0,96.0,exculp
641373,19.0,evidence3,Yes,Very Confident,0,6,79.0,1.0,96.0,exculp
641373,19.0,criticalInculp,No,Very Confident,0,1,79.0,1.0,96.0,exculp
641373,19.0,evidence4,Yes,Very Confident,0,6,79.0,1.0,96.0,exculp
641373,19.0,criticalExculp,No,Very Confident,0,1,79.0,1.0,96.0,exculp
641373,19.0,minorExculp,No,Very Confident,0,1,79.0,1.0,96.0,exculp
641373,28.0,minorInculp,No,Very Confident,0,1,59.0,0.0,31.0,inculp
641373,28.0,criticalExculp,Yes,Moderately Confident,0,5,59.0,0.0,31.0,inculp
641373,28.0,evidence4,Yes,Very Confident,0,6,59.0,0.0,31.0,inculp
641373,28.0,minorExculp,No,Very Confident,0,1,59.0,0.0,31.0,inculp
641373,28.0,evidence2,Yes,Very Confident,0,6,59.0,0.0,31.0,inculp
641373,28.0,evidence1,Yes,Very Confident,0,6,59.0,0.0,31.0,inculp
641373,28.0,criticalInculp,No,Very Confident,0,1,59.0,0.0,31.0,inculp
641373,28.0,evidence3,Yes,Very Confident,0,6,59.0,0.0,31.0,inculp
641373,24.0,minorInculp,No,Very Confident,0,1,74.0,0.0,68.0,exculp
641373,24.0,minorExculp,No,Moderately Confident,0,2,74.0,0.0,68.0,exculp
641373,24.0,evidence4,Yes,Not Confident,0,4,74.0,0.0,68.0,exculp
641373,24.0,evidence2,Yes,Very Confident,0,6,74.0,0.0,68.0,exculp
641373,24.0,criticalInculp,No,Very Confident,0,1,74.0,0.0,68.0,exculp
641373,24.0,evidence1,Yes,Very Confident,0,6,74.0,0.0,68.0,exculp
641373,24.0,criticalExculp,No,Very Confident,0,1,74.0,0.0,68.0,exculp
641373,24.0,evidence3,Yes,Very Confident,0,6,74.0,0.0,68.0,exculp
641373,30.0,evidence2,Yes,Very Confident,0,6,61.0,1.0,78.0,ambig
641373,30.0,evidence3,Yes,Very Confident,0,6,61.0,1.0,78.0,ambig
641373,30.0,criticalInculp,No,Very Confident,0,1,61.0,1.0,78.0,ambig
641373,30.0,minorExculp,No,Very Confident,0,1,61.0,1.0,78.0,ambig
641373,30.0,evidence4,Yes,Very Confident,0,6,61.0,1.0,78.0,ambig
641373,30.0,minorInculp,No,Very Confident,0,1,61.0,1.0,78.0,ambig
641373,30.0,criticalExculp,No,Very Confident,0,1,61.0,1.0,78.0,ambig
641373,30.0,evidence1,Yes,Very Confident,0,6,61.0,1.0,78.0,ambig
641373,14.0,minorExculp,No,Very Confident,0,1,56.0,0.0,86.0,ambig
641373,14.0,evidence3,Yes,Very Confident,0,6,56.0,0.0,86.0,ambig
641373,14.0,criticalExculp,No,Very Confident,0,1,56.0,0.0,86.0,ambig
641373,14.0,minorInculp,No,Very Confident,0,1,56.0,0.0,86.0,ambig
641373,14.0,evidence2,Yes,Very Confident,0,6,56.0,0.0,86.0,ambig
641373,14.0,evidence4,No,Moderately Confident,0,2,56.0,0.0,86.0,ambig
641373,14.0,evidence1,Yes,Very Confident,0,6,56.0,0.0,86.0,ambig
