participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
568532,30.0,evidence4,Yes,Very Confident,0,6,51.0,0.0,81.0,ambig
568532,30.0,evidence3,No,Moderately Confident,0,2,51.0,0.0,81.0,ambig
568532,30.0,minorExculp,No,Very Confident,0,1,51.0,0.0,81.0,ambig
568532,30.0,criticalInculp,No,Very Confident,0,1,51.0,0.0,81.0,ambig
568532,30.0,evidence2,Yes,Very Confident,0,6,51.0,0.0,81.0,ambig
568532,30.0,criticalExculp,No,Very Confident,0,1,51.0,0.0,81.0,ambig
568532,30.0,minorInculp,No,Very Confident,0,1,51.0,0.0,81.0,ambig
568532,30.0,evidence1,Yes,Very Confident,0,6,51.0,0.0,81.0,ambig
568532,22.0,evidence1,Yes,Very Confident,0,6,65.0,1.0,96.0,ambig
568532,22.0,criticalInculp,No,Very Confident,0,1,65.0,1.0,96.0,ambig
568532,22.0,minorExculp,No,Very Confident,0,1,65.0,1.0,96.0,ambig
568532,22.0,evidence3,Yes,Moderately Confident,0,5,65.0,1.0,96.0,ambig
568532,22.0,criticalExculp,No,Very Confident,0,1,65.0,1.0,96.0,ambig
568532,22.0,evidence2,Yes,Very Confident,0,6,65.0,1.0,96.0,ambig
568532,22.0,minorInculp,No,Very Confident,0,1,65.0,1.0,96.0,ambig
568532,22.0,evidence4,Yes,Very Confident,0,6,65.0,1.0,96.0,ambig
568532,18.0,minorInculp,No,Very Confident,0,1,66.0,0.0,85.0,inculp
568532,18.0,evidence1,Yes,Very Confident,0,6,66.0,0.0,85.0,inculp
568532,18.0,criticalExculp,No,Very Confident,0,1,66.0,0.0,85.0,inculp
568532,18.0,criticalInculp,No,Very Confident,0,1,66.0,0.0,85.0,inculp
568532,18.0,evidence2,Yes,Very Confident,0,6,66.0,0.0,85.0,inculp
568532,18.0,evidence4,Yes,Very Confident,0,6,66.0,0.0,85.0,inculp
