participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
84507,28.0,criticalInculp,No,Very Confident,0,1,41.0,0.0,49.0,inculp
84507,28.0,minorExculp,No,Very Confident,0,1,41.0,0.0,49.0,inculp
84507,28.0,evidence4,Yes,Moderately Confident,0,5,41.0,0.0,49.0,inculp
84507,28.0,evidence3,Yes,Very Confident,0,6,41.0,0.0,49.0,inculp
84507,28.0,criticalExculp,No,Very Confident,0,1,41.0,0.0,49.0,inculp
84507,28.0,evidence1,Yes,Very Confident,0,6,41.0,0.0,49.0,inculp
84507,28.0,minorInculp,No,Very Confident,0,1,41.0,0.0,49.0,inculp
84507,28.0,evidence2,Yes,Very Confident,0,6,41.0,0.0,49.0,inculp
84507,22.0,evidence4,Yes,Moderately Confident,0,5,59.0,1.0,25.0,ambig
84507,22.0,evidence3,Yes,Very Confident,0,6,59.0,1.0,25.0,ambig
84507,22.0,minorExculp,No,Very Confident,0,1,59.0,1.0,25.0,ambig
84507,22.0,minorInculp,No,Very Confident,0,1,59.0,1.0,25.0,ambig
84507,22.0,criticalExculp,No,Very Confident,0,1,59.0,1.0,25.0,ambig
84507,22.0,criticalInculp,No,Very Confident,0,1,59.0,1.0,25.0,ambig
84507,22.0,evidence2,Yes,Very Confident,0,6,59.0,1.0,25.0,ambig
84507,22.0,evidence1,No,Moderately Confident,0,2,59.0,1.0,25.0,ambig
84507,2.0,criticalInculp,No,Very Confident,0,1,65.0,1.0,76.0,ambig
84507,2.0,evidence2,Yes,Very Confident,0,6,65.0,1.0,76.0,ambig
84507,2.0,criticalExculp,No,Very Confident,0,1,65.0,1.0,76.0,ambig
84507,2.0,evidence1,Yes,Very Confident,0,6,65.0,1.0,76.0,ambig
84507,2.0,minorExculp,No,Very Confident,0,1,65.0,1.0,76.0,ambig
84507,2.0,minorInculp,No,Very Confident,0,1,65.0,1.0,76.0,ambig
84507,2.0,evidence3,Yes,Very Confident,0,6,65.0,1.0,76.0,ambig
84507,2.0,evidence4,Yes,Very Confident,0,6,65.0,1.0,76.0,ambig
84507,24.0,minorExculp,No,Very Confident,0,1,51.0,1.0,70.0,exculp
84507,24.0,minorInculp,No,Very Confident,0,1,51.0,1.0,70.0,exculp
84507,24.0,criticalInculp,No,Very Confident,0,1,51.0,1.0,70.0,exculp
84507,24.0,evidence2,Yes,Very Confident,0,6,51.0,1.0,70.0,exculp
84507,24.0,evidence1,Yes,Very Confident,0,6,51.0,1.0,70.0,exculp
84507,24.0,criticalExculp,No,Very Confident,0,1,51.0,1.0,70.0,exculp
84507,24.0,evidence4,Yes,Very Confident,0,6,51.0,1.0,70.0,exculp
84507,24.0,evidence3,Yes,Moderately Confident,0,5,51.0,1.0,70.0,exculp
84507,14.0,minorExculp,Yes,Moderately Confident,0,5,49.0,1.0,93.0,ambig
84507,14.0,evidence1,Yes,Very Confident,0,6,49.0,1.0,93.0,ambig
84507,14.0,evidence3,Yes,Very Confident,0,6,49.0,1.0,93.0,ambig
84507,14.0,evidence2,Yes,Very Confident,0,6,49.0,1.0,93.0,ambig
84507,14.0,criticalExculp,No,Very Confident,0,1,49.0,1.0,93.0,ambig
84507,14.0,criticalInculp,No,Very Confident,0,1,49.0,1.0,93.0,ambig
84507,14.0,minorInculp,No,Very Confident,0,1,49.0,1.0,93.0,ambig
84507,14.0,evidence4,Yes,Very Confident,0,6,49.0,1.0,93.0,ambig
84507,19.0,evidence2,Yes,Very Confident,0,6,27.0,0.0,70.0,exculp
84507,19.0,criticalExculp,Yes,Very Confident,0,6,27.0,0.0,70.0,exculp
84507,19.0,minorInculp,No,Very Confident,0,1,27.0,0.0,70.0,exculp
84507,19.0,evidence4,Yes,Very Confident,0,6,27.0,0.0,70.0,exculp
84507,19.0,criticalInculp,No,Very Confident,0,1,27.0,0.0,70.0,exculp
84507,19.0,minorExculp,No,Very Confident,0,1,27.0,0.0,70.0,exculp
84507,19.0,evidence3,Yes,Very Confident,0,6,27.0,0.0,70.0,exculp
84507,19.0,evidence1,Yes,Very Confident,0,6,27.0,0.0,70.0,exculp
84507,18.0,evidence4,Yes,Very Confident,0,6,90.0,1.0,65.0,inculp
84507,18.0,evidence1,Yes,Very Confident,0,6,90.0,1.0,65.0,inculp
84507,18.0,minorExculp,No,Very Confident,0,1,90.0,1.0,65.0,inculp
84507,18.0,evidence2,Yes,Very Confident,0,6,90.0,1.0,65.0,inculp
84507,18.0,criticalInculp,No,Very Confident,0,1,90.0,1.0,65.0,inculp
84507,18.0,minorInculp,No,Very Confident,0,1,90.0,1.0,65.0,inculp
84507,18.0,evidence3,Yes,Very Confident,0,6,90.0,1.0,65.0,inculp
84507,18.0,criticalExculp,No,Very Confident,0,1,90.0,1.0,65.0,inculp
84507,20.0,evidence4,Yes,Very Confident,0,6,9.0,0.0,57.0,exculp
84507,20.0,criticalExculp,Yes,Moderately Confident,0,5,9.0,0.0,57.0,exculp
84507,20.0,minorInculp,No,Very Confident,0,1,9.0,0.0,57.0,exculp
84507,20.0,criticalInculp,No,Very Confident,0,1,9.0,0.0,57.0,exculp
84507,20.0,evidence1,Yes,Very Confident,0,6,9.0,0.0,57.0,exculp
84507,20.0,minorExculp,No,Very Confident,0,1,9.0,0.0,57.0,exculp
84507,20.0,evidence3,Yes,Very Confident,0,6,9.0,0.0,57.0,exculp
84507,20.0,evidence2,Yes,Very Confident,0,6,9.0,0.0,57.0,exculp
84507,6.0,evidence4,Yes,Moderately Confident,0,5,93.0,1.0,80.0,inculp
84507,6.0,criticalInculp,Yes,Very Confident,0,6,93.0,1.0,80.0,inculp
84507,6.0,criticalExculp,No,Moderately Confident,0,2,93.0,1.0,80.0,inculp
84507,6.0,minorExculp,No,Very Confident,0,1,93.0,1.0,80.0,inculp
84507,6.0,evidence2,Yes,Very Confident,0,6,93.0,1.0,80.0,inculp
84507,6.0,evidence3,No,Moderately Confident,0,2,93.0,1.0,80.0,inculp
84507,6.0,minorInculp,Yes,Very Confident,0,6,93.0,1.0,80.0,inculp
84507,6.0,evidence1,Yes,Very Confident,0,6,93.0,1.0,80.0,inculp
84507,30.0,evidence1,Yes,Very Confident,0,6,49.0,0.0,45.0,ambig
84507,30.0,evidence2,Yes,Very Confident,0,6,49.0,0.0,45.0,ambig
84507,30.0,minorInculp,No,Very Confident,0,1,49.0,0.0,45.0,ambig
84507,30.0,evidence3,Yes,Very Confident,0,6,49.0,0.0,45.0,ambig
84507,30.0,evidence4,Yes,Very Confident,0,6,49.0,0.0,45.0,ambig
84507,30.0,minorExculp,No,Very Confident,0,1,49.0,0.0,45.0,ambig
84507,30.0,criticalExculp,No,Very Confident,0,1,49.0,0.0,45.0,ambig
84507,30.0,criticalInculp,No,Very Confident,0,1,49.0,0.0,45.0,ambig
