participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
126861,30.0,minorInculp,No,Very Confident,1,1,12.0,0.0,52.0,ambig
126861,30.0,criticalInculp,No,Very Confident,1,1,12.0,0.0,52.0,ambig
126861,30.0,evidence1,Yes,Very Confident,1,6,12.0,0.0,52.0,ambig
126861,30.0,evidence2,Yes,Very Confident,1,6,12.0,0.0,52.0,ambig
126861,30.0,evidence4,Yes,Very Confident,1,6,12.0,0.0,52.0,ambig
126861,30.0,evidence3,Yes,Very Confident,1,6,12.0,0.0,52.0,ambig
126861,30.0,minorExculp,No,Very Confident,1,1,12.0,0.0,52.0,ambig
126861,30.0,criticalExculp,No,Very Confident,1,1,12.0,0.0,52.0,ambig
126861,28.0,evidence1,Yes,Very Confident,1,6,100.0,1.0,67.0,inculp
126861,28.0,minorExculp,No,Very Confident,1,1,100.0,1.0,67.0,inculp
126861,28.0,evidence3,Yes,Very Confident,1,6,100.0,1.0,67.0,inculp
126861,28.0,criticalExculp,Yes,Very Confident,1,6,100.0,1.0,67.0,inculp
126861,28.0,criticalInculp,No,Very Confident,1,1,100.0,1.0,67.0,inculp
126861,28.0,evidence2,Yes,Very Confident,1,6,100.0,1.0,67.0,inculp
126861,28.0,minorInculp,No,Very Confident,1,1,100.0,1.0,67.0,inculp
126861,28.0,evidence4,Yes,Very Confident,1,6,100.0,1.0,67.0,inculp
126861,20.0,evidence2,No,Very Confident,1,1,16.0,0.0,61.0,exculp
126861,20.0,criticalExculp,No,Very Confident,1,1,16.0,0.0,61.0,exculp
126861,20.0,evidence1,Yes,Very Confident,1,6,16.0,0.0,61.0,exculp
126861,20.0,criticalInculp,No,Very Confident,1,1,16.0,0.0,61.0,exculp
126861,20.0,minorExculp,No,Very Confident,1,1,16.0,0.0,61.0,exculp
126861,20.0,evidence4,Yes,Very Confident,1,6,16.0,0.0,61.0,exculp
126861,20.0,minorInculp,No,Very Confident,1,1,16.0,0.0,61.0,exculp
126861,20.0,evidence3,No,Very Confident,1,1,16.0,0.0,61.0,exculp
126861,2.0,evidence4,Yes,Very Confident,1,6,57.0,1.0,81.0,ambig
126861,2.0,criticalExculp,No,Very Confident,1,1,57.0,1.0,81.0,ambig
126861,2.0,evidence3,Yes,Very Confident,1,6,57.0,1.0,81.0,ambig
126861,2.0,minorExculp,No,Very Confident,1,1,57.0,1.0,81.0,ambig
126861,2.0,evidence1,Yes,Very Confident,1,6,57.0,1.0,81.0,ambig
126861,2.0,minorInculp,No,Very Confident,1,1,57.0,1.0,81.0,ambig
126861,2.0,criticalInculp,No,Very Confident,1,1,57.0,1.0,81.0,ambig
126861,2.0,evidence2,Yes,Very Confident,1,6,57.0,1.0,81.0,ambig
126861,6.0,evidence4,Yes,Very Confident,1,6,100.0,1.0,72.0,inculp
126861,6.0,minorInculp,No,Very Confident,1,1,100.0,1.0,72.0,inculp
126861,6.0,evidence1,Yes,Very Confident,1,6,100.0,1.0,72.0,inculp
126861,6.0,minorExculp,No,Very Confident,1,1,100.0,1.0,72.0,inculp
126861,6.0,evidence3,Yes,Very Confident,1,6,100.0,1.0,72.0,inculp
126861,6.0,criticalInculp,No,Very Confident,1,1,100.0,1.0,72.0,inculp
126861,6.0,evidence2,Yes,Very Confident,1,6,100.0,1.0,72.0,inculp
126861,6.0,criticalExculp,No,Very Confident,1,1,100.0,1.0,72.0,inculp
126861,14.0,criticalExculp,No,Very Confident,1,1,48.0,0.0,36.0,ambig
126861,14.0,criticalInculp,No,Very Confident,1,1,48.0,0.0,36.0,ambig
126861,14.0,evidence2,Yes,Very Confident,1,6,48.0,0.0,36.0,ambig
126861,14.0,evidence3,Yes,Very Confident,1,6,48.0,0.0,36.0,ambig
