participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
762348,18.0,criticalInculp,No,Not Confident,1,3,85.0,1.0,55.0,inculp
762348,18.0,evidence1,No,Moderately Confident,1,2,85.0,1.0,55.0,inculp
762348,18.0,evidence4,Yes,Moderately Confident,1,5,85.0,1.0,55.0,inculp
762348,18.0,minorExculp,No,Very Confident,1,1,85.0,1.0,55.0,inculp
762348,18.0,minorInculp,Yes,Moderately Confident,1,5,85.0,1.0,55.0,inculp
762348,18.0,criticalExculp,No,Very Confident,1,1,85.0,1.0,55.0,inculp
762348,18.0,evidence2,No,Very Confident,1,1,85.0,1.0,55.0,inculp
762348,18.0,evidence3,No,Moderately Confident,1,2,85.0,1.0,55.0,inculp
762348,22.0,evidence4,Yes,Very Confident,1,6,47.0,0.0,47.0,ambig
762348,22.0,evidence1,Yes,Very Confident,1,6,47.0,0.0,47.0,ambig
762348,22.0,evidence3,Yes,Very Confident,1,6,47.0,0.0,47.0,ambig
762348,22.0,minorInculp,No,Very Confident,1,1,47.0,0.0,47.0,ambig
762348,22.0,criticalExculp,No,Very Confident,1,1,47.0,0.0,47.0,ambig
762348,22.0,minorExculp,No,Moderately Confident,1,2,47.0,0.0,47.0,ambig
762348,22.0,evidence2,Yes,Very Confident,1,6,47.0,0.0,47.0,ambig
762348,22.0,criticalInculp,No,Very Confident,1,1,47.0,0.0,47.0,ambig
762348,20.0,criticalExculp,No,Very Confident,1,1,46.0,1.0,51.0,exculp
762348,20.0,evidence1,No,Moderately Confident,1,2,46.0,1.0,51.0,exculp
762348,20.0,minorInculp,No,Moderately Confident,1,2,46.0,1.0,51.0,exculp
762348,20.0,evidence2,Yes,Moderately Confident,1,5,46.0,1.0,51.0,exculp
762348,20.0,evidence4,Yes,Moderately Confident,1,5,46.0,1.0,51.0,exculp
762348,20.0,evidence3,No,Moderately Confident,1,2,46.0,1.0,51.0,exculp
762348,20.0,minorExculp,No,Not Confident,1,3,46.0,1.0,51.0,exculp
762348,20.0,criticalInculp,No,Not Confident,1,3,46.0,1.0,51.0,exculp
762348,6.0,minorInculp,No,Very Confident,1,1,81.0,1.0,100.0,inculp
762348,6.0,evidence3,No,Moderately Confident,1,2,81.0,1.0,100.0,inculp
762348,6.0,evidence2,Yes,Very Confident,1,6,81.0,1.0,100.0,inculp
762348,6.0,evidence1,Yes,Moderately Confident,1,5,81.0,1.0,100.0,inculp
