participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
149839,2.0,evidence4,Yes,Very Confident,1,6,17.0,0.0,36.0,ambig
149839,2.0,evidence2,Yes,Very Confident,1,6,17.0,0.0,36.0,ambig
149839,2.0,minorExculp,Yes,Very Confident,1,6,17.0,0.0,36.0,ambig
149839,2.0,criticalExculp,No,Very Confident,1,1,17.0,0.0,36.0,ambig
149839,2.0,criticalInculp,No,Very Confident,1,1,17.0,0.0,36.0,ambig
149839,2.0,evidence3,Yes,Moderately Confident,1,5,17.0,0.0,36.0,ambig
149839,2.0,evidence1,No,Very Confident,1,1,17.0,0.0,36.0,ambig
149839,2.0,minorInculp,No,Very Confident,1,1,17.0,0.0,36.0,ambig
149839,28.0,criticalExculp,Yes,Very Confident,1,6,82.0,0.0,96.0,inculp
149839,28.0,criticalInculp,No,Moderately Confident,1,2,82.0,0.0,96.0,inculp
149839,28.0,evidence2,Yes,Very Confident,1,6,82.0,0.0,96.0,inculp
149839,28.0,evidence4,No,Not Confident,1,3,82.0,0.0,96.0,inculp
149839,28.0,evidence3,Yes,Very Confident,1,6,82.0,0.0,96.0,inculp
149839,28.0,evidence1,No,Moderately Confident,1,2,82.0,0.0,96.0,inculp
149839,28.0,minorExculp,No,Moderately Confident,1,2,82.0,0.0,96.0,inculp
149839,28.0,minorInculp,No,Very Confident,1,1,82.0,0.0,96.0,inculp
149839,18.0,minorExculp,No,Moderately Confident,1,2,89.0,1.0,88.0,inculp
149839,18.0,evidence1,Yes,Very Confident,1,6,89.0,1.0,88.0,inculp
149839,18.0,criticalExculp,No,Very Confident,1,1,89.0,1.0,88.0,inculp
149839,18.0,evidence2,Yes,Very Confident,1,6,89.0,1.0,88.0,inculp
149839,18.0,evidence3,No,Moderately Confident,1,2,89.0,1.0,88.0,inculp
149839,18.0,minorInculp,No,Moderately Confident,1,2,89.0,1.0,88.0,inculp
149839,18.0,evidence4,No,Not Confident,1,3,89.0,1.0,88.0,inculp
149839,18.0,criticalInculp,No,Very Confident,1,1,89.0,1.0,88.0,inculp
149839,20.0,evidence1,Yes,Very Confident,1,6,14.0,0.0,86.0,exculp
149839,20.0,minorExculp,No,Moderately Confident,1,2,14.0,0.0,86.0,exculp
149839,20.0,evidence3,No,Moderately Confident,1,2,14.0,0.0,86.0,exculp
149839,20.0,criticalExculp,No,Moderately Confident,1,2,14.0,0.0,86.0,exculp
149839,20.0,criticalInculp,No,Very Confident,1,1,14.0,0.0,86.0,exculp
149839,20.0,evidence4,Yes,Very Confident,1,6,14.0,0.0,86.0,exculp
149839,20.0,minorInculp,No,Very Confident,1,1,14.0,0.0,86.0,exculp
149839,20.0,evidence2,Yes,Very Confident,1,6,14.0,0.0,86.0,exculp
149839,30.0,criticalInculp,Yes,Not Confident,1,4,79.0,1.0,81.0,ambig
149839,30.0,evidence1,No,Moderately Confident,1,2,79.0,1.0,81.0,ambig
149839,30.0,evidence4,Yes,Very Confident,1,6,79.0,1.0,81.0,ambig
149839,30.0,evidence2,Yes,Very Confident,1,6,79.0,1.0,81.0,ambig
149839,30.0,criticalExculp,No,Very Confident,1,1,79.0,1.0,81.0,ambig
149839,30.0,evidence3,Yes,Very Confident,1,6,79.0,1.0,81.0,ambig
149839,30.0,minorExculp,No,Very Confident,1,1,79.0,1.0,81.0,ambig
149839,30.0,minorInculp,No,Very Confident,1,1,79.0,1.0,81.0,ambig
149839,22.0,minorInculp,No,Very Confident,1,1,76.0,0.0,77.0,ambig
149839,22.0,criticalInculp,No,Moderately Confident,1,2,76.0,0.0,77.0,ambig
149839,22.0,evidence3,Yes,Very Confident,1,6,76.0,0.0,77.0,ambig
149839,22.0,criticalExculp,No,Moderately Confident,1,2,76.0,0.0,77.0,ambig
149839,22.0,minorExculp,No,Moderately Confident,1,2,76.0,0.0,77.0,ambig
149839,22.0,evidence1,Yes,Very Confident,1,6,76.0,0.0,77.0,ambig
149839,22.0,evidence2,Yes,Very Confident,1,6,76.0,0.0,77.0,ambig
149839,22.0,evidence4,No,Not Confident,1,3,76.0,0.0,77.0,ambig
149839,19.0,evidence1,Yes,Very Confident,1,6,78.0,0.0,80.0,exculp
149839,19.0,criticalExculp,No,Very Confident,1,1,78.0,0.0,80.0,exculp
149839,19.0,evidence4,Yes,Very Confident,1,6,78.0,0.0,80.0,exculp
149839,19.0,evidence3,Yes,Very Confident,1,6,78.0,0.0,80.0,exculp
149839,19.0,criticalInculp,No,Very Confident,1,1,78.0,0.0,80.0,exculp
149839,19.0,minorInculp,No,Very Confident,1,1,78.0,0.0,80.0,exculp
149839,19.0,evidence2,No,Very Confident,1,1,78.0,0.0,80.0,exculp
149839,19.0,minorExculp,No,Very Confident,1,1,78.0,0.0,80.0,exculp
149839,24.0,evidence2,Yes,Very Confident,1,6,55.0,0.0,39.0,exculp
149839,24.0,criticalExculp,No,Very Confident,1,1,55.0,0.0,39.0,exculp
149839,24.0,evidence3,Yes,Very Confident,1,6,55.0,0.0,39.0,exculp
149839,24.0,minorExculp,No,Very Confident,1,1,55.0,0.0,39.0,exculp
149839,24.0,evidence4,Yes,Very Confident,1,6,55.0,0.0,39.0,exculp
149839,24.0,criticalInculp,No,Moderately Confident,1,2,55.0,0.0,39.0,exculp
149839,24.0,minorInculp,No,Very Confident,1,1,55.0,0.0,39.0,exculp
149839,24.0,evidence1,No,Very Confident,1,1,55.0,0.0,39.0,exculp
149839,6.0,evidence3,Yes,Very Confident,1,6,52.0,0.0,50.0,inculp
149839,6.0,criticalInculp,No,Very Confident,1,1,52.0,0.0,50.0,inculp
149839,6.0,evidence2,Yes,Very Confident,1,6,52.0,0.0,50.0,inculp
149839,6.0,criticalExculp,No,Moderately Confident,1,2,52.0,0.0,50.0,inculp
149839,6.0,evidence1,No,Moderately Confident,1,2,52.0,0.0,50.0,inculp
149839,6.0,evidence4,Yes,Very Confident,1,6,52.0,0.0,50.0,inculp
149839,6.0,minorInculp,No,Very Confident,1,1,52.0,0.0,50.0,inculp
149839,6.0,minorExculp,No,Very Confident,1,1,52.0,0.0,50.0,inculp
149839,14.0,criticalExculp,No,Very Confident,1,1,100.0,1.0,86.0,ambig
149839,14.0,minorExculp,No,Moderately Confident,1,2,100.0,1.0,86.0,ambig
149839,14.0,evidence3,Yes,Very Confident,1,6,100.0,1.0,86.0,ambig
149839,14.0,evidence1,No,Moderately Confident,1,2,100.0,1.0,86.0,ambig
149839,14.0,minorInculp,No,Not Confident,1,3,100.0,1.0,86.0,ambig
149839,14.0,evidence4,Yes,Very Confident,1,6,100.0,1.0,86.0,ambig
149839,14.0,criticalInculp,Yes,Moderately Confident,1,5,100.0,1.0,86.0,ambig
149839,14.0,evidence2,Yes,Very Confident,1,6,100.0,1.0,86.0,ambig
