participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
192197,24.0,criticalInculp,No,Moderately Confident,1,2,36.0,0.0,71.0,exculp
192197,24.0,minorInculp,No,Moderately Confident,1,2,36.0,0.0,71.0,exculp
192197,24.0,evidence3,Yes,Moderately Confident,1,5,36.0,0.0,71.0,exculp
192197,24.0,evidence1,Yes,Very Confident,1,6,36.0,0.0,71.0,exculp
192197,24.0,evidence4,Yes,Very Confident,1,6,36.0,0.0,71.0,exculp
192197,24.0,minorExculp,No,Moderately Confident,1,2,36.0,0.0,71.0,exculp
192197,24.0,criticalExculp,No,Very Confident,1,1,36.0,0.0,71.0,exculp
192197,24.0,evidence2,Yes,Very Confident,1,6,36.0,0.0,71.0,exculp
192197,6.0,criticalInculp,No,Moderately Confident,1,2,81.0,1.0,94.0,inculp
192197,6.0,evidence2,Yes,Very Confident,1,6,81.0,1.0,94.0,inculp
192197,6.0,evidence4,Yes,Very Confident,1,6,81.0,1.0,94.0,inculp
192197,6.0,minorInculp,No,Very Confident,1,1,81.0,1.0,94.0,inculp
192197,6.0,evidence1,Yes,Moderately Confident,1,5,81.0,1.0,94.0,inculp
192197,6.0,minorExculp,No,Very Confident,1,1,81.0,1.0,94.0,inculp
192197,6.0,criticalExculp,No,Moderately Confident,1,2,81.0,1.0,94.0,inculp
192197,6.0,evidence3,Yes,Moderately Confident,1,5,81.0,1.0,94.0,inculp
192197,14.0,evidence3,Yes,Moderately Confident,1,5,35.0,0.0,87.0,ambig
192197,14.0,criticalExculp,No,Very Confident,1,1,35.0,0.0,87.0,ambig
192197,14.0,evidence1,Yes,Very Confident,1,6,35.0,0.0,87.0,ambig
192197,14.0,minorInculp,No,Moderately Confident,1,2,35.0,0.0,87.0,ambig
192197,14.0,evidence2,Yes,Very Confident,1,6,35.0,0.0,87.0,ambig
192197,14.0,evidence4,Yes,Moderately Confident,1,5,35.0,0.0,87.0,ambig
192197,14.0,minorExculp,No,Moderately Confident,1,2,35.0,0.0,87.0,ambig
192197,14.0,criticalInculp,No,Very Confident,1,1,35.0,0.0,87.0,ambig
192197,2.0,evidence3,Yes,Very Confident,1,6,11.0,0.0,78.0,ambig
192197,2.0,evidence4,Yes,Very Confident,1,6,11.0,0.0,78.0,ambig
192197,2.0,criticalExculp,No,Very Confident,1,1,11.0,0.0,78.0,ambig
192197,2.0,evidence2,Yes,Very Confident,1,6,11.0,0.0,78.0,ambig
192197,2.0,minorExculp,Yes,Moderately Confident,1,5,11.0,0.0,78.0,ambig
192197,2.0,criticalInculp,No,Very Confident,1,1,11.0,0.0,78.0,ambig
192197,2.0,evidence1,Yes,Very Confident,1,6,11.0,0.0,78.0,ambig
192197,2.0,minorInculp,No,Very Confident,1,1,11.0,0.0,78.0,ambig
192197,28.0,criticalExculp,No,Moderately Confident,1,2,61.0,1.0,82.0,inculp
192197,28.0,minorExculp,No,Very Confident,1,1,61.0,1.0,82.0,inculp
192197,28.0,evidence1,Yes,Very Confident,1,6,61.0,1.0,82.0,inculp
192197,28.0,criticalInculp,No,Very Confident,1,1,61.0,1.0,82.0,inculp
192197,28.0,evidence2,Yes,Very Confident,1,6,61.0,1.0,82.0,inculp
192197,28.0,evidence4,Yes,Moderately Confident,1,5,61.0,1.0,82.0,inculp
192197,28.0,minorInculp,No,Very Confident,1,1,61.0,1.0,82.0,inculp
192197,28.0,evidence3,Yes,Moderately Confident,1,5,61.0,1.0,82.0,inculp
192197,22.0,minorExculp,No,Moderately Confident,1,2,61.0,1.0,73.0,ambig
192197,22.0,evidence1,Yes,Very Confident,1,6,61.0,1.0,73.0,ambig
192197,22.0,evidence2,Yes,Very Confident,1,6,61.0,1.0,73.0,ambig
192197,22.0,evidence4,Yes,Moderately Confident,1,5,61.0,1.0,73.0,ambig
192197,22.0,evidence3,Yes,Very Confident,1,6,61.0,1.0,73.0,ambig
192197,22.0,criticalExculp,No,Very Confident,1,1,61.0,1.0,73.0,ambig
192197,22.0,criticalInculp,No,Very Confident,1,1,61.0,1.0,73.0,ambig
192197,22.0,minorInculp,No,Very Confident,1,1,61.0,1.0,73.0,ambig
192197,18.0,evidence1,Yes,Very Confident,1,6,54.0,1.0,83.0,inculp
192197,18.0,evidence2,Yes,Very Confident,1,6,54.0,1.0,83.0,inculp
192197,18.0,evidence3,Yes,Moderately Confident,1,5,54.0,1.0,83.0,inculp
192197,18.0,criticalExculp,No,Very Confident,1,1,54.0,1.0,83.0,inculp
192197,18.0,minorExculp,No,Very Confident,1,1,54.0,1.0,83.0,inculp
192197,18.0,evidence4,Yes,Moderately Confident,1,5,54.0,1.0,83.0,inculp
192197,18.0,criticalInculp,No,Moderately Confident,1,2,54.0,1.0,83.0,inculp
192197,18.0,minorInculp,No,Very Confident,1,1,54.0,1.0,83.0,inculp
192197,20.0,criticalInculp,No,Moderately Confident,1,2,56.0,1.0,50.0,exculp
192197,20.0,minorExculp,No,Very Confident,1,1,56.0,1.0,50.0,exculp
192197,20.0,evidence2,Yes,Very Confident,1,6,56.0,1.0,50.0,exculp
192197,20.0,evidence1,Yes,Very Confident,1,6,56.0,1.0,50.0,exculp
192197,20.0,criticalExculp,No,Very Confident,1,1,56.0,1.0,50.0,exculp
192197,20.0,evidence3,No,Moderately Confident,1,2,56.0,1.0,50.0,exculp
192197,20.0,minorInculp,No,Moderately Confident,1,2,56.0,1.0,50.0,exculp
192197,20.0,evidence4,Yes,Very Confident,1,6,56.0,1.0,50.0,exculp
192197,30.0,evidence3,Yes,Very Confident,1,6,25.0,0.0,54.0,ambig
192197,30.0,minorExculp,No,Moderately Confident,1,2,25.0,0.0,54.0,ambig
192197,30.0,criticalExculp,No,Very Confident,1,1,25.0,0.0,54.0,ambig
192197,30.0,criticalInculp,No,Very Confident,1,1,25.0,0.0,54.0,ambig
192197,30.0,evidence1,Yes,Very Confident,1,6,25.0,0.0,54.0,ambig
192197,30.0,evidence4,Yes,Very Confident,1,6,25.0,0.0,54.0,ambig
192197,30.0,minorInculp,No,Very Confident,1,1,25.0,0.0,54.0,ambig
192197,30.0,evidence2,Yes,Very Confident,1,6,25.0,0.0,54.0,ambig
192197,19.0,evidence2,Yes,Very Confident,1,6,34.0,0.0,48.0,exculp
192197,19.0,minorInculp,No,Very Confident,1,1,34.0,0.0,48.0,exculp
192197,19.0,criticalInculp,No,Moderately Confident,1,2,34.0,0.0,48.0,exculp
192197,19.0,criticalExculp,No,Moderately Confident,1,2,34.0,0.0,48.0,exculp
192197,19.0,minorExculp,No,Moderately Confident,1,2,34.0,0.0,48.0,exculp
192197,19.0,evidence1,Yes,Very Confident,1,6,34.0,0.0,48.0,exculp
192197,19.0,evidence4,Yes,Very Confident,1,6,34.0,0.0,48.0,exculp
192197,19.0,evidence3,Yes,Very Confident,1,6,34.0,0.0,48.0,exculp
