participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
171145,18.0,evidence2,No,Very Confident,0,1,100.0,1.0,90.0,inculp
171145,18.0,evidence1,Yes,Moderately Confident,0,5,100.0,1.0,90.0,inculp
171145,18.0,evidence4,Yes,Very Confident,0,6,100.0,1.0,90.0,inculp
171145,18.0,minorInculp,No,Moderately Confident,0,2,100.0,1.0,90.0,inculp
171145,18.0,criticalExculp,No,Very Confident,0,1,100.0,1.0,90.0,inculp
171145,18.0,evidence3,Yes,Very Confident,0,6,100.0,1.0,90.0,inculp
171145,18.0,minorExculp,No,Very Confident,0,1,100.0,1.0,90.0,inculp
171145,18.0,criticalInculp,No,Moderately Confident,0,2,100.0,1.0,90.0,inculp
171145,28.0,minorInculp,No,Moderately Confident,0,2,99.0,1.0,80.0,inculp
171145,28.0,evidence2,Yes,Very Confident,0,6,99.0,1.0,80.0,inculp
171145,28.0,criticalExculp,No,Moderately Confident,0,2,99.0,1.0,80.0,inculp
171145,28.0,evidence3,Yes,Very Confident,0,6,99.0,1.0,80.0,inculp
171145,28.0,minorExculp,No,Not Confident,0,3,99.0,1.0,80.0,inculp
171145,28.0,evidence4,Yes,Very Confident,0,6,99.0,1.0,80.0,inculp
171145,28.0,criticalInculp,No,Very Confident,0,1,99.0,1.0,80.0,inculp
171145,28.0,evidence1,No,Moderately Confident,0,2,99.0,1.0,80.0,inculp
171145,19.0,criticalExculp,No,Very Confident,0,1,32.0,0.0,63.0,exculp
171145,19.0,evidence4,Yes,Very Confident,0,6,32.0,0.0,63.0,exculp
171145,19.0,evidence2,Yes,Very Confident,0,6,32.0,0.0,63.0,exculp
171145,19.0,evidence1,Yes,Very Confident,0,6,32.0,0.0,63.0,exculp
171145,19.0,minorExculp,No,Very Confident,0,1,32.0,0.0,63.0,exculp
171145,19.0,criticalInculp,No,Moderately Confident,0,2,32.0,0.0,63.0,exculp
171145,19.0,evidence3,Yes,Very Confident,0,6,32.0,0.0,63.0,exculp
171145,19.0,minorInculp,No,Very Confident,0,1,32.0,0.0,63.0,exculp
171145,20.0,evidence4,Yes,Very Confident,0,6,10.0,0.0,31.0,exculp
171145,20.0,evidence1,Yes,Very Confident,0,6,10.0,0.0,31.0,exculp
171145,20.0,criticalExculp,Yes,Moderately Confident,0,5,10.0,0.0,31.0,exculp
171145,20.0,evidence3,Yes,Moderately Confident,0,5,10.0,0.0,31.0,exculp
171145,20.0,minorExculp,No,Moderately Confident,0,2,10.0,0.0,31.0,exculp
171145,20.0,criticalInculp,No,Moderately Confident,0,2,10.0,0.0,31.0,exculp
171145,20.0,minorInculp,No,Moderately Confident,0,2,10.0,0.0,31.0,exculp
171145,20.0,evidence2,Yes,Very Confident,0,6,10.0,0.0,31.0,exculp
171145,6.0,minorExculp,No,Moderately Confident,0,2,70.0,1.0,76.0,inculp
171145,6.0,minorInculp,No,Moderately Confident,0,2,70.0,1.0,76.0,inculp
171145,6.0,evidence4,No,Very Confident,0,1,70.0,1.0,76.0,inculp
171145,6.0,criticalExculp,No,Moderately Confident,0,2,70.0,1.0,76.0,inculp
171145,6.0,evidence1,Yes,Very Confident,0,6,70.0,1.0,76.0,inculp
171145,6.0,evidence2,Yes,Very Confident,0,6,70.0,1.0,76.0,inculp
171145,6.0,evidence3,Yes,Very Confident,0,6,70.0,1.0,76.0,inculp
171145,6.0,criticalInculp,No,Very Confident,0,1,70.0,1.0,76.0,inculp
171145,14.0,evidence4,Yes,Very Confident,0,6,95.0,1.0,78.0,ambig
171145,14.0,minorInculp,Yes,Moderately Confident,0,5,95.0,1.0,78.0,ambig
171145,14.0,minorExculp,No,Moderately Confident,0,2,95.0,1.0,78.0,ambig
171145,14.0,evidence3,Yes,Moderately Confident,0,5,95.0,1.0,78.0,ambig
171145,14.0,evidence2,Yes,Very Confident,0,6,95.0,1.0,78.0,ambig
171145,14.0,evidence1,Yes,Very Confident,0,6,95.0,1.0,78.0,ambig
171145,14.0,criticalInculp,No,Very Confident,0,1,95.0,1.0,78.0,ambig
171145,14.0,criticalExculp,No,Very Confident,0,1,95.0,1.0,78.0,ambig
171145,2.0,minorInculp,No,Moderately Confident,0,2,25.0,0.0,69.0,ambig
171145,2.0,evidence3,Yes,Very Confident,0,6,25.0,0.0,69.0,ambig
171145,2.0,criticalExculp,No,Very Confident,0,1,25.0,0.0,69.0,ambig
171145,2.0,evidence2,Yes,Very Confident,0,6,25.0,0.0,69.0,ambig
171145,2.0,evidence1,Yes,Very Confident,0,6,25.0,0.0,69.0,ambig
171145,2.0,minorExculp,Yes,Moderately Confident,0,5,25.0,0.0,69.0,ambig
171145,2.0,evidence4,Yes,Very Confident,0,6,25.0,0.0,69.0,ambig
171145,2.0,criticalInculp,No,Moderately Confident,0,2,25.0,0.0,69.0,ambig
171145,22.0,evidence4,Yes,Very Confident,0,6,55.0,1.0,63.0,ambig
171145,22.0,criticalInculp,No,Very Confident,0,1,55.0,1.0,63.0,ambig
171145,22.0,evidence3,Yes,Moderately Confident,0,5,55.0,1.0,63.0,ambig
171145,22.0,minorExculp,No,Moderately Confident,0,2,55.0,1.0,63.0,ambig
171145,22.0,criticalExculp,No,Moderately Confident,0,2,55.0,1.0,63.0,ambig
171145,22.0,evidence2,Yes,Very Confident,0,6,55.0,1.0,63.0,ambig
171145,22.0,evidence1,Yes,Very Confident,0,6,55.0,1.0,63.0,ambig
171145,22.0,minorInculp,No,Very Confident,0,1,55.0,1.0,63.0,ambig
171145,24.0,criticalExculp,No,Moderately Confident,0,2,20.0,0.0,41.0,exculp
171145,24.0,criticalInculp,No,Moderately Confident,0,2,20.0,0.0,41.0,exculp
171145,24.0,evidence2,Yes,Very Confident,0,6,20.0,0.0,41.0,exculp
171145,24.0,minorInculp,No,Moderately Confident,0,2,20.0,0.0,41.0,exculp
171145,24.0,evidence1,Yes,Very Confident,0,6,20.0,0.0,41.0,exculp
171145,24.0,evidence4,No,Moderately Confident,0,2,20.0,0.0,41.0,exculp
171145,24.0,minorExculp,No,Moderately Confident,0,2,20.0,0.0,41.0,exculp
171145,24.0,evidence3,Yes,Very Confident,0,6,20.0,0.0,41.0,exculp
171145,30.0,evidence2,Yes,Very Confident,0,6,34.0,0.0,58.0,ambig
171145,30.0,evidence3,No,Moderately Confident,0,2,34.0,0.0,58.0,ambig
171145,30.0,minorExculp,No,Very Confident,0,1,34.0,0.0,58.0,ambig
171145,30.0,criticalExculp,No,Moderately Confident,0,2,34.0,0.0,58.0,ambig
171145,30.0,criticalInculp,No,Moderately Confident,0,2,34.0,0.0,58.0,ambig
171145,30.0,evidence4,Yes,Very Confident,0,6,34.0,0.0,58.0,ambig
171145,30.0,evidence1,Yes,Very Confident,0,6,34.0,0.0,58.0,ambig
171145,30.0,minorInculp,No,Moderately Confident,0,2,34.0,0.0,58.0,ambig
