participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
193776,22.0,minorInculp,No,Very Confident,0,1,90.0,1.0,31.0,ambig
193776,22.0,evidence3,Yes,Very Confident,0,6,90.0,1.0,31.0,ambig
193776,22.0,criticalInculp,No,Very Confident,0,1,90.0,1.0,31.0,ambig
193776,22.0,criticalExculp,No,Very Confident,0,1,90.0,1.0,31.0,ambig
193776,22.0,minorExculp,No,Very Confident,0,1,90.0,1.0,31.0,ambig
193776,22.0,evidence4,Yes,Very Confident,0,6,90.0,1.0,31.0,ambig
193776,22.0,evidence1,Yes,Very Confident,0,6,90.0,1.0,31.0,ambig
193776,22.0,evidence2,Yes,Very Confident,0,6,90.0,1.0,31.0,ambig
193776,6.0,evidence2,Yes,Very Confident,0,6,93.0,1.0,91.0,inculp
193776,6.0,evidence4,No,Moderately Confident,0,2,93.0,1.0,91.0,inculp
193776,6.0,minorInculp,No,Moderately Confident,0,2,93.0,1.0,91.0,inculp
193776,6.0,criticalExculp,No,Moderately Confident,0,2,93.0,1.0,91.0,inculp
193776,6.0,criticalInculp,No,Very Confident,0,1,93.0,1.0,91.0,inculp
193776,6.0,evidence3,No,Very Confident,0,1,93.0,1.0,91.0,inculp
193776,6.0,minorExculp,No,Very Confident,0,1,93.0,1.0,91.0,inculp
193776,6.0,evidence1,No,Moderately Confident,0,2,93.0,1.0,91.0,inculp
193776,2.0,criticalExculp,No,Very Confident,0,1,35.0,0.0,88.0,ambig
193776,2.0,evidence2,No,Very Confident,0,1,35.0,0.0,88.0,ambig
193776,2.0,criticalInculp,No,Very Confident,0,1,35.0,0.0,88.0,ambig
193776,2.0,evidence1,Yes,Very Confident,0,6,35.0,0.0,88.0,ambig
193776,2.0,evidence4,Yes,Very Confident,0,6,35.0,0.0,88.0,ambig
193776,2.0,evidence3,Yes,Very Confident,0,6,35.0,0.0,88.0,ambig
193776,2.0,minorExculp,No,Very Confident,0,1,35.0,0.0,88.0,ambig
193776,2.0,minorInculp,No,Very Confident,0,1,35.0,0.0,88.0,ambig
193776,24.0,criticalInculp,No,Moderately Confident,0,2,48.0,0.0,66.0,exculp
193776,24.0,evidence3,Yes,Very Confident,0,6,48.0,0.0,66.0,exculp
193776,24.0,evidence2,Yes,Very Confident,0,6,48.0,0.0,66.0,exculp
193776,24.0,evidence4,Yes,Moderately Confident,0,5,48.0,0.0,66.0,exculp
193776,24.0,evidence1,Yes,Very Confident,0,6,48.0,0.0,66.0,exculp
193776,24.0,minorExculp,No,Very Confident,0,1,48.0,0.0,66.0,exculp
193776,24.0,minorInculp,No,Very Confident,0,1,48.0,0.0,66.0,exculp
