participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
94,20.0,evidence3,No,Very Confident,0,1,12.0,0.0,33.0,exculp
94,20.0,minorInculp,No,Moderately Confident,0,2,12.0,0.0,33.0,exculp
94,20.0,minorExculp,No,Very Confident,0,1,12.0,0.0,33.0,exculp
94,20.0,criticalExculp,No,Very Confident,0,1,12.0,0.0,33.0,exculp
94,20.0,evidence2,Yes,Moderately Confident,0,5,12.0,0.0,33.0,exculp
94,20.0,evidence1,Yes,Not Confident,0,4,12.0,0.0,33.0,exculp
94,20.0,evidence4,Yes,Not Confident,0,4,12.0,0.0,33.0,exculp
94,20.0,criticalInculp,No,Very Confident,0,1,12.0,0.0,33.0,exculp
94,22.0,evidence2,Yes,Very Confident,0,6,32.0,0.0,25.0,ambig
94,22.0,evidence3,Yes,Very Confident,0,6,32.0,0.0,25.0,ambig
94,22.0,criticalExculp,No,Very Confident,0,1,32.0,0.0,25.0,ambig
94,22.0,criticalInculp,No,Very Confident,0,1,32.0,0.0,25.0,ambig
94,22.0,evidence4,Yes,Very Confident,0,6,32.0,0.0,25.0,ambig
94,22.0,minorInculp,No,Very Confident,0,1,32.0,0.0,25.0,ambig
94,22.0,minorExculp,No,Very Confident,0,1,32.0,0.0,25.0,ambig
94,22.0,evidence1,Yes,Very Confident,0,6,32.0,0.0,25.0,ambig
94,2.0,criticalInculp,No,Very Confident,0,1,28.0,0.0,73.0,ambig
94,2.0,criticalExculp,No,Very Confident,0,1,28.0,0.0,73.0,ambig
94,2.0,minorInculp,No,Very Confident,0,1,28.0,0.0,73.0,ambig
94,2.0,evidence2,Yes,Very Confident,0,6,28.0,0.0,73.0,ambig
94,2.0,minorExculp,No,Very Confident,0,1,28.0,0.0,73.0,ambig
94,2.0,evidence1,Yes,Very Confident,0,6,28.0,0.0,73.0,ambig
94,2.0,evidence4,Yes,Very Confident,0,6,28.0,0.0,73.0,ambig
94,2.0,evidence3,Yes,Very Confident,0,6,28.0,0.0,73.0,ambig
94,28.0,minorInculp,No,Very Confident,0,1,86.0,1.0,51.0,inculp
94,28.0,evidence3,Yes,Very Confident,0,6,86.0,1.0,51.0,inculp
94,28.0,evidence1,Yes,Very Confident,0,6,86.0,1.0,51.0,inculp
94,28.0,criticalInculp,No,Very Confident,0,1,86.0,1.0,51.0,inculp
94,28.0,minorExculp,No,Very Confident,0,1,86.0,1.0,51.0,inculp
94,28.0,evidence4,Yes,Not Confident,0,4,86.0,1.0,51.0,inculp
94,28.0,evidence2,Yes,Very Confident,0,6,86.0,1.0,51.0,inculp
94,28.0,criticalExculp,No,Very Confident,0,1,86.0,1.0,51.0,inculp
94,18.0,evidence2,Yes,Very Confident,0,6,63.0,1.0,79.0,inculp
94,18.0,criticalInculp,No,Very Confident,0,1,63.0,1.0,79.0,inculp
94,18.0,evidence1,Yes,Very Confident,0,6,63.0,1.0,79.0,inculp
94,18.0,minorExculp,No,Very Confident,0,1,63.0,1.0,79.0,inculp
94,18.0,criticalExculp,No,Very Confident,0,1,63.0,1.0,79.0,inculp
94,18.0,minorInculp,No,Very Confident,0,1,63.0,1.0,79.0,inculp
94,18.0,evidence3,Yes,Very Confident,0,6,63.0,1.0,79.0,inculp
94,18.0,evidence4,No,Not Confident,0,3,63.0,1.0,79.0,inculp
94,30.0,evidence1,Yes,Very Confident,0,6,35.0,0.0,59.0,ambig
94,30.0,evidence3,Yes,Very Confident,0,6,35.0,0.0,59.0,ambig
94,30.0,criticalInculp,No,Very Confident,0,1,35.0,0.0,59.0,ambig
94,30.0,evidence2,Yes,Very Confident,0,6,35.0,0.0,59.0,ambig
94,30.0,minorInculp,No,Very Confident,0,1,35.0,0.0,59.0,ambig
