participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
663819,18.0,evidence3,No,Moderately Confident,1,2,20.0,0.0,66.0,inculp
663819,18.0,evidence4,No,Moderately Confident,1,2,20.0,0.0,66.0,inculp
663819,18.0,criticalExculp,No,Not Confident,1,3,20.0,0.0,66.0,inculp
663819,18.0,minorInculp,Yes,Very Confident,1,6,20.0,0.0,66.0,inculp
663819,18.0,evidence1,Yes,Moderately Confident,1,5,20.0,0.0,66.0,inculp
663819,18.0,minorExculp,No,Moderately Confident,1,2,20.0,0.0,66.0,inculp
663819,18.0,evidence2,Yes,Very Confident,1,6,20.0,0.0,66.0,inculp
663819,18.0,criticalInculp,Yes,Moderately Confident,1,5,20.0,0.0,66.0,inculp
663819,14.0,evidence3,No,Moderately Confident,1,2,88.0,1.0,79.0,ambig
663819,14.0,criticalExculp,Yes,Very Confident,1,6,88.0,1.0,79.0,ambig
663819,14.0,criticalInculp,Yes,Not Confident,1,4,88.0,1.0,79.0,ambig
663819,14.0,evidence1,No,Moderately Confident,1,2,88.0,1.0,79.0,ambig
663819,14.0,minorExculp,No,Very Confident,1,1,88.0,1.0,79.0,ambig
663819,14.0,evidence4,Yes,Moderately Confident,1,5,88.0,1.0,79.0,ambig
663819,14.0,minorInculp,No,Not Confident,1,3,88.0,1.0,79.0,ambig
663819,14.0,evidence2,No,Not Confident,1,3,88.0,1.0,79.0,ambig
663819,28.0,evidence1,Yes,Very Confident,1,6,74.0,1.0,74.0,inculp
663819,28.0,criticalInculp,Yes,Moderately Confident,1,5,74.0,1.0,74.0,inculp
663819,28.0,evidence2,No,Not Confident,1,3,74.0,1.0,74.0,inculp
663819,28.0,minorExculp,Yes,Moderately Confident,1,5,74.0,1.0,74.0,inculp
663819,28.0,evidence4,No,Not Confident,1,3,74.0,1.0,74.0,inculp
663819,28.0,evidence3,No,Moderately Confident,1,2,74.0,1.0,74.0,inculp
663819,28.0,criticalExculp,Yes,Very Confident,1,6,74.0,1.0,74.0,inculp
663819,28.0,minorInculp,Yes,Moderately Confident,1,5,74.0,1.0,74.0,inculp
663819,22.0,minorExculp,No,Not Confident,1,3,64.0,1.0,78.0,ambig
663819,22.0,minorInculp,No,Moderately Confident,1,2,64.0,1.0,78.0,ambig
663819,22.0,criticalInculp,Yes,Very Confident,1,6,64.0,1.0,78.0,ambig
663819,22.0,evidence3,Yes,Moderately Confident,1,5,64.0,1.0,78.0,ambig
663819,22.0,evidence1,No,Not Confident,1,3,64.0,1.0,78.0,ambig
663819,22.0,criticalExculp,Yes,Moderately Confident,1,5,64.0,1.0,78.0,ambig
663819,22.0,evidence4,No,Not Confident,1,3,64.0,1.0,78.0,ambig
663819,22.0,evidence2,Yes,Moderately Confident,1,5,64.0,1.0,78.0,ambig
663819,30.0,evidence4,No,Not Confident,1,3,67.0,1.0,54.0,ambig
663819,30.0,minorExculp,Yes,Very Confident,1,6,67.0,1.0,54.0,ambig
663819,30.0,criticalInculp,Yes,Moderately Confident,1,5,67.0,1.0,54.0,ambig
663819,30.0,evidence3,No,Not Confident,1,3,67.0,1.0,54.0,ambig
663819,30.0,evidence2,No,Moderately Confident,1,2,67.0,1.0,54.0,ambig
663819,30.0,minorInculp,Yes,Very Confident,1,6,67.0,1.0,54.0,ambig
663819,30.0,evidence1,No,Not Confident,1,3,67.0,1.0,54.0,ambig
663819,30.0,criticalExculp,No,Moderately Confident,1,2,67.0,1.0,54.0,ambig
663819,19.0,evidence4,Yes,Moderately Confident,1,5,15.0,0.0,53.0,exculp
663819,19.0,evidence2,No,Not Confident,1,3,15.0,0.0,53.0,exculp
663819,19.0,evidence1,No,Moderately Confident,1,2,15.0,0.0,53.0,exculp
663819,19.0,minorInculp,No,Not Confident,1,3,15.0,0.0,53.0,exculp
663819,19.0,minorExculp,No,Very Confident,1,1,15.0,0.0,53.0,exculp
663819,19.0,criticalExculp,Yes,Moderately Confident,1,5,15.0,0.0,53.0,exculp
663819,19.0,evidence3,Yes,Very Confident,1,6,15.0,0.0,53.0,exculp
663819,19.0,criticalInculp,Yes,Not Confident,1,4,15.0,0.0,53.0,exculp
663819,24.0,minorInculp,No,Not Confident,1,3,100.0,1.0,100.0,exculp
663819,24.0,minorExculp,No,Moderately Confident,1,2,100.0,1.0,100.0,exculp
663819,24.0,evidence2,Yes,Very Confident,1,6,100.0,1.0,100.0,exculp
663819,24.0,criticalInculp,Yes,Moderately Confident,1,5,100.0,1.0,100.0,exculp
663819,24.0,evidence4,No,Not Confident,1,3,100.0,1.0,100.0,exculp
663819,24.0,evidence1,No,Moderately Confident,1,2,100.0,1.0,100.0,exculp
663819,24.0,evidence3,Yes,Very Confident,1,6,100.0,1.0,100.0,exculp
663819,24.0,criticalExculp,Yes,Moderately Confident,1,5,100.0,1.0,100.0,exculp
663819,20.0,minorExculp,No,Not Confident,1,3,27.0,0.0,45.0,exculp
663819,20.0,evidence1,No,Moderately Confident,1,2,27.0,0.0,45.0,exculp
663819,20.0,evidence3,Yes,Moderately Confident,1,5,27.0,0.0,45.0,exculp
663819,20.0,criticalInculp,Yes,Very Confident,1,6,27.0,0.0,45.0,exculp
663819,20.0,minorInculp,Yes,Not Confident,1,4,27.0,0.0,45.0,exculp
663819,20.0,evidence2,No,Moderately Confident,1,2,27.0,0.0,45.0,exculp
663819,20.0,evidence4,No,Not Confident,1,3,27.0,0.0,45.0,exculp
663819,20.0,criticalExculp,Yes,Moderately Confident,1,5,27.0,0.0,45.0,exculp
663819,6.0,evidence2,No,Moderately Confident,1,2,58.0,1.0,84.0,inculp
663819,6.0,criticalInculp,Yes,Very Confident,1,6,58.0,1.0,84.0,inculp
663819,6.0,evidence1,Yes,Moderately Confident,1,5,58.0,1.0,84.0,inculp
663819,6.0,minorInculp,Yes,Not Confident,1,4,58.0,1.0,84.0,inculp
663819,6.0,criticalExculp,No,Moderately Confident,1,2,58.0,1.0,84.0,inculp
663819,6.0,evidence4,No,Not Confident,1,3,58.0,1.0,84.0,inculp
663819,6.0,evidence3,No,Very Confident,1,1,58.0,1.0,84.0,inculp
663819,6.0,minorExculp,Yes,Moderately Confident,1,5,58.0,1.0,84.0,inculp
663819,2.0,criticalExculp,Yes,Moderately Confident,1,5,28.0,0.0,41.0,ambig
663819,2.0,criticalInculp,No,Not Confident,1,3,28.0,0.0,41.0,ambig
663819,2.0,evidence2,Yes,Very Confident,1,6,28.0,0.0,41.0,ambig
663819,2.0,evidence4,Yes,Moderately Confident,1,5,28.0,0.0,41.0,ambig
663819,2.0,minorInculp,No,Not Confident,1,3,28.0,0.0,41.0,ambig
663819,2.0,minorExculp,Yes,Very Confident,1,6,28.0,0.0,41.0,ambig
663819,2.0,evidence1,Yes,Moderately Confident,1,5,28.0,0.0,41.0,ambig
663819,2.0,evidence3,Yes,Not Confident,1,4,28.0,0.0,41.0,ambig
