participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
149,28.0,minorInculp,Yes,Moderately Confident,1,5,75.0,1.0,72.0,inculp
149,28.0,evidence4,No,Very Confident,1,1,75.0,1.0,72.0,inculp
149,28.0,minorExculp,No,Very Confident,1,1,75.0,1.0,72.0,inculp
149,28.0,evidence1,Yes,Very Confident,1,6,75.0,1.0,72.0,inculp
149,28.0,evidence2,No,Very Confident,1,1,75.0,1.0,72.0,inculp
149,28.0,evidence3,Yes,Very Confident,1,6,75.0,1.0,72.0,inculp
149,28.0,criticalInculp,Yes,Very Confident,1,6,75.0,1.0,72.0,inculp
149,28.0,criticalExculp,No,Very Confident,1,1,75.0,1.0,72.0,inculp
149,18.0,criticalExculp,Yes,Moderately Confident,1,5,19.0,0.0,87.0,inculp
149,18.0,criticalInculp,Yes,Very Confident,1,6,19.0,0.0,87.0,inculp
149,18.0,evidence1,Yes,Moderately Confident,1,5,19.0,0.0,87.0,inculp
149,18.0,evidence2,No,Very Confident,1,1,19.0,0.0,87.0,inculp
149,18.0,minorInculp,Yes,Moderately Confident,1,5,19.0,0.0,87.0,inculp
149,18.0,evidence3,No,Very Confident,1,1,19.0,0.0,87.0,inculp
149,18.0,evidence4,Yes,Moderately Confident,1,5,19.0,0.0,87.0,inculp
149,18.0,minorExculp,No,Very Confident,1,1,19.0,0.0,87.0,inculp
149,6.0,criticalInculp,Yes,Moderately Confident,1,5,11.0,0.0,10.0,inculp
149,6.0,evidence4,No,Very Confident,1,1,11.0,0.0,10.0,inculp
149,6.0,minorInculp,Yes,Moderately Confident,1,5,11.0,0.0,10.0,inculp
149,6.0,criticalExculp,Yes,Very Confident,1,6,11.0,0.0,10.0,inculp
149,6.0,evidence1,Yes,Moderately Confident,1,5,11.0,0.0,10.0,inculp
149,6.0,minorExculp,Yes,Very Confident,1,6,11.0,0.0,10.0,inculp
149,6.0,evidence2,Yes,Moderately Confident,1,5,11.0,0.0,10.0,inculp
149,6.0,evidence3,No,Moderately Confident,1,2,11.0,0.0,10.0,inculp
149,14.0,criticalExculp,Yes,Very Confident,1,6,22.0,1.0,60.0,ambig
149,14.0,evidence1,Yes,Moderately Confident,1,5,22.0,1.0,60.0,ambig
149,14.0,evidence2,Yes,Very Confident,1,6,22.0,1.0,60.0,ambig
149,14.0,minorExculp,Yes,Moderately Confident,1,5,22.0,1.0,60.0,ambig
149,14.0,evidence4,Yes,Very Confident,1,6,22.0,1.0,60.0,ambig
149,14.0,minorInculp,Yes,Moderately Confident,1,5,22.0,1.0,60.0,ambig
149,14.0,criticalInculp,No,Very Confident,1,1,22.0,1.0,60.0,ambig
149,14.0,evidence3,Yes,Moderately Confident,1,5,22.0,1.0,60.0,ambig
149,30.0,criticalInculp,Yes,Moderately Confident,1,5,49.0,0.0,75.0,ambig
149,30.0,evidence1,Yes,Very Confident,1,6,49.0,0.0,75.0,ambig
149,30.0,criticalExculp,Yes,Moderately Confident,1,5,49.0,0.0,75.0,ambig
149,30.0,minorExculp,Yes,Very Confident,1,6,49.0,0.0,75.0,ambig
149,30.0,evidence2,Yes,Moderately Confident,1,5,49.0,0.0,75.0,ambig
149,30.0,evidence4,Yes,Very Confident,1,6,49.0,0.0,75.0,ambig
149,30.0,evidence3,Yes,Moderately Confident,1,5,49.0,0.0,75.0,ambig
149,30.0,minorInculp,No,Moderately Confident,1,2,49.0,0.0,75.0,ambig
149,24.0,evidence1,Yes,Very Confident,1,6,63.0,1.0,60.0,exculp
149,24.0,evidence4,No,Moderately Confident,1,2,63.0,1.0,60.0,exculp
149,24.0,criticalInculp,Yes,Very Confident,1,6,63.0,1.0,60.0,exculp
149,24.0,evidence3,Yes,Moderately Confident,1,5,63.0,1.0,60.0,exculp
149,24.0,criticalExculp,Yes,Very Confident,1,6,63.0,1.0,60.0,exculp
149,24.0,minorExculp,No,Very Confident,1,1,63.0,1.0,60.0,exculp
149,24.0,minorInculp,Yes,Very Confident,1,6,63.0,1.0,60.0,exculp
149,24.0,evidence2,No,Moderately Confident,1,2,63.0,1.0,60.0,exculp
149,2.0,minorExculp,Yes,Very Confident,1,6,54.0,1.0,63.0,ambig
149,2.0,evidence1,Yes,Moderately Confident,1,5,54.0,1.0,63.0,ambig
149,2.0,criticalExculp,No,Very Confident,1,1,54.0,1.0,63.0,ambig
149,2.0,minorInculp,Yes,Moderately Confident,1,5,54.0,1.0,63.0,ambig
149,2.0,evidence3,No,Very Confident,1,1,54.0,1.0,63.0,ambig
149,2.0,evidence2,Yes,Very Confident,1,6,54.0,1.0,63.0,ambig
149,2.0,criticalInculp,No,Moderately Confident,1,2,54.0,1.0,63.0,ambig
149,2.0,evidence4,Yes,Very Confident,1,6,54.0,1.0,63.0,ambig
149,19.0,evidence3,Yes,Very Confident,1,6,6.0,0.0,49.0,exculp
149,19.0,minorInculp,Yes,Moderately Confident,1,5,6.0,0.0,49.0,exculp
149,19.0,evidence2,Yes,Very Confident,1,6,6.0,0.0,49.0,exculp
149,19.0,evidence1,No,Moderately Confident,1,2,6.0,0.0,49.0,exculp
149,19.0,evidence4,Yes,Very Confident,1,6,6.0,0.0,49.0,exculp
149,19.0,criticalExculp,No,Moderately Confident,1,2,6.0,0.0,49.0,exculp
149,19.0,criticalInculp,Yes,Not Confident,1,4,6.0,0.0,49.0,exculp
