participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
171652,28.0,minorInculp,No,Moderately Confident,1,2,69.0,1.0,45.0,inculp
171652,28.0,criticalExculp,No,Very Confident,1,1,69.0,1.0,45.0,inculp
171652,28.0,criticalInculp,No,Very Confident,1,1,69.0,1.0,45.0,inculp
171652,28.0,evidence3,Yes,Very Confident,1,6,69.0,1.0,45.0,inculp
171652,28.0,minorExculp,No,Very Confident,1,1,69.0,1.0,45.0,inculp
171652,28.0,evidence2,Yes,Moderately Confident,1,5,69.0,1.0,45.0,inculp
171652,28.0,evidence1,Yes,Moderately Confident,1,5,69.0,1.0,45.0,inculp
171652,28.0,evidence4,Yes,Very Confident,1,6,69.0,1.0,45.0,inculp
171652,18.0,evidence4,Yes,Very Confident,1,6,65.0,1.0,27.0,inculp
171652,18.0,minorExculp,No,Very Confident,1,1,65.0,1.0,27.0,inculp
171652,18.0,minorInculp,No,Very Confident,1,1,65.0,1.0,27.0,inculp
171652,18.0,evidence3,Yes,Moderately Confident,1,5,65.0,1.0,27.0,inculp
171652,18.0,evidence1,Yes,Very Confident,1,6,65.0,1.0,27.0,inculp
171652,18.0,evidence2,Yes,Very Confident,1,6,65.0,1.0,27.0,inculp
171652,18.0,criticalInculp,No,Very Confident,1,1,65.0,1.0,27.0,inculp
171652,18.0,criticalExculp,No,Not Confident,1,3,65.0,1.0,27.0,inculp
171652,19.0,evidence1,Yes,Very Confident,1,6,34.0,0.0,29.0,exculp
171652,19.0,evidence4,Yes,Very Confident,1,6,34.0,0.0,29.0,exculp
171652,19.0,criticalInculp,No,Very Confident,1,1,34.0,0.0,29.0,exculp
171652,19.0,evidence3,Yes,Very Confident,1,6,34.0,0.0,29.0,exculp
171652,19.0,minorInculp,No,Very Confident,1,1,34.0,0.0,29.0,exculp
171652,19.0,criticalExculp,No,Very Confident,1,1,34.0,0.0,29.0,exculp
171652,19.0,minorExculp,No,Very Confident,1,1,34.0,0.0,29.0,exculp
171652,19.0,evidence2,Yes,Very Confident,1,6,34.0,0.0,29.0,exculp
171652,24.0,minorInculp,No,Moderately Confident,1,2,62.0,1.0,31.0,exculp
171652,24.0,evidence4,Yes,Moderately Confident,1,5,62.0,1.0,31.0,exculp
171652,24.0,criticalExculp,No,Very Confident,1,1,62.0,1.0,31.0,exculp
171652,24.0,evidence2,No,Not Confident,1,3,62.0,1.0,31.0,exculp
171652,24.0,evidence3,Yes,Very Confident,1,6,62.0,1.0,31.0,exculp
171652,24.0,criticalInculp,No,Very Confident,1,1,62.0,1.0,31.0,exculp
171652,24.0,evidence1,Yes,Very Confident,1,6,62.0,1.0,31.0,exculp
171652,24.0,minorExculp,No,Very Confident,1,1,62.0,1.0,31.0,exculp
171652,6.0,evidence1,Yes,Moderately Confident,1,5,30.0,0.0,86.0,inculp
171652,6.0,minorInculp,No,Not Confident,1,3,30.0,0.0,86.0,inculp
171652,6.0,criticalExculp,No,Very Confident,1,1,30.0,0.0,86.0,inculp
171652,6.0,minorExculp,No,Very Confident,1,1,30.0,0.0,86.0,inculp
171652,6.0,evidence4,No,Moderately Confident,1,2,30.0,0.0,86.0,inculp
171652,6.0,evidence3,No,Moderately Confident,1,2,30.0,0.0,86.0,inculp
171652,6.0,evidence2,No,Not Confident,1,3,30.0,0.0,86.0,inculp
171652,6.0,criticalInculp,No,Very Confident,1,1,30.0,0.0,86.0,inculp
171652,30.0,evidence3,Yes,Moderately Confident,1,5,34.0,0.0,13.0,ambig
171652,30.0,criticalInculp,No,Very Confident,1,1,34.0,0.0,13.0,ambig
171652,30.0,criticalExculp,No,Very Confident,1,1,34.0,0.0,13.0,ambig
171652,30.0,minorInculp,No,Very Confident,1,1,34.0,0.0,13.0,ambig
171652,30.0,minorExculp,Yes,Not Confident,1,4,34.0,0.0,13.0,ambig
171652,30.0,evidence1,Yes,Moderately Confident,1,5,34.0,0.0,13.0,ambig
171652,30.0,evidence4,No,Not Confident,1,3,34.0,0.0,13.0,ambig
171652,30.0,evidence2,Yes,Moderately Confident,1,5,34.0,0.0,13.0,ambig
171652,2.0,evidence4,Yes,Moderately Confident,1,5,24.0,0.0,65.0,ambig
171652,2.0,criticalInculp,No,Very Confident,1,1,24.0,0.0,65.0,ambig
171652,2.0,minorExculp,No,Moderately Confident,1,2,24.0,0.0,65.0,ambig
171652,2.0,evidence2,Yes,Moderately Confident,1,5,24.0,0.0,65.0,ambig
171652,2.0,evidence1,Yes,Very Confident,1,6,24.0,0.0,65.0,ambig
171652,2.0,evidence3,Yes,Very Confident,1,6,24.0,0.0,65.0,ambig
171652,2.0,minorInculp,No,Very Confident,1,1,24.0,0.0,65.0,ambig
171652,2.0,criticalExculp,No,Very Confident,1,1,24.0,0.0,65.0,ambig
171652,20.0,evidence1,No,Moderately Confident,1,2,10.0,0.0,57.0,exculp
171652,20.0,evidence2,No,Not Confident,1,3,10.0,0.0,57.0,exculp
171652,20.0,evidence4,Yes,Very Confident,1,6,10.0,0.0,57.0,exculp
171652,20.0,minorExculp,No,Very Confident,1,1,10.0,0.0,57.0,exculp
171652,20.0,criticalExculp,No,Moderately Confident,1,2,10.0,0.0,57.0,exculp
171652,20.0,criticalInculp,No,Very Confident,1,1,10.0,0.0,57.0,exculp
171652,20.0,evidence3,Yes,Moderately Confident,1,5,10.0,0.0,57.0,exculp
171652,20.0,minorInculp,No,Moderately Confident,1,2,10.0,0.0,57.0,exculp
171652,14.0,minorInculp,No,Moderately Confident,1,2,39.0,0.0,54.0,ambig
171652,14.0,evidence3,Yes,Very Confident,1,6,39.0,0.0,54.0,ambig
171652,14.0,minorExculp,No,Very Confident,1,1,39.0,0.0,54.0,ambig
171652,14.0,evidence4,Yes,Very Confident,1,6,39.0,0.0,54.0,ambig
171652,14.0,evidence2,Yes,Very Confident,1,6,39.0,0.0,54.0,ambig
171652,14.0,criticalInculp,No,Not Confident,1,3,39.0,0.0,54.0,ambig
171652,14.0,criticalExculp,No,Very Confident,1,1,39.0,0.0,54.0,ambig
171652,14.0,evidence1,Yes,Moderately Confident,1,5,39.0,0.0,54.0,ambig
171652,22.0,evidence2,Yes,Very Confident,1,6,15.0,0.0,45.0,ambig
