participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
72118,6.0,evidence3,No,Moderately Confident,1,2,67.0,1.0,51.0,inculp
72118,6.0,evidence1,Yes,Moderately Confident,1,5,67.0,1.0,51.0,inculp
72118,6.0,minorExculp,No,Very Confident,1,1,67.0,1.0,51.0,inculp
72118,6.0,criticalExculp,No,Not Confident,1,3,67.0,1.0,51.0,inculp
72118,6.0,criticalInculp,No,Very Confident,1,1,67.0,1.0,51.0,inculp
72118,6.0,minorInculp,No,Very Confident,1,1,67.0,1.0,51.0,inculp
72118,6.0,evidence2,Yes,Very Confident,1,6,67.0,1.0,51.0,inculp
72118,6.0,evidence4,No,Moderately Confident,1,2,67.0,1.0,51.0,inculp
72118,14.0,evidence4,Yes,Very Confident,1,6,40.0,0.0,62.0,ambig
72118,14.0,evidence3,Yes,Moderately Confident,1,5,40.0,0.0,62.0,ambig
72118,14.0,minorInculp,No,Moderately Confident,1,2,40.0,0.0,62.0,ambig
72118,14.0,evidence2,Yes,Very Confident,1,6,40.0,0.0,62.0,ambig
72118,14.0,criticalInculp,No,Very Confident,1,1,40.0,0.0,62.0,ambig
72118,14.0,minorExculp,No,Very Confident,1,1,40.0,0.0,62.0,ambig
72118,14.0,evidence1,Yes,Very Confident,1,6,40.0,0.0,62.0,ambig
72118,14.0,criticalExculp,No,Very Confident,1,1,40.0,0.0,62.0,ambig
72118,20.0,evidence4,Yes,Moderately Confident,1,5,25.0,0.0,76.0,exculp
72118,20.0,minorExculp,No,Very Confident,1,1,25.0,0.0,76.0,exculp
72118,20.0,criticalInculp,No,Not Confident,1,3,25.0,0.0,76.0,exculp
72118,20.0,evidence1,No,Moderately Confident,1,2,25.0,0.0,76.0,exculp
72118,20.0,minorInculp,No,Very Confident,1,1,25.0,0.0,76.0,exculp
72118,20.0,criticalExculp,No,Very Confident,1,1,25.0,0.0,76.0,exculp
72118,20.0,evidence3,No,Moderately Confident,1,2,25.0,0.0,76.0,exculp
72118,20.0,evidence2,No,Moderately Confident,1,2,25.0,0.0,76.0,exculp
72118,30.0,criticalExculp,No,Moderately Confident,1,2,44.0,0.0,32.0,ambig
72118,30.0,criticalInculp,No,Very Confident,1,1,44.0,0.0,32.0,ambig
72118,30.0,minorExculp,No,Very Confident,1,1,44.0,0.0,32.0,ambig
72118,30.0,evidence3,No,Very Confident,1,1,44.0,0.0,32.0,ambig
72118,30.0,evidence2,Yes,Very Confident,1,6,44.0,0.0,32.0,ambig
72118,30.0,evidence4,Yes,Very Confident,1,6,44.0,0.0,32.0,ambig
72118,30.0,evidence1,Yes,Very Confident,1,6,44.0,0.0,32.0,ambig
72118,30.0,minorInculp,No,Very Confident,1,1,44.0,0.0,32.0,ambig
72118,22.0,evidence2,Yes,Very Confident,1,6,70.0,1.0,39.0,ambig
72118,22.0,evidence3,Yes,Very Confident,1,6,70.0,1.0,39.0,ambig
72118,22.0,minorInculp,No,Very Confident,1,1,70.0,1.0,39.0,ambig
72118,22.0,criticalInculp,No,Very Confident,1,1,70.0,1.0,39.0,ambig
