participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
95,19.0,evidence2,Yes,Moderately Confident,1,5,52.0,0.0,62.0,exculp
95,19.0,evidence4,Yes,Moderately Confident,1,5,52.0,0.0,62.0,exculp
95,19.0,minorInculp,Yes,Very Confident,1,6,52.0,0.0,62.0,exculp
95,19.0,criticalInculp,Yes,Very Confident,1,6,52.0,0.0,62.0,exculp
95,19.0,minorExculp,Yes,Moderately Confident,1,5,52.0,0.0,62.0,exculp
95,19.0,criticalExculp,No,Moderately Confident,1,2,52.0,0.0,62.0,exculp
95,19.0,evidence1,Yes,Very Confident,1,6,52.0,0.0,62.0,exculp
95,19.0,evidence3,Yes,Very Confident,1,6,52.0,0.0,62.0,exculp
95,24.0,minorExculp,No,Very Confident,1,1,75.0,1.0,100.0,exculp
95,24.0,criticalInculp,No,Moderately Confident,1,2,75.0,1.0,100.0,exculp
95,24.0,evidence1,No,Very Confident,1,1,75.0,1.0,100.0,exculp
95,24.0,minorInculp,No,Very Confident,1,1,75.0,1.0,100.0,exculp
95,24.0,evidence2,No,Moderately Confident,1,2,75.0,1.0,100.0,exculp
95,24.0,evidence3,Yes,Very Confident,1,6,75.0,1.0,100.0,exculp
95,24.0,evidence4,Yes,Moderately Confident,1,5,75.0,1.0,100.0,exculp
95,24.0,criticalExculp,No,Moderately Confident,1,2,75.0,1.0,100.0,exculp
95,14.0,criticalInculp,No,Very Confident,1,1,51.0,0.0,85.0,ambig
95,14.0,evidence4,Yes,Moderately Confident,1,5,51.0,0.0,85.0,ambig
95,14.0,criticalExculp,No,Very Confident,1,1,51.0,0.0,85.0,ambig
95,14.0,evidence1,Yes,Very Confident,1,6,51.0,0.0,85.0,ambig
95,14.0,evidence3,Yes,Moderately Confident,1,5,51.0,0.0,85.0,ambig
95,14.0,minorExculp,Yes,Very Confident,1,6,51.0,0.0,85.0,ambig
95,14.0,minorInculp,No,Moderately Confident,1,2,51.0,0.0,85.0,ambig
95,14.0,evidence2,Yes,Very Confident,1,6,51.0,0.0,85.0,ambig
95,22.0,evidence4,Yes,Very Confident,1,6,100.0,1.0,88.0,ambig
95,22.0,evidence3,Yes,Very Confident,1,6,100.0,1.0,88.0,ambig
95,22.0,minorInculp,No,Very Confident,1,1,100.0,1.0,88.0,ambig
95,22.0,evidence1,Yes,Very Confident,1,6,100.0,1.0,88.0,ambig
95,22.0,minorExculp,No,Very Confident,1,1,100.0,1.0,88.0,ambig
95,22.0,criticalExculp,No,Very Confident,1,1,100.0,1.0,88.0,ambig
95,22.0,evidence2,Yes,Very Confident,1,6,100.0,1.0,88.0,ambig
95,22.0,criticalInculp,No,Very Confident,1,1,100.0,1.0,88.0,ambig
95,18.0,minorInculp,Yes,Not Confident,1,4,57.0,0.0,80.0,inculp
95,18.0,criticalInculp,No,Moderately Confident,1,2,57.0,0.0,80.0,inculp
95,18.0,evidence1,Yes,Very Confident,1,6,57.0,0.0,80.0,inculp
95,18.0,evidence4,No,Moderately Confident,1,2,57.0,0.0,80.0,inculp
95,18.0,criticalExculp,No,Very Confident,1,1,57.0,0.0,80.0,inculp
95,18.0,evidence3,Yes,Very Confident,1,6,57.0,0.0,80.0,inculp
95,18.0,minorExculp,No,Very Confident,1,1,57.0,0.0,80.0,inculp
95,18.0,evidence2,Yes,Very Confident,1,6,57.0,0.0,80.0,inculp
95,20.0,criticalInculp,No,Very Confident,1,1,10.0,0.0,68.0,exculp
95,20.0,evidence3,Yes,Not Confident,1,4,10.0,0.0,68.0,exculp
95,20.0,evidence2,Yes,Very Confident,1,6,10.0,0.0,68.0,exculp
95,20.0,evidence4,Yes,Moderately Confident,1,5,10.0,0.0,68.0,exculp
95,20.0,criticalExculp,No,Very Confident,1,1,10.0,0.0,68.0,exculp
95,20.0,minorInculp,No,Very Confident,1,1,10.0,0.0,68.0,exculp
95,20.0,evidence1,No,Moderately Confident,1,2,10.0,0.0,68.0,exculp
95,20.0,minorExculp,No,Very Confident,1,1,10.0,0.0,68.0,exculp
95,6.0,evidence4,Yes,Moderately Confident,1,5,70.0,1.0,90.0,inculp
95,6.0,evidence3,Yes,Moderately Confident,1,5,70.0,1.0,90.0,inculp
95,6.0,minorExculp,No,Very Confident,1,1,70.0,1.0,90.0,inculp
95,6.0,minorInculp,No,Very Confident,1,1,70.0,1.0,90.0,inculp
95,6.0,criticalExculp,No,Very Confident,1,1,70.0,1.0,90.0,inculp
95,6.0,criticalInculp,No,Very Confident,1,1,70.0,1.0,90.0,inculp
95,6.0,evidence2,Yes,Very Confident,1,6,70.0,1.0,90.0,inculp
95,6.0,evidence1,No,Moderately Confident,1,2,70.0,1.0,90.0,inculp
95,2.0,evidence3,Yes,Very Confident,1,6,10.0,0.0,54.0,ambig
95,2.0,evidence4,No,Not Confident,1,3,10.0,0.0,54.0,ambig
95,2.0,minorExculp,Yes,Moderately Confident,1,5,10.0,0.0,54.0,ambig
95,2.0,criticalExculp,No,Very Confident,1,1,10.0,0.0,54.0,ambig
95,2.0,minorInculp,No,Very Confident,1,1,10.0,0.0,54.0,ambig
95,2.0,evidence2,Yes,Very Confident,1,6,10.0,0.0,54.0,ambig
95,2.0,evidence1,No,Moderately Confident,1,2,10.0,0.0,54.0,ambig
95,2.0,criticalInculp,No,Very Confident,1,1,10.0,0.0,54.0,ambig
95,30.0,minorInculp,No,Very Confident,1,1,3.0,0.0,36.0,ambig
95,30.0,minorExculp,Yes,Very Confident,1,6,3.0,0.0,36.0,ambig
95,30.0,evidence2,Yes,Very Confident,1,6,3.0,0.0,36.0,ambig
95,30.0,evidence1,Yes,Very Confident,1,6,3.0,0.0,36.0,ambig
95,30.0,evidence3,Yes,Very Confident,1,6,3.0,0.0,36.0,ambig
95,30.0,criticalInculp,No,Very Confident,1,1,3.0,0.0,36.0,ambig
95,30.0,evidence4,Yes,Moderately Confident,1,5,3.0,0.0,36.0,ambig
95,30.0,criticalExculp,No,Very Confident,1,1,3.0,0.0,36.0,ambig
95,28.0,evidence4,Yes,Very Confident,1,6,87.0,1.0,87.0,inculp
95,28.0,evidence3,Yes,Very Confident,1,6,87.0,1.0,87.0,inculp
95,28.0,evidence1,No,Very Confident,1,1,87.0,1.0,87.0,inculp
95,28.0,criticalExculp,No,Very Confident,1,1,87.0,1.0,87.0,inculp
95,28.0,minorInculp,No,Very Confident,1,1,87.0,1.0,87.0,inculp
95,28.0,minorExculp,No,Very Confident,1,1,87.0,1.0,87.0,inculp
95,28.0,evidence2,Yes,Very Confident,1,6,87.0,1.0,87.0,inculp
95,28.0,criticalInculp,No,Very Confident,1,1,87.0,1.0,87.0,inculp
