participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
930286,28.0,minorExculp,No,Moderately Confident,1,2,91.0,1.0,69.0,inculp
930286,28.0,minorInculp,No,Moderately Confident,1,2,91.0,1.0,69.0,inculp
930286,28.0,evidence2,Yes,Very Confident,1,6,91.0,1.0,69.0,inculp
930286,28.0,evidence3,Yes,Very Confident,1,6,91.0,1.0,69.0,inculp
930286,28.0,evidence1,Yes,Very Confident,1,6,91.0,1.0,69.0,inculp
930286,28.0,criticalInculp,No,Very Confident,1,1,91.0,1.0,69.0,inculp
930286,28.0,evidence4,Yes,Very Confident,1,6,91.0,1.0,69.0,inculp
930286,28.0,criticalExculp,No,Very Confident,1,1,91.0,1.0,69.0,inculp
930286,19.0,criticalInculp,No,Moderately Confident,1,2,17.0,0.0,22.0,exculp
930286,19.0,evidence2,Yes,Very Confident,1,6,17.0,0.0,22.0,exculp
930286,19.0,evidence1,Yes,Very Confident,1,6,17.0,0.0,22.0,exculp
930286,19.0,criticalExculp,No,Moderately Confident,1,2,17.0,0.0,22.0,exculp
930286,19.0,minorInculp,No,Moderately Confident,1,2,17.0,0.0,22.0,exculp
930286,19.0,evidence4,Yes,Very Confident,1,6,17.0,0.0,22.0,exculp
930286,19.0,minorExculp,No,Very Confident,1,1,17.0,0.0,22.0,exculp
930286,19.0,evidence3,Yes,Very Confident,1,6,17.0,0.0,22.0,exculp
930286,2.0,criticalExculp,No,Very Confident,1,1,42.0,0.0,75.0,ambig
930286,2.0,evidence1,Yes,Very Confident,1,6,42.0,0.0,75.0,ambig
930286,2.0,minorInculp,No,Very Confident,1,1,42.0,0.0,75.0,ambig
930286,2.0,evidence2,Yes,Very Confident,1,6,42.0,0.0,75.0,ambig
930286,2.0,evidence4,No,Moderately Confident,1,2,42.0,0.0,75.0,ambig
930286,2.0,minorExculp,Yes,Very Confident,1,6,42.0,0.0,75.0,ambig
930286,2.0,evidence3,No,Moderately Confident,1,2,42.0,0.0,75.0,ambig
930286,2.0,criticalInculp,Yes,Moderately Confident,1,5,42.0,0.0,75.0,ambig
930286,30.0,criticalExculp,No,Very Confident,1,1,47.0,0.0,64.0,ambig
930286,30.0,evidence1,Yes,Very Confident,1,6,47.0,0.0,64.0,ambig
930286,30.0,evidence4,Yes,Very Confident,1,6,47.0,0.0,64.0,ambig
930286,30.0,criticalInculp,No,Very Confident,1,1,47.0,0.0,64.0,ambig
930286,30.0,evidence2,Yes,Very Confident,1,6,47.0,0.0,64.0,ambig
930286,30.0,minorInculp,No,Moderately Confident,1,2,47.0,0.0,64.0,ambig
930286,30.0,minorExculp,No,Very Confident,1,1,47.0,0.0,64.0,ambig
930286,30.0,evidence3,Yes,Very Confident,1,6,47.0,0.0,64.0,ambig
930286,20.0,minorInculp,Yes,Not Confident,1,4,52.0,0.0,69.0,exculp
930286,20.0,evidence1,No,Very Confident,1,1,52.0,0.0,69.0,exculp
930286,20.0,criticalExculp,No,Very Confident,1,1,52.0,0.0,69.0,exculp
930286,20.0,minorExculp,No,Very Confident,1,1,52.0,0.0,69.0,exculp
930286,20.0,evidence4,Yes,Very Confident,1,6,52.0,0.0,69.0,exculp
930286,20.0,evidence2,Yes,Very Confident,1,6,52.0,0.0,69.0,exculp
930286,20.0,criticalInculp,No,Very Confident,1,1,52.0,0.0,69.0,exculp
930286,20.0,evidence3,Yes,Very Confident,1,6,52.0,0.0,69.0,exculp
930286,18.0,minorExculp,No,Very Confident,1,1,81.0,1.0,74.0,inculp
930286,18.0,criticalInculp,No,Very Confident,1,1,81.0,1.0,74.0,inculp
930286,18.0,evidence2,Yes,Very Confident,1,6,81.0,1.0,74.0,inculp
930286,18.0,evidence1,Yes,Very Confident,1,6,81.0,1.0,74.0,inculp
930286,18.0,criticalExculp,No,Very Confident,1,1,81.0,1.0,74.0,inculp
930286,18.0,minorInculp,No,Very Confident,1,1,81.0,1.0,74.0,inculp
930286,18.0,evidence3,Yes,Very Confident,1,6,81.0,1.0,74.0,inculp
930286,18.0,evidence4,No,Not Confident,1,3,81.0,1.0,74.0,inculp
930286,14.0,criticalExculp,No,Very Confident,1,1,62.0,0.0,45.0,ambig
930286,14.0,evidence2,Yes,Very Confident,1,6,62.0,0.0,45.0,ambig
930286,14.0,minorExculp,No,Very Confident,1,1,62.0,0.0,45.0,ambig
930286,14.0,minorInculp,No,Very Confident,1,1,62.0,0.0,45.0,ambig
930286,14.0,evidence3,Yes,Very Confident,1,6,62.0,0.0,45.0,ambig
930286,14.0,evidence1,Yes,Very Confident,1,6,62.0,0.0,45.0,ambig
930286,14.0,criticalInculp,No,Very Confident,1,1,62.0,0.0,45.0,ambig
930286,14.0,evidence4,Yes,Very Confident,1,6,62.0,0.0,45.0,ambig
930286,24.0,evidence4,Yes,Very Confident,1,6,4.0,0.0,41.0,exculp
930286,24.0,minorExculp,No,Moderately Confident,1,2,4.0,0.0,41.0,exculp
930286,24.0,evidence3,Yes,Very Confident,1,6,4.0,0.0,41.0,exculp
930286,24.0,evidence2,Yes,Very Confident,1,6,4.0,0.0,41.0,exculp
930286,24.0,criticalExculp,No,Moderately Confident,1,2,4.0,0.0,41.0,exculp
930286,24.0,evidence1,Yes,Very Confident,1,6,4.0,0.0,41.0,exculp
930286,24.0,criticalInculp,No,Moderately Confident,1,2,4.0,0.0,41.0,exculp
930286,24.0,minorInculp,No,Moderately Confident,1,2,4.0,0.0,41.0,exculp
930286,6.0,criticalInculp,No,Very Confident,1,1,77.0,1.0,80.0,inculp
930286,6.0,evidence4,Yes,Very Confident,1,6,77.0,1.0,80.0,inculp
930286,6.0,evidence2,No,Very Confident,1,1,77.0,1.0,80.0,inculp
930286,6.0,criticalExculp,No,Very Confident,1,1,77.0,1.0,80.0,inculp
930286,6.0,minorInculp,No,Very Confident,1,1,77.0,1.0,80.0,inculp
930286,6.0,evidence1,Yes,Very Confident,1,6,77.0,1.0,80.0,inculp
930286,6.0,minorExculp,No,Very Confident,1,1,77.0,1.0,80.0,inculp
