participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
14646,22.0,evidence4,Yes,Very Confident,1,6,89.0,1.0,21.0,ambig
14646,22.0,criticalInculp,No,Very Confident,1,1,89.0,1.0,21.0,ambig
14646,22.0,evidence3,Yes,Very Confident,1,6,89.0,1.0,21.0,ambig
14646,22.0,minorExculp,No,Very Confident,1,1,89.0,1.0,21.0,ambig
14646,22.0,evidence1,Yes,Very Confident,1,6,89.0,1.0,21.0,ambig
14646,22.0,evidence2,Yes,Very Confident,1,6,89.0,1.0,21.0,ambig
14646,22.0,minorInculp,No,Very Confident,1,1,89.0,1.0,21.0,ambig
14646,22.0,criticalExculp,No,Very Confident,1,1,89.0,1.0,21.0,ambig
14646,14.0,minorInculp,No,Very Confident,1,1,79.0,1.0,74.0,ambig
14646,14.0,evidence4,No,Moderately Confident,1,2,79.0,1.0,74.0,ambig
14646,14.0,evidence1,Yes,Very Confident,1,6,79.0,1.0,74.0,ambig
14646,14.0,evidence2,Yes,Very Confident,1,6,79.0,1.0,74.0,ambig
14646,14.0,evidence3,Yes,Very Confident,1,6,79.0,1.0,74.0,ambig
14646,14.0,minorExculp,No,Very Confident,1,1,79.0,1.0,74.0,ambig
14646,14.0,criticalExculp,No,Very Confident,1,1,79.0,1.0,74.0,ambig
14646,14.0,criticalInculp,No,Very Confident,1,1,79.0,1.0,74.0,ambig
14646,18.0,minorExculp,No,Very Confident,1,1,87.0,1.0,87.0,inculp
14646,18.0,minorInculp,No,Very Confident,1,1,87.0,1.0,87.0,inculp
14646,18.0,evidence4,Yes,Very Confident,1,6,87.0,1.0,87.0,inculp
14646,18.0,criticalInculp,No,Very Confident,1,1,87.0,1.0,87.0,inculp
14646,18.0,evidence3,Yes,Very Confident,1,6,87.0,1.0,87.0,inculp
14646,18.0,criticalExculp,Yes,Very Confident,1,6,87.0,1.0,87.0,inculp
14646,18.0,evidence1,Yes,Very Confident,1,6,87.0,1.0,87.0,inculp
14646,18.0,evidence2,Yes,Very Confident,1,6,87.0,1.0,87.0,inculp
14646,2.0,evidence1,Yes,Very Confident,1,6,18.0,0.0,81.0,ambig
14646,2.0,evidence3,Yes,Very Confident,1,6,18.0,0.0,81.0,ambig
14646,2.0,minorInculp,No,Very Confident,1,1,18.0,0.0,81.0,ambig
14646,2.0,minorExculp,Yes,Very Confident,1,6,18.0,0.0,81.0,ambig
14646,2.0,criticalExculp,No,Very Confident,1,1,18.0,0.0,81.0,ambig
14646,2.0,criticalInculp,No,Very Confident,1,1,18.0,0.0,81.0,ambig
14646,2.0,evidence2,Yes,Very Confident,1,6,18.0,0.0,81.0,ambig
14646,2.0,evidence4,Yes,Very Confident,1,6,18.0,0.0,81.0,ambig
14646,6.0,minorExculp,No,Very Confident,1,1,92.0,1.0,80.0,inculp
14646,6.0,evidence2,No,Very Confident,1,1,92.0,1.0,80.0,inculp
14646,6.0,evidence3,Yes,Very Confident,1,6,92.0,1.0,80.0,inculp
14646,6.0,evidence1,Yes,Very Confident,1,6,92.0,1.0,80.0,inculp
14646,6.0,criticalExculp,No,Very Confident,1,1,92.0,1.0,80.0,inculp
14646,6.0,minorInculp,No,Very Confident,1,1,92.0,1.0,80.0,inculp
14646,6.0,evidence4,No,Very Confident,1,1,92.0,1.0,80.0,inculp
14646,6.0,criticalInculp,No,Very Confident,1,1,92.0,1.0,80.0,inculp
14646,28.0,evidence2,Yes,Very Confident,1,6,87.0,1.0,58.0,inculp
14646,28.0,evidence4,Yes,Very Confident,1,6,87.0,1.0,58.0,inculp
14646,28.0,evidence1,Yes,Very Confident,1,6,87.0,1.0,58.0,inculp
14646,28.0,criticalInculp,No,Very Confident,1,1,87.0,1.0,58.0,inculp
14646,28.0,minorInculp,No,Very Confident,1,1,87.0,1.0,58.0,inculp
14646,28.0,criticalExculp,No,Very Confident,1,1,87.0,1.0,58.0,inculp
14646,28.0,minorExculp,No,Very Confident,1,1,87.0,1.0,58.0,inculp
14646,28.0,evidence3,Yes,Very Confident,1,6,87.0,1.0,58.0,inculp
14646,30.0,minorInculp,No,Very Confident,1,1,21.0,0.0,66.0,ambig
14646,30.0,evidence2,Yes,Very Confident,1,6,21.0,0.0,66.0,ambig
14646,30.0,evidence4,No,Moderately Confident,1,2,21.0,0.0,66.0,ambig
14646,30.0,minorExculp,No,Very Confident,1,1,21.0,0.0,66.0,ambig
14646,30.0,criticalExculp,No,Very Confident,1,1,21.0,0.0,66.0,ambig
14646,30.0,evidence3,Yes,Very Confident,1,6,21.0,0.0,66.0,ambig
14646,30.0,evidence1,Yes,Very Confident,1,6,21.0,0.0,66.0,ambig
14646,30.0,criticalInculp,No,Very Confident,1,1,21.0,0.0,66.0,ambig
14646,20.0,minorInculp,No,Very Confident,1,1,40.0,0.0,28.0,exculp
14646,20.0,minorExculp,No,Very Confident,1,1,40.0,0.0,28.0,exculp
14646,20.0,criticalExculp,No,Very Confident,1,1,40.0,0.0,28.0,exculp
14646,20.0,evidence4,Yes,Very Confident,1,6,40.0,0.0,28.0,exculp
14646,20.0,evidence1,Yes,Very Confident,1,6,40.0,0.0,28.0,exculp
14646,20.0,evidence2,Yes,Very Confident,1,6,40.0,0.0,28.0,exculp
14646,20.0,criticalInculp,No,Very Confident,1,1,40.0,0.0,28.0,exculp
14646,20.0,evidence3,No,Very Confident,1,1,40.0,0.0,28.0,exculp
14646,24.0,evidence1,Yes,Very Confident,1,6,55.0,1.0,74.0,exculp
14646,24.0,criticalInculp,No,Very Confident,1,1,55.0,1.0,74.0,exculp
14646,24.0,minorExculp,No,Very Confident,1,1,55.0,1.0,74.0,exculp
14646,24.0,minorInculp,No,Very Confident,1,1,55.0,1.0,74.0,exculp
14646,24.0,criticalExculp,No,Very Confident,1,1,55.0,1.0,74.0,exculp
14646,24.0,evidence4,Yes,Very Confident,1,6,55.0,1.0,74.0,exculp
14646,24.0,evidence3,Yes,Very Confident,1,6,55.0,1.0,74.0,exculp
14646,24.0,evidence2,Yes,Very Confident,1,6,55.0,1.0,74.0,exculp
14646,19.0,evidence4,Yes,Very Confident,1,6,59.0,1.0,57.0,exculp
14646,19.0,evidence1,Yes,Very Confident,1,6,59.0,1.0,57.0,exculp
14646,19.0,minorInculp,No,Very Confident,1,1,59.0,1.0,57.0,exculp
14646,19.0,minorExculp,No,Very Confident,1,1,59.0,1.0,57.0,exculp
14646,19.0,criticalExculp,No,Very Confident,1,1,59.0,1.0,57.0,exculp
14646,19.0,evidence3,Yes,Very Confident,1,6,59.0,1.0,57.0,exculp
14646,19.0,criticalInculp,No,Very Confident,1,1,59.0,1.0,57.0,exculp
14646,19.0,evidence2,Yes,Very Confident,1,6,59.0,1.0,57.0,exculp
