participant,lureCaseNum,lureType,evidenceUsedResponse.response,confidenceLevel.response,condition,confidence,caseStrength,verdict,realRate,caseType
150102,19.0,evidence4,Yes,Very Confident,0,6,2.0,0.0,60.0,exculp
150102,19.0,evidence1,Yes,Very Confident,0,6,2.0,0.0,60.0,exculp
150102,19.0,criticalExculp,No,Very Confident,0,1,2.0,0.0,60.0,exculp
150102,19.0,evidence3,Yes,Very Confident,0,6,2.0,0.0,60.0,exculp
150102,19.0,minorExculp,No,Very Confident,0,1,2.0,0.0,60.0,exculp
150102,19.0,evidence2,Yes,Very Confident,0,6,2.0,0.0,60.0,exculp
150102,19.0,minorInculp,No,Very Confident,0,1,2.0,0.0,60.0,exculp
150102,19.0,criticalInculp,No,Very Confident,0,1,2.0,0.0,60.0,exculp
150102,30.0,evidence2,Yes,Very Confident,0,6,50.0,0.0,33.0,ambig
150102,30.0,minorInculp,No,Very Confident,0,1,50.0,0.0,33.0,ambig
150102,30.0,evidence4,Yes,Very Confident,0,6,50.0,0.0,33.0,ambig
150102,30.0,criticalExculp,No,Very Confident,0,1,50.0,0.0,33.0,ambig
150102,30.0,criticalInculp,No,Very Confident,0,1,50.0,0.0,33.0,ambig
150102,30.0,evidence3,Yes,Very Confident,0,6,50.0,0.0,33.0,ambig
150102,30.0,evidence1,Yes,Very Confident,0,6,50.0,0.0,33.0,ambig
150102,30.0,minorExculp,No,Very Confident,0,1,50.0,0.0,33.0,ambig
150102,24.0,evidence4,Yes,Moderately Confident,0,5,41.0,0.0,48.0,exculp
150102,24.0,evidence1,Yes,Very Confident,0,6,41.0,0.0,48.0,exculp
150102,24.0,criticalExculp,No,Very Confident,0,1,41.0,0.0,48.0,exculp
150102,24.0,criticalInculp,No,Very Confident,0,1,41.0,0.0,48.0,exculp
150102,24.0,minorInculp,No,Very Confident,0,1,41.0,0.0,48.0,exculp
150102,24.0,evidence2,Yes,Very Confident,0,6,41.0,0.0,48.0,exculp
150102,24.0,minorExculp,No,Very Confident,0,1,41.0,0.0,48.0,exculp
150102,24.0,evidence3,Yes,Very Confident,0,6,41.0,0.0,48.0,exculp
150102,14.0,minorInculp,Yes,Moderately Confident,0,5,41.0,0.0,90.0,ambig
150102,14.0,evidence2,Yes,Very Confident,0,6,41.0,0.0,90.0,ambig
150102,14.0,evidence3,No,Moderately Confident,0,2,41.0,0.0,90.0,ambig
150102,14.0,criticalExculp,No,Moderately Confident,0,2,41.0,0.0,90.0,ambig
150102,14.0,evidence1,Yes,Very Confident,0,6,41.0,0.0,90.0,ambig
150102,14.0,criticalInculp,No,Not Confident,0,3,41.0,0.0,90.0,ambig
150102,14.0,minorExculp,No,Not Confident,0,3,41.0,0.0,90.0,ambig
150102,14.0,evidence4,Yes,Moderately Confident,0,5,41.0,0.0,90.0,ambig
150102,6.0,minorExculp,No,Very Confident,0,1,100.0,1.0,86.0,inculp
150102,6.0,criticalInculp,No,Very Confident,0,1,100.0,1.0,86.0,inculp
150102,6.0,evidence3,Yes,Very Confident,0,6,100.0,1.0,86.0,inculp
150102,6.0,evidence1,Yes,Very Confident,0,6,100.0,1.0,86.0,inculp
150102,6.0,minorInculp,No,Very Confident,0,1,100.0,1.0,86.0,inculp
150102,6.0,evidence2,Yes,Very Confident,0,6,100.0,1.0,86.0,inculp
150102,6.0,criticalExculp,No,Very Confident,0,1,100.0,1.0,86.0,inculp
150102,6.0,evidence4,Yes,Very Confident,0,6,100.0,1.0,86.0,inculp
150102,20.0,minorInculp,No,Very Confident,0,1,7.0,0.0,66.0,exculp
150102,20.0,minorExculp,No,Very Confident,0,1,7.0,0.0,66.0,exculp
150102,20.0,evidence3,Yes,Very Confident,0,6,7.0,0.0,66.0,exculp
150102,20.0,evidence2,Yes,Very Confident,0,6,7.0,0.0,66.0,exculp
150102,20.0,criticalInculp,No,Very Confident,0,1,7.0,0.0,66.0,exculp
150102,20.0,evidence1,No,Moderately Confident,0,2,7.0,0.0,66.0,exculp
150102,20.0,evidence4,Yes,Very Confident,0,6,7.0,0.0,66.0,exculp
150102,20.0,criticalExculp,No,Very Confident,0,1,7.0,0.0,66.0,exculp
150102,28.0,evidence2,Yes,Very Confident,0,6,100.0,1.0,53.0,inculp
150102,28.0,evidence1,Yes,Very Confident,0,6,100.0,1.0,53.0,inculp
150102,28.0,minorExculp,No,Very Confident,0,1,100.0,1.0,53.0,inculp
150102,28.0,evidence3,Yes,Very Confident,0,6,100.0,1.0,53.0,inculp
150102,28.0,evidence4,Yes,Very Confident,0,6,100.0,1.0,53.0,inculp
150102,28.0,minorInculp,No,Very Confident,0,1,100.0,1.0,53.0,inculp
150102,28.0,criticalExculp,No,Very Confident,0,1,100.0,1.0,53.0,inculp
150102,28.0,criticalInculp,No,Very Confident,0,1,100.0,1.0,53.0,inculp
150102,22.0,evidence1,Yes,Very Confident,0,6,67.0,1.0,31.0,ambig
150102,22.0,evidence3,Yes,Very Confident,0,6,67.0,1.0,31.0,ambig
150102,22.0,minorInculp,No,Very Confident,0,1,67.0,1.0,31.0,ambig
150102,22.0,minorExculp,No,Very Confident,0,1,67.0,1.0,31.0,ambig
150102,22.0,evidence2,Yes,Very Confident,0,6,67.0,1.0,31.0,ambig
150102,22.0,evidence4,No,Very Confident,0,1,67.0,1.0,31.0,ambig
150102,22.0,criticalInculp,No,Very Confident,0,1,67.0,1.0,31.0,ambig
150102,22.0,criticalExculp,No,Very Confident,0,1,67.0,1.0,31.0,ambig
150102,18.0,evidence2,Yes,Very Confident,0,6,93.0,1.0,90.0,inculp
150102,18.0,evidence1,Yes,Very Confident,0,6,93.0,1.0,90.0,inculp
150102,18.0,criticalInculp,No,Very Confident,0,1,93.0,1.0,90.0,inculp
150102,18.0,evidence3,Yes,Very Confident,0,6,93.0,1.0,90.0,inculp
150102,18.0,minorInculp,No,Very Confident,0,1,93.0,1.0,90.0,inculp
150102,18.0,minorExculp,No,Very Confident,0,1,93.0,1.0,90.0,inculp
150102,18.0,criticalExculp,No,Very Confident,0,1,93.0,1.0,90.0,inculp
150102,18.0,evidence4,No,Very Confident,0,1,93.0,1.0,90.0,inculp
150102,2.0,criticalExculp,No,Very Confident,0,1,1.0,0.0,67.0,ambig
150102,2.0,evidence2,Yes,Very Confident,0,6,1.0,0.0,67.0,ambig
150102,2.0,evidence1,Yes,Very Confident,0,6,1.0,0.0,67.0,ambig
150102,2.0,minorInculp,No,Very Confident,0,1,1.0,0.0,67.0,ambig
150102,2.0,criticalInculp,No,Very Confident,0,1,1.0,0.0,67.0,ambig
150102,2.0,evidence3,Yes,Very Confident,0,6,1.0,0.0,67.0,ambig
150102,2.0,evidence4,Yes,Very Confident,0,6,1.0,0.0,67.0,ambig
150102,2.0,minorExculp,No,Very Confident,0,1,1.0,0.0,67.0,ambig
