participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
491651,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0648011,0.064729,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-21_08h46.55.787,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
491651,31,,5,,,,,,,68.83920499996748,,,,,,,,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,30,0,30,30,,,,,Pate,2026-04-21_08h46.55.787,,,Homicide,Firing a gun into a public event and killing five people.,Murder 1st - 5 counts,TRUE,0,5,5,0,8.0220867,8.022090499987826,0,Propensity,"Axel Watson is charged with firing multiple rounds from assault rifles into a crowded downtown crafts festival and concert. The Prosecution alleges Mr. Watson used a false identity online to book a fourth-floor hotel room, checked in, waited for the park below his window to fill up, and then fired from his window, killing five and wounding four others.",0.0756931,0.0756796,,,,,,,,,83.46498360007536,76.8618438,76.86178929999005,68.8295617
491651,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-21_08h46.55.787,,,,,,,,,,,,,0,,,,,,,,,,,97.97372800006997,83.46504150005057,,,,
491651,18,22,0,clear_in,clear_ex,clear_in,clear_in,Not Guilty,"his dna was found on a solda can, they saw him give an envedlope to a guy in the van, he has other cpnvitions like forgery",98.00707759999204,,,Not Guilty,22,24,,,,,60,,,,,24,151.6390164999757,143.1346813000273,,,,,,,,,,,,,181.63540280004963,237.90735440002754,181.62349749996793,0,0,0,3,"his dna was found on a solda can, they saw him give an envedlope to a guy in the van, he has other cpnvitions like forgery",0,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-21_08h46.55.787,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,0,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,181.62284930003807,151.63938279997092,259.66640640003607,237.90845740004443,143.13461369997822,97.99295029998757,,,,,,
491651,14,42,1,clear_ex,ambiguous,clear_in,clear_in,Guilty,"his dna was under the envelope, his boat had been in the zone for a little while, he has previous charges of failing to pay taxes",259.71130480000284,,,Guilty,42,42,,,,,60,,,,,42,313.3101394000696,310.3552766999928,,,,,,,,,,,,,343.3102105000289,393.8147207000293,343.29799670004286,1,0,1,2,"his dna was under the envelope, his boat had been in the zone for a little while, he has previous charges of failing to pay taxes",1,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-21_08h46.55.787,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,0,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,343.2978147,313.3101921000052,402.2275825999677,393.8157261000015,310.35521399998106,259.68097660003696,,,,,,
491651,30,54,2,clear_in,clear_ex,ambiguous,clear_in,Guilty,"they found his palm print on the driver side door, hes been convicted of threatining a neighbor before, a witness said they saw him but doesn't know for sure",402.24768460006453,,,Guilty,54,53,,,,,60,,,,,53,462.8882264000131,462.3299429999897,,,,,,,,,,,,,492.88876150001306,553.3267331999959,492.87711860006675,2,0,2,9,"they found his palm print on the driver side door, hes been convicted of threatining a neighbor before, a witness said they saw him but doesn't know for sure",2,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-21_08h46.55.787,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,0,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,492.87646300008055,462.88827410002705,560.0564030000241,553.3276451000711,462.32988370000385,402.2370855000336,,,,,,
491651,19,39,3,clear_ex,clear_in,clear_ex,clear_ex,Not Guilty,"sayin g if u dont do something about the party i will, has a past of non violence, a neighbor saw someone outside his window, bullets dont match his gun",560.0765214,,,Not Guilty,39,44,,,,,60,,,,,44,609.6158290000167,609.2325530999806,,,,,,,,,,,,,639.6137429,692.2716965000145,639.6015037000179,3,0,3,4,"sayin g if u dont do something about the party i will, has a past of non violence, a neighbor saw someone outside his window, bullets dont match his gun",3,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,,,,,,,,,???,2026-04-21_08h46.55.787,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,0,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,639.6013137999689,609.6158762000268,698.9767169000115,692.2726192000555,609.2324790999992,560.0661116000265,,,,,,
491651,28,42,4,clear_ex,clear_in,clear_in,clear_in,Guilty,"a reciept was found of his showing bought a lot of gas, someone said she saw someone that was later identified as him, his former employee said he was not law abiding citizen, someone said he wasn't there",698.9968828000128,,,Guilty,42,40,,,,,60,,,,,40,728.1703290999867,727.9826761999866,,,,,,,,,,,,,758.1707318000263,854.8399115,758.1586785999825,4,0,4,8,"a reciept was found of his showing bought a lot of gas, someone said she saw someone that was later identified as him, his former employee said he was not law abiding citizen, someone said he wasn't there",4,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-21_08h46.55.787,,,Homicide,Killing someone by burning down a building.,Felony Murder,,,,,,,,0,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",,,758.1585074000759,728.1703754999908,860.5265744000208,854.8410518000601,727.9826117000775,698.9861471999902,,,,,,
491651,2,62,5,ambiguous,clear_ex,clear_in,clear_ex,Guilty,"fingerprint on scissors in the dressing room and the theft tags, video evidence of her going in and coming bavk hanging a dress up, her pastor said she's a good person, ",860.5507401999785,,,Guilty,62,79,,,,,60,,,,,79,914.1247279000236,913.8791863999795,,,,,,,,,,,,,944.1212485000724,1008.6779435999924,944.1132359000621,5,0,5,0,"fingerprint on scissors in the dressing room and the theft tags, video evidence of her going in and coming bavk hanging a dress up, her pastor said she's a good person, ",5,0,,,,,,,,,,,,,,,M3 ,,,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-21_08h46.55.787,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,0,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,944.1130742,914.1247751000337,1019.1521676999982,1008.6789279000368,913.8791268999921,860.5382808999857,,,,,,
491651,22,50,6,ambiguous,clear_in,clear_ex,clear_ex,Guilty,"fpund dna of hers in the bathroom nearby, prominent leader said shes a truthful person , video evidence of her walking out with the baby, a nurse said she saw her visiting a different patient when alarms were going off",1019.1764239000622,,,Guilty,50,48,,,,,60,,,,,48,1066.0481273999903,1065.814860100043,,,,,,,,,,,,,1096.0455113999778,1153.7521090999944,1096.0337835000828,6,0,6,6,"fpund dna of hers in the bathroom nearby, prominent leader said shes a truthful person , video evidence of her walking out with the baby, a nurse said she saw her visiting a different patient when alarms were going off",6,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-21 08h59.56.898029 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-21_08h46.55.787,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,0,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,1096.0336067000171,1066.0481741999974,1161.3020311000291,1153.7530382999685,1065.8147906999802,1019.1616228000494,,,,,,
