participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
445033,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0585302,0.0584818,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-06_10h51.57.698,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
445033,31,,5,,,,,,,15.6593256,,,,,,,,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,30,0,30,30,,,,,Pate,2026-04-06_10h51.57.698,,,Homicide,Firing a gun into a public event and killing five people.,Murder 1st - 5 counts,TRUE,0,5,5,0,3.5085818,3.5085863,0,Propensity,"Axel Watson is charged with firing multiple rounds from assault rifles into a crowded downtown crafts festival and concert. The Prosecution alleges Mr. Watson used a false identity online to book a fourth-floor hotel room, checked in, waited for the park below his window to fill up, and then fired from his window, killing five and wounding four others.",0.0741578,0.074143,,,,,,,,,21.0540479,19.168452,19.1683959,15.644757
445033,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-06_10h51.57.698,,,,,,,,,,,,,0,,,,,,,,,,,40.3763005,21.0541005,,,,
445033,24,99,0,clear_in,clear_ex,clear_ex,clear_ex,Guilty,"her employer said that she was an honest person, over 3 million in fees had been paid to the fake company, people saw workersd in the fake company office but never ms. franklin, ",40.4042224,,,Guilty,99,56,,,,,60,,,,,56,79.3189454,71.0426135,,,,,,,,,,,,,109.3157453,165.7506193,109.3034043,0,0,0,7,"her employer said that she was an honest person, over 3 million in fees had been paid to the fake company, people saw workersd in the fake company office but never ms. franklin, ",0,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-06_10h51.57.698,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,,,,,,,,0,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",,,109.3030905,79.3196356,181.7663945,165.7517552,71.0425619,40.3913517,,,,,,
445033,14,100,1,clear_ex,ambiguous,clear_in,clear_in,Not Guilty,"mr. jackson hadnt paid his taxes before, a board member saw him bribe someone and paid 50000 for a favorable zoning board vote, the dna on the sealed envelope didnt match mr jackson
",181.7947821,,,Not Guilty,100,58,,,,,60,,,,,58,219.2587152,213.8838165,,,,,,,,,,,,,249.2609585,298.6449851,249.2486914,1,0,1,2,"mr. jackson hadnt paid his taxes before, a board member saw him bribe someone and paid 50000 for a favorable zoning board vote, the dna on the sealed envelope didnt match mr jackson
",1,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-06_10h51.57.698,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,0,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,249.2481024,219.2587668,307.7791654,298.6459781,213.8837379,181.7823276,,,,,,
445033,2,99,2,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,"prosecutors say that she took 1200 worth of things from a department store by cutting off anti theft tages in the dressing room, the store clerk supposedly heard cutting noises and identified ms armstrong as the woman coming out of that dressing room, the finger prints were inconcludive, and the dress she supposedly took was found being hung back up
",307.8110962,,,Not Guilty,99,18,,,,,60,,,,,18,343.3588476,342.5661634,,,,,,,,,,,,,373.3597065,455.0535561,373.3473739,2,0,2,0,"prosecutors say that she took 1200 worth of things from a department store by cutting off anti theft tages in the dressing room, the store clerk supposedly heard cutting noises and identified ms armstrong as the woman coming out of that dressing room, the finger prints were inconcludive, and the dress she supposedly took was found being hung back up
",2,0,,,,,,,,,,,,,,,M3 ,,,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-06_10h51.57.698,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,0,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,373.347205,343.3588971,463.7243237,455.0545357,342.5661001,307.7935129,,,,,,
445033,6,99,3,clear_in,clear_in,clear_ex,clear_in,Guilty,"elanor mitchell was accused of stealing a down cap and jacket from target then wearing them to purcvhase milk reaisin bread and peanut butter. the store clerk said the woman purchasing the grocvery items was not elanor mitchell but the reciept was found in her apartment. her employer said she was prone to theft and the ripped packaging in the dressing room matched her fingerprints
",463.7483682,,,Guilty,99,88,,,,,60,,,,,88,497.9421543,496.5241735,,,,,,,,,,,,,527.9425585,604.3403557,527.9302566,3,0,3,1,"elanor mitchell was accused of stealing a down cap and jacket from target then wearing them to purcvhase milk reaisin bread and peanut butter. the store clerk said the woman purchasing the grocvery items was not elanor mitchell but the reciept was found in her apartment. her employer said she was prone to theft and the ripped packaging in the dressing room matched her fingerprints
",3,0,,,,,,,,,,,,,,,M1,,,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-06_10h51.57.698,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,0,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,527.9300913,497.9422075,610.310433,604.341432,496.5241047,463.7341419,,,,,,
445033,18,99,4,clear_in,clear_ex,clear_in,clear_in,Guilty,"mr johnson is charged with human trafficking, someone saw him hand an elvelope to a man with a full 16 person passenger van, a soda can dropped near a rest stop matched his dna, and he has previouslky been charged with forgery",610.3345947,,,Guilty,99,83,,,,,60,,,,,83,644.8049684,644.0610699,,,,,,,,,,,,,674.8046552,723.7466756,674.7926286,4,0,4,3,"mr johnson is charged with human trafficking, someone saw him hand an elvelope to a man with a full 16 person passenger van, a soda can dropped near a rest stop matched his dna, and he has previouslky been charged with forgery",4,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-06_10h51.57.698,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,0,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,674.7922021,644.8050167,728.6383339,723.747577,644.0610107,610.3222397,,,,,,
445033,28,99,5,clear_ex,clear_in,clear_in,clear_in,Guilty,"mr farooquis former employer said that he didnt think he was a law abiding citizen, a reciept for the gas used in the fire was found in his home, someone testifies they saw him carrying the gas, none of his fingerprints were at the scene",728.6584237,,,Guilty,99,67,,,,,60,,,,,67,759.4055418,758.4597508,,,,,,,,,,,,,789.4033666,836.6877297,789.3951193,5,0,5,8,"mr farooquis former employer said that he didnt think he was a law abiding citizen, a reciept for the gas used in the fire was found in his home, someone testifies they saw him carrying the gas, none of his fingerprints were at the scene",5,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-06_10h51.57.698,,,Homicide,Killing someone by burning down a building.,Felony Murder,,,,,,,,0,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",,,789.3949366,759.4055914,843.3544335,836.6886647,758.4596894,728.6472056,,,,,,
445033,22,100,6,ambiguous,clear_in,clear_ex,clear_ex,Guilty,"her dna was found in a bathroom, digital evidence shows ms garcia leaving with the baby in her arms, prominent community leader testifies ms garcia is truthful, she was upstairs when the alarms were rung",843.3831138,,,Guilty,100,68,,,,,60,,,,,68,870.1845066,869.8135001,,,,,,,,,,,,,900.1757435,951.8101982,900.1675152,6,0,6,6,"her dna was found in a bathroom, digital evidence shows ms garcia leaving with the baby in her arms, prominent community leader testifies ms garcia is truthful, she was upstairs when the alarms were rung",6,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-06 11h53.44.496282 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-06_10h51.57.698,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,0,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,900.1673462,870.184558,957.5490756,951.8111282,869.8134405,843.3653783,,,,,,
