participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
634689,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0494007,0.0493483,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h01.39.495,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
634689,31,,5,,,,,,,68.0295761,,,,,,,,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,30,0,30,30,,,,,Pate,2026-04-08_10h01.39.495,,,Homicide,Firing a gun into a public event and killing five people.,Murder 1st - 5 counts,TRUE,0,5,5,0,4.9029611,4.9029669,1,Propensity,"Axel Watson is charged with firing multiple rounds from assault rifles into a crowded downtown crafts festival and concert. The Prosecution alleges Mr. Watson used a false identity online to book a fourth-floor hotel room, checked in, waited for the park below his window to fill up, and then fired from his window, killing five and wounding four others.",0.0677148,0.0676998,,,,,,,,,84.7801313,72.933132,72.9330693,68.0193921
634689,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h01.39.495,,,,,,,,,,,,,1,,,,,,,,,,,112.119452,84.7801882,,,,
634689,28,74,0,clear_ex,clear_in,clear_in,clear_in,Not Guilty,"I imagined that Mr. Farooqi buying a gas can for a variety of scenarios, such as a barbecue, a car, etc. I wondered what Mr. Farooqi's past occupation was. Was his former employer just disgruntled from prior experiences with Mr. Farooqi? What role does Mr. Farooqi's play, is he Muslim or of middle eastern descent, how does that play a role for the evidence brought forth?
",112.157087,,,Not Guilty,74,53,,,,,60,,,,,53,163.0695562,139.6357296,,,,,,,,,,,,,193.0673818,336.3714201,193.0553218,0,0,0,8,"I imagined that Mr. Farooqi buying a gas can for a variety of scenarios, such as a barbecue, a car, etc. I wondered what Mr. Farooqi's past occupation was. Was his former employer just disgruntled from prior experiences with Mr. Farooqi? What role does Mr. Farooqi's play, is he Muslim or of middle eastern descent, how does that play a role for the evidence brought forth?
",0,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-08_10h01.39.495,,,Homicide,Killing someone by burning down a building.,Felony Murder,,,,,,,,1,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",,,193.0547321,163.0699432,358.7914872,336.372616,139.6356717,112.1399933,,,,,,
634689,20,38,1,clear_ex,clear_ex,clear_in,clear_ex,Not Guilty,"I imagined Astrid just doing the job of a department store job. I imagined her maybe making a mistake and forgetting to bag something and the witness who says she thinks she saw Ms. Clarke not ring anything up, witnessing it and instead of asking or making a statement about what she saw, she went to a manager and said what she say and then the case was opened
",358.8202462,,,Not Guilty,38,17,,,,,60,,,,,17,420.8343303,394.9546363,,,,,,,,,,,,,450.8320655,590.7717308,450.8202505,1,0,1,5,"I imagined Astrid just doing the job of a department store job. I imagined her maybe making a mistake and forgetting to bag something and the witness who says she thinks she saw Ms. Clarke not ring anything up, witnessing it and instead of asking or making a statement about what she saw, she went to a manager and said what she say and then the case was opened
",1,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-08_10h01.39.495,,,Burglary & theft,Stealing from their workplace by taking items without charging for them.,Embezzlement,,,,,,,,1,Propensity,"Astrid Clarke, a large department store's employee, is charged with embezzlement of money from her employer by freebagging", bagging items without charging for them and getting paid. A batch of items determined to have been freebagged from the store where Ms. Clarke worked were found for sale in another store.,,,450.8200463,420.8344141,603.264143,590.7727057,394.9545699,358.8086413,,,,,
634689,6,69,2,clear_in,clear_in,clear_ex,clear_in,Guilty,"I imagined a middle-age white woman in a dressing room putting on the fleece cap and down jacket and leaving the dressing room suspiciously. I also imagined it to have occured maybe haphazardly, calculated but not executed well hence the finger prints on the packaging. I then imagined the same woman going around the store to find the items and then checking out.",603.2842189,,,Guilty,69,83,,,,,60,,,,,83,686.4172137,682.9716014,,,,,,,,,,,,,716.4136885,841.9238479,716.4055904,2,0,2,1,"I imagined a middle-age white woman in a dressing room putting on the fleece cap and down jacket and leaving the dressing room suspiciously. I also imagined it to have occured maybe haphazardly, calculated but not executed well hence the finger prints on the packaging. I then imagined the same woman going around the store to find the items and then checking out.",2,0,,,,,,,,,,,,,,,M1,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-08_10h01.39.495,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,1,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,716.4054279,686.4172658,851.0679018,841.9249372,682.971544,603.2740834,,,,,,
634689,24,31,3,clear_in,clear_ex,clear_ex,clear_ex,Not Guilty,"I imagined a put together, succesful, middle-aged women. I imagined her selling these refainincing plans to younger couples and older couples. I also then imagined her looking at a collection note from the fradulent company but it was given to her for a second opinion",851.1036893,,,Not Guilty,31,30,,,,,60,,,,,30,919.8177078,911.7312205,,,,,,,,,,,,,949.8153448,1064.300199,949.8032296,3,0,3,7,"I imagined a put together, succesful, middle-aged women. I imagined her selling these refainincing plans to younger couples and older couples. I also then imagined her looking at a collection note from the fradulent company but it was given to her for a second opinion",3,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-08_10h01.39.495,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,,,,,,,,1,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",,,949.8029954,919.8177602,1075.460373,1064.301123,911.7311639,851.084237,,,,,,
634689,19,26,4,clear_ex,clear_in,clear_ex,clear_ex,Not Guilty,"I imagined an older, maybe republican, man in his 40-50s disgruntled and upset over a loud party in his neighboorhood. Unable to sleep, he calls 911 to complain and file a noise complaint to hopefully get the paarty shut dowsn. At the same time, another person in the neighboorhood, not Anderson, pulls out his gun, fed up with it all and shoots it at the window.",1075.488837,,,Not Guilty,26,18,,,,,60,,,,,18,1154.770664,1149.873549,,,,,,,,,,,,,1184.767133,1308.490523,1184.75489,4,0,4,4,"I imagined an older, maybe republican, man in his 40-50s disgruntled and upset over a loud party in his neighboorhood. Unable to sleep, he calls 911 to complain and file a noise complaint to hopefully get the paarty shut dowsn. At the same time, another person in the neighboorhood, not Anderson, pulls out his gun, fed up with it all and shoots it at the window.",4,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,???,2026-04-08_10h01.39.495,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,1,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,1184.75471,1154.770718,1316.570705,1308.491456,1149.873482,1075.472142,,,,,,
634689,22,13,5,ambiguous,clear_in,clear_ex,clear_ex,Not Guilty,"I imagined a woman, mentally unwell, in despair about some reason she isn't able to have a child. Thinking there eas no other way, she goes the hospital, there she enters and goes up to the maternity ward and kidnaps a baby. I imagined maybe an accomplice or sister, dressing up in diffrerent clothes, trying to concile herself as Ms. Garcia and visiting someone they knew in the hospital/",1316.603763,,,Not Guilty,13,65,,,,,60,,,,,65,1398.468381,1397.426767,,,,,,,,,,,,,1428.468879,1577.747481,1428.456656,5,0,5,6,"I imagined a woman, mentally unwell, in despair about some reason she isn't able to have a child. Thinking there eas no other way, she goes the hospital, there she enters and goes up to the maternity ward and kidnaps a baby. I imagined maybe an accomplice or sister, dressing up in diffrerent clothes, trying to concile herself as Ms. Garcia and visiting someone they knew in the hospital/",5,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-08_10h01.39.495,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,1,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,1428.456478,1398.468431,1595.968033,1577.748442,1397.426696,1316.583901,,,,,,
634689,14,27,6,clear_ex,ambiguous,clear_in,clear_in,Not Guilty,"I imagines a upper-middle class, or wealthy black man sellling his boat and taking the money to someone else who seals the money in a envelope, wearing gloves, Mr. Jackson takes that to the vote and offers them 50k for a favorable zoning code
 for this new project",1595.988114,,,Not Guilty,27,81,,,,,60,,,,,81,1646.487189,1644.252479,,,,,,,,,,,,,1676.487637,1782.755489,1676.475286,6,0,6,2,"I imagines a upper-middle class, or wealthy black man sellling his boat and taking the money to someone else who seals the money in a envelope, wearing gloves, Mr. Jackson takes that to the vote and offers them 50k for a favorable zoning code
 for this new project",6,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-08_10h01.39.495,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,1,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,1676.475122,1646.487241,1798.47301,1782.756431,1644.25241,1595.977481,,,,,,
634689,30,49,7,clear_in,clear_ex,ambiguous,clear_in,Not Guilty,"I imagined Mr. Juval at the wine bar, tipsy and blissfully unaware that his car had been stolen and then used to commit the crime and the othert man, driving on the walkway, maybe also intoxicated and angry",1798.493205,,,Not Guilty,49,29,,,,,60,,,,,29,1870.641341,1869.345526,,,,,,,,,,,,,1900.638837,1966.955915,1900.631121,7,0,7,9,"I imagined Mr. Juval at the wine bar, tipsy and blissfully unaware that his car had been stolen and then used to commit the crime and the othert man, driving on the walkway, maybe also intoxicated and angry",7,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-08_10h01.39.495,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,1,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,1900.63094,1870.641399,1975.516469,1966.956841,1869.345455,1798.482208,,,,,,
634689,2,49,8,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,"Accidently pressed the key before reading the prompt and evidence
",1975.548405,,,Not Guilty,49,49,,,,,60,,,,,49,2024.465947,2013.570771,,,,,,,,,,,,,2054.459309,2070.700862,2054.451349,8,0,8,0,"Accidently pressed the key before reading the prompt and evidence
",8,0,,,,,,,,,,,,,,,M3 ,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-08_10h01.39.495,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,1,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,2054.451175,2024.466002,2078.150761,2070.701868,2013.570706,1975.531444,,,,,,
634689,18,56,9,clear_in,clear_ex,clear_in,clear_in,Guilty,"I imagined Mr. Johnson at a highway rest area drinking a soda because it was hot out, I then imagined a large truck coming and Mr. Johnson handing out false identification to this people. I imagined him as a part of a larger scheme with people, and Mr. Johnson apart of it",2078.179293,,,Guilty,56,66,,,,,60,,,,,66,2229.747364,2184.032634,,,,,,,,,,,,,2259.747954,2342.796547,2259.736324,9,0,9,3,"I imagined Mr. Johnson at a highway rest area drinking a soda because it was hot out, I then imagined a large truck coming and Mr. Johnson handing out false identification to this people. I imagined him as a part of a larger scheme with people, and Mr. Johnson apart of it",9,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-08_10h01.39.495,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,1,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,2259.736136,2229.747421,2358.820329,2342.797516,2184.032556,2078.162718,,,,,,
634689,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,2365.263901,2358.820418,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h01.39.495,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
634689,,,0,,,,,,,2365.287809,1,1,,,,,,,,60,,,,,,,,0,0,0,0,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2385.520768,2365.282377,2410.388588,2385.529383,"The exact contour of face, head, shoulders and body.",,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-08 10h03.27.558096 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_10h01.39.495,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
