participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
477163,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0535537,0.0534918,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_11h27.32.109,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
477163,31,,8,,,,,,,178.187154,,,,,,,,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,30,0,30,30,,,,,Pate,2026-04-08_11h27.32.109,,,Homicide,Firing a gun into a public event and killing five people.,Murder 1st - 5 counts,TRUE,0,8,8,0,8.9754873,8.9754916,1,Propensity,"Axel Watson is charged with firing multiple rounds from assault rifles into a crowded downtown crafts festival and concert. The Prosecution alleges Mr. Watson used a false identity online to book a fourth-floor hotel room, checked in, waited for the park below his window to fill up, and then fired from his window, killing five and wounding four others.",0.0697631,0.069749,,,,,,,,,205.1823701,187.1636341,187.1635759,178.1711321
477163,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-08_11h27.32.109,,,,,,,,,,,,,1,,,,,,,,,,,238.650906,205.1824332,,,,
477163,24,54,0,clear_in,clear_ex,clear_ex,clear_ex,Guilty,i see this person being guilty and doing this to scam people,238.6843074,,,Guilty,54,46,,,,,60,,,,,46,312.7183414,293.7764747,,,,,,,,,,,,,342.7200927,391.6915703,342.7080396,0,0,0,7,i see this person being guilty and doing this to scam people,0,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-08_11h27.32.109,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,,,,,,,,1,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",,,342.7077079,312.718732,421.5754955,391.6926817,293.7764213,238.6666485,,,,,,
477163,14,36,1,clear_ex,ambiguous,clear_in,clear_in,Guilty,when imagining the case i see Mr. Jackson doing this to get discounts and getting materials for cheaper rather than doing his job correctly.  this shows that he is doing illegal things to make his job easier and better for him.,421.5996221,,,Guilty,36,51,,,,,60,,,,,51,462.1107767,459.1316693,,,,,,,,,,,,,492.1072508,578.9330971,492.0990351,1,0,1,2,when imagining the case i see Mr. Jackson doing this to get discounts and getting materials for cheaper rather than doing his job correctly.  this shows that he is doing illegal things to make his job easier and better for him.,1,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-08_11h27.32.109,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,1,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,492.0988596,462.1108335,596.8505442,578.9340195,459.1316063,421.5900278,,,,,,
477163,2,58,2,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,i see this being an issue but i thnk they have the wrong suspect and nobody physicslly saw her cut the tags off and they hear the sounds of scissors but that could be any sound. does not mean it was the sound of cuttimg. and if they are unable to line the dna up to her.,596.8790113,,,Not Guilty,58,35,,,,,60,,,,,35,669.5620075,667.2521733,,,,,,,,,,,,,699.5581586,820.3322304,699.5461007,2,0,2,0,i see this being an issue but i thnk they have the wrong suspect and nobody physicslly saw her cut the tags off and they hear the sounds of scissors but that could be any sound. does not mean it was the sound of cuttimg. and if they are unable to line the dna up to her.,2,0,,,,,,,,,,,,,,,M3 ,,,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-08_11h27.32.109,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,1,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,699.5459264,669.5620644,829.2730263,820.333179,667.252107,596.8629948,,,,,,
477163,6,66,3,clear_in,clear_in,clear_ex,clear_in,Guilty,i see the situation as the women being guilty because the finger prints are leading back to her.  the other thing is that she has a receipt leading back to ther time she had been at target.,829.2974522,,,Guilty,66,74,,,,,60,,,,,74,865.8708555,864.4071667,,,,,,,,,,,,,895.8675159,966.0820755,895.8552482,3,0,3,1,i see the situation as the women being guilty because the finger prints are leading back to her.  the other thing is that she has a receipt leading back to ther time she had been at target.,3,0,,,,,,,,,,,,,,,M1,,,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-08_11h27.32.109,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,1,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,895.8550579,865.870911,975.7570828,966.0829869,864.4071044,829.2827631,,,,,,
477163,30,74,4,clear_in,clear_ex,ambiguous,clear_in,Guilty,it is hard to know if he was the one who did it if there are many people testifying that he was somewhere else so you could look at footage from street lights to capture a pic of the driver.  if his fingerprints dont line up then it could have been someone else.,975.7808224,,,Guilty,74,51,,,,,60,,,,,51,1069.645437,1068.638421,,,,,,,,,,,,,1099.647094,1246.420781,1099.635389,4,0,4,9,it is hard to know if he was the one who did it if there are many people testifying that he was somewhere else so you could look at footage from street lights to capture a pic of the driver.  if his fingerprints dont line up then it could have been someone else.,4,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-08_11h27.32.109,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,1,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,1099.634693,1069.645488,1256.66294,1246.421751,1068.638355,975.766345,,,,,,
477163,19,69,5,clear_ex,clear_in,clear_ex,clear_ex,Guilty,if the callings are coming from the house the guy lives in it was probably him especially if he the shots were coming from his house. he could have had a different gun he had gotten and shot the different bullets.,1256.682887,,,Guilty,69,77,,,,,60,,,,,77,1328.989371,1326.876869,,,,,,,,,,,,,1358.987255,1431.683809,1358.974944,5,0,5,4,if the callings are coming from the house the guy lives in it was probably him especially if he the shots were coming from his house. he could have had a different gun he had gotten and shot the different bullets.,5,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,,,,,,,,,???,2026-04-08_11h27.32.109,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,1,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,1358.974783,1328.989422,1438.418731,1431.684722,1326.87681,1256.671748,,,,,,
477163,18,82,6,clear_in,clear_ex,clear_in,clear_in,Guilty,he seems guilty especially if he has a past.  if his DNA was found at the rest stop he most likely was apart of the scheme.  multiple people said that  he was the man who was handing the envelope away.,1438.454782,,,Guilty,82,60,,,,,60,,,,,60,1505.260172,1504.061635,,,,,,,,,,,,,1535.26291,1616.343443,1535.250723,6,0,6,3,he seems guilty especially if he has a past.  if his DNA was found at the rest stop he most likely was apart of the scheme.  multiple people said that  he was the man who was handing the envelope away.,6,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-08 12h07.05.173351 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-08_11h27.32.109,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,1,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,1535.250537,1505.260221,1623.877761,1616.344389,1504.061562,1438.434481,,,,,,
