participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,piloting,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expVersion,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
057283,28,85,7,clear_ex,clear_in,clear_in,clear_in,Guilty,They didn't find any fingerprints because everything was burned in the fire. There is more than enough evidence to prove he is guilty. Just the recept alone is enough because you can ask yourself why would someone buy five gallons of gas and only that? He also wasn't seen as a law abiding person which tells me he has done other things that he never got caught for.,1964.8316562999971,,,Guilty,85,100,,,,,60,,,,,100,,2058.7828422999883,2057.9162681999733,,,,,,,,,,,,,2088.7832085999835,2233.852445799974,2088.7667221999727,7,0,7,8,They didn't find any fingerprints because everything was burned in the fire. There is more than enough evidence to prove he is guilty. Just the recept alone is enough because you can ask yourself why would someone buy five gallons of gas and only that? He also wasn't seen as a law abiding person which tells me he has done other things that he never got caught for.,7,0,,,,,,,,,,,,,,,A,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-24_09h00.47.800,,,Homicide,Killing someone by burning down a building.,Felony Murder,,,,,,,,1,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",,,2088.766536899988,2058.7828914999845,2240.9523500999785,2233.853654,2057.9162000999786,1964.809490899992,,,,,,
057283,30,50,8,clear_in,clear_ex,ambiguous,clear_in,Not Guilty,I think Mr. Juval was framed. His palm print was on the car because thats his car but someone stole it and drove it. He was at the wine bar when this event took place and a mad man had his keys and took his car offroading. ,2240.985211399995,,,Not Guilty,50,69,,,,,60,,,,,69,,2331.7530792999896,2330.719536699995,,,,,,,,,,,,,2361.752883999987,2457.605516599986,2361.7365834999946,8,0,8,9,I think Mr. Juval was framed. His palm print was on the car because thats his car but someone stole it and drove it. He was at the wine bar when this event took place and a mad man had his keys and took his car offroading. ,8,0,,,,,,,,,,,,,,,A,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-24_09h00.47.800,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,1,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,2361.736437799991,2331.7531323999865,2465.172253,2457.6065785999817,2330.719466099981,2240.961861399992,,,,,,
057283,19,74,9,clear_ex,clear_in,clear_ex,clear_ex,Not Guilty,I think that Mr. Anderson was in fact the one that made the call about the party but the actual shooter was across the street. The bullets weren't the same as Mr. Andersons only gun and even though he made it sound like a threat over the phone he has a reputation to promote non-violence.,2465.204123499978,,,Not Guilty,74,47,,,,,60,,,,,47,,2528.288437399984,2526.972111,,,,,,,,,,,,,2558.288763599994,2681.424103,2558.272664,9,0,9,4,I think that Mr. Anderson was in fact the one that made the call about the party but the actual shooter was across the street. The bullets weren't the same as Mr. Andersons only gun and even though he made it sound like a threat over the phone he has a reputation to promote non-violence.,9,0,,,,,,,,,,,,,,,E,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,???,2026-04-24_09h00.47.800,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,1,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,2558.2724826999765,2528.288515299995,2690.591659399972,2681.4252327999857,2526.9720465999853,2465.1824153999914,,,,,,
057283,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,2710.224084,2690.5917536999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,0,,,,,,,2710.2573273999733,4,4,,,,,,,,60,,,,,,,,,0,0,0,0,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2726.8074455999886,2710.239737899974,2740.024672199972,2726.8156634999905,"The exact contour of face, head, shoulders and body.",,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,1,,,,,,,2740.040672299976,3,3,,,,,,,,60,,,,,,,,,1,0,1,1,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2740.0247754999727,2740.0247643999755,2751.9751588999934,2740.0288738999807,"Characteristic poses of head, attitudes of body, etc.",,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,2,,,,,,,2751.9909275999817,2,2,,,,,,,,60,,,,,,,,,2,0,2,2,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2751.9752562999784,2751.9752450999804,2759.1087198999885,2751.9788600999746,"The precise carriage, length of step, etc., in walking.",,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,3,,,,,,,2759.124785799999,4,4,,,,,,,,60,,,,,,,,,3,0,3,3,Think of some relative or friend whom you frequently see (but who is not with you at present) and consider carefully the picture that comes before your mind's eye,2759.108826699987,2759.108815799991,2765.8255293999973,2759.1123869000003,The different colors worn in some familiar clothes.,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,4,,,,,,,2765.841120599973,4,4,,,,,,,,60,,,,,,,,,4,0,4,4,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2772.7747694999853,2765.829373399989,2778.6089018999774,2772.7778730999853,The sun is rising above the horizon into a hazy sky.,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,5,,,,,,,2778.6248692999943,5,5,,,,,,,,60,,,,,,,,,5,0,5,5,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2778.6090053999797,2778.608994,2789.3085871999792,2778.610681799997,The sky clears and surrounds the sun with blueness.,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,6,,,,,,,2789.324796299974,3,3,,,,,,,,60,,,,,,,,,6,0,6,6,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2789.308699999994,2789.308685199998,2794.442195,2789.311110599985,"Clouds. A storm blows up, with flashes of lightning.",,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,7,,,,,,,2794.4583462999726,3,3,,,,,,,,60,,,,,,,,,7,0,7,7,Visualize a rising sun. Consider carefully the picture that comes before your mind's eye.,2794.4422924999963,2794.4422806999937,2799.0924108999898,2794.4437181999965,A rainbow appears.,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,8,,,,,,,2799.108262599999,4,4,,,,,,,,60,,,,,,,,,8,0,8,8,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2807.191796399973,2799.0948672999803,2813.5595652999764,2807.194108799973,The overall appearance of the shop from the opposite side of the road.,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,9,,,,,,,2813.5751910999825,3,3,,,,,,,,60,,,,,,,,,9,0,9,9,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2813.5596621999866,2813.5596506999864,2819.9593170999724,2813.5616773999936,"A window display including colors, shapes, and details of the door.",,,,,,,,,,,9,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,10,,,,,,,2819.9751733999874,3,3,,,,,,,,60,,,,,,,,,10,0,10,10,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2819.959414199984,2819.9594028999854,2832.259102399985,2819.962538599997,"You are near the entrance. The color, shape, and details of individual items for sale.",,,,,,,,,,,10,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,11,,,,,,,2832.2751826999884,3,3,,,,,,,,60,,,,,,,,,11,0,11,11,Think of the front of a shop which you often go to. Consider the picture that comes before  your mind's eye.,2832.2592420999717,2832.259227399976,2842.859750099975,2832.262895599997,You enter the shop and go to the counter. The counter assistant serves you. Money changes hands.,,,,,,,,,,,11,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057283,,,12,,,,,,,2842.875649899972,4,4,,,,,,,,60,,,,,,,,,12,0,12,12,"Think of a country scene which involves trees, mountains, and a lake. Consider the picture that comes before your mind's eye.",2857.142379499972,2842.8623635999975,2865.360261599999,2857.1440888999787,The contours of the landscape.,,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,2026.1.3,,,,,,,2026-04-24 09h00.51.249527 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-24_09h00.47.800,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
