participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
720554,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0568646,0.0568008,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-13_10h54.08.315,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
720554,31,,5,,,,,,,92.9072037,,,,,,,,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,30,0,30,30,,,,,Pate,2026-04-13_10h54.08.315,,,Homicide,Firing a gun into a public event and killing five people.,Murder 1st - 5 counts,TRUE,0,5,5,0,7.6568068,7.6568104,1,Propensity,"Axel Watson is charged with firing multiple rounds from assault rifles into a crowded downtown crafts festival and concert. The Prosecution alleges Mr. Watson used a false identity online to book a fourth-floor hotel room, checked in, waited for the park below his window to fill up, and then fired from his window, killing five and wounding four others.",0.068081,0.0680663,,,,,,,,,127.0986146,100.5645146,100.5644562,92.8929399
720554,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-13_10h54.08.315,,,,,,,,,,,,,1,,,,,,,,,,,156.4116704,127.0986729,,,,
720554,20,75,0,clear_ex,clear_ex,clear_in,clear_ex,Not Guilty,"I imagined the items not having any of her fingerprints on it, and how that could be possible if that was basically what she was accused of. I also imagined that someone else might be in the cameras and just no one was necessarily looking for that because they were only looking for Astrid.",156.440712,,,Not Guilty,75,9,,,,,60,,,,,9,212.4339579,202.2044893,,,,,,,,,,,,,242.4358412,363.6674478,242.4238188,0,0,0,5,"I imagined the items not having any of her fingerprints on it, and how that could be possible if that was basically what she was accused of. I also imagined that someone else might be in the cameras and just no one was necessarily looking for that because they were only looking for Astrid.",0,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-13_10h54.08.315,,,Burglary & theft,Stealing from their workplace by taking items without charging for them.,Embezzlement,,,,,,,,1,Propensity,"Astrid Clarke, a large department store's employee, is charged with embezzlement of money from her employer by freebagging", bagging items without charging for them and getting paid. A batch of items determined to have been freebagged from the store where Ms. Clarke worked were found for sale in another store.,,,242.4229215,212.4343331,382.9840654,363.6685809,202.2044322,156.4268155,,,,,
720554,6,100,1,clear_in,clear_in,clear_ex,clear_in,Guilty,"I imagined her trying on the clothes and taking apart the packaging. The fact that there was empty packaging found in her dressing room is strong evidence. I also imagined her wearing the clothes out and buying the three items. I think it's possible that the cashier misremembered what she bought, because even if they thijnk it wasn't her who bought those three items, the recipet for the items which was found in her room is much more indicative.",383.0125314,,,Guilty,100,91,,,,,60,,,,,91,428.8321687,424.666074,,,,,,,,,,,,,458.82454,578.7851513,458.8164252,1,0,1,1,"I imagined her trying on the clothes and taking apart the packaging. The fact that there was empty packaging found in her dressing room is strong evidence. I also imagined her wearing the clothes out and buying the three items. I think it's possible that the cashier misremembered what she bought, because even if they thijnk it wasn't her who bought those three items, the recipet for the items which was found in her room is much more indicative.",1,0,,,,,,,,,,,,,,,M1,,,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-13_10h54.08.315,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,1,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,458.8162522,428.8322225,588.7612558,578.7861036,424.666014,382.9996455,,,,,,
720554,22,68,2,ambiguous,clear_in,clear_ex,clear_ex,Guilty,"I imagined her taking the baby from the other and then running out the doors, where the digital expert saw her on the cameras. I think it's interesting that someonbe thought she was on a different floor when the alarms went off, but I imagined that could've been someone else and she was mistakenly identified there. ",588.7851453,,,Guilty,68,72,,,,,60,,,,,72,633.7943097,630.6567454,,,,,,,,,,,,,663.7961753,785.2984061,663.7839338,2,0,2,6,"I imagined her taking the baby from the other and then running out the doors, where the digital expert saw her on the cameras. I think it's interesting that someonbe thought she was on a different floor when the alarms went off, but I imagined that could've been someone else and she was mistakenly identified there. ",2,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-13_10h54.08.315,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,1,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,663.7837591,633.7943654,799.877791,785.2993763,630.6566849,588.7711552,,,,,,
720554,14,90,3,clear_ex,ambiguous,clear_in,clear_in,Guilty,"I imagined someone other than Tryell lick seal the envelope, and then Tyrell gave the evelope himself. I also imagined how he recently made $43,000 and the bribe was for $50,000, so he could've come up with the other $7,000 some other way. ",799.9020501,,,Guilty,90,71,,,,,60,,,,,71,845.721731,844.2412091,,,,,,,,,,,,,875.7179163,969.3458752,875.7058454,3,0,3,2,"I imagined someone other than Tryell lick seal the envelope, and then Tyrell gave the evelope himself. I also imagined how he recently made $43,000 and the bribe was for $50,000, so he could've come up with the other $7,000 some other way. ",3,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-13_10h54.08.315,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,1,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,875.7056524,845.7217846,979.3239832,969.3469338,844.2411461,799.8890907,,,,,,
720554,24,51,4,clear_in,clear_ex,clear_ex,clear_ex,Guilty,"I imagined that Maizy did not keep records of the company openly on her computer, or possibly has a seperate system or computer for it. She also may not want to be caught in the office, so her presence is limited to the important tasks, like getting the envelope that had her fingerprint on it. Even though she got a positive character reference, I don't think that's enough to fully take out the proven info.",979.3481454,,,Guilty,51,51,,,,,60,,,,,51,1036.10009,1034.475143,,,,,,,,,,,,,1066.097716,1203.504519,1066.085786,4,0,4,7,"I imagined that Maizy did not keep records of the company openly on her computer, or possibly has a seperate system or computer for it. She also may not want to be caught in the office, so her presence is limited to the important tasks, like getting the envelope that had her fingerprint on it. Even though she got a positive character reference, I don't think that's enough to fully take out the proven info.",4,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-13_10h54.08.315,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,,,,,,,,1,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",,,1066.085605,1036.10014,1216.172026,1203.505486,1034.475041,979.3346675,,,,,,
720554,2,79,5,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,"I imagined Ms. Armstrong taking the dress into the room, cutting off the tags, shoving it into her purse, but then somehow still being abloe to put it back on the rack which was caught on camera. I also imagined the scissors not necessarily showing her fingerprints, and how that cannot prove anything.",1216.200236,,,Not Guilty,79,29,,,,,60,,,,,29,1256.719306,1255.473864,,,,,,,,,,,,,1286.715934,1364.463002,1286.707789,5,0,5,0,"I imagined Ms. Armstrong taking the dress into the room, cutting off the tags, shoving it into her purse, but then somehow still being abloe to put it back on the rack which was caught on camera. I also imagined the scissors not necessarily showing her fingerprints, and how that cannot prove anything.",5,0,,,,,,,,,,,,,,,M3 ,,,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-13_10h54.08.315,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,1,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,1286.707608,1256.71936,1372.035079,1364.463926,1255.473808,1216.183769,,,,,,
720554,30,76,6,clear_in,clear_ex,ambiguous,clear_in,Not Guilty,"I basically imagined that the accused was just at the accident when it occured or something, that led to him putting his hand on the car. However, then the selfies on his phone would be off in terms of timing. I then imagined how he might've been at the wine place with the real killer before, and he put him into the car or somehting that that's why the handprint is on the car door. ",1372.062885,,,Not Guilty,76,49,,,,,60,,,,,49,1446.721766,1430.857269,,,,,,,,,,,,,1476.720354,1603.294003,1476.712672,6,0,6,9,"I basically imagined that the accused was just at the accident when it occured or something, that led to him putting his hand on the car. However, then the selfies on his phone would be off in terms of timing. I then imagined how he might've been at the wine place with the real killer before, and he put him into the car or somehting that that's why the handprint is on the car door. ",6,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-13 10h56.15.587466 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-13_10h54.08.315,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,1,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,1476.712471,1446.721826,1615.160778,1603.294936,1430.857207,1372.047051,,,,,,
