participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
954206,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1294162,0.1293668,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_10h51.25.376,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
954206,31,,9,,,,,,,95.3523371,,,,,,,,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,30,0,30,30,,,,,Pate,2026-04-15_10h51.25.376,,,Homicide,Firing a gun into a public event and killing five people.,Murder 1st - 5 counts,TRUE,0,9,9,0,3.6583176,3.6583209,0,Propensity,"Axel Watson is charged with firing multiple rounds from assault rifles into a crowded downtown crafts festival and concert. The Prosecution alleges Mr. Watson used a false identity online to book a fourth-floor hotel room, checked in, waited for the park below his window to fill up, and then fired from his window, killing five and wounding four others.",0.1402335,0.1402196,,,,,,,,,108.7332326,99.0111983,99.0111438,95.3403313
954206,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_10h51.25.376,,,,,,,,,,,,,0,,,,,,,,,,,127.1573973,108.7332877,,,,
954206,30,94,0,clear_in,clear_ex,ambiguous,clear_in,Guilty,"Mr. Juval took a selfie at a wine bar when the SUV was on the walkway
Mr. Juval five years prior was convicted of threatening his coworkers
There was a hand print on the SUV that matched Mr. Juval
A bystander that was on the walkway, who was pushed over by the force stated that it could have been Mr. Juval but they were not totally certain",127.1865047,,,Guilty,94,67,,,,,60,,,,,67,176.4223951,164.7168335,,,,,,,,,,,,,206.4186992,318.9706851,206.4067442,0,0,0,9,"Mr. Juval took a selfie at a wine bar when the SUV was on the walkway
Mr. Juval five years prior was convicted of threatening his coworkers
There was a hand print on the SUV that matched Mr. Juval
A bystander that was on the walkway, who was pushed over by the force stated that it could have been Mr. Juval but they were not totally certain",0,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-15_10h51.25.376,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,0,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,206.406384,176.4232021,348.3380009,318.9717445,164.7167708,127.1720351,,,,,,
954206,24,83,1,clear_in,clear_ex,clear_ex,clear_ex,Guilty,"Her fingerprint was found on a collections record at the fake business
Many people that worked for an insurance company in the same office as the fake company stated that they saw many people in the fake business' office, but never her.
Her attorney stated that they believe that she is a relatively honest person
On her computer, they found meticulous records for two legitimate businesses and tax records on her computer, but nothing connected to the fake business",348.3706541,,,Guilty,83,95,,,,,60,,,,,95,412.1113912,408.4991854,,,,,,,,,,,,,442.1120673,564.5736785,442.1003949,1,0,1,7,"Her fingerprint was found on a collections record at the fake business
Many people that worked for an insurance company in the same office as the fake company stated that they saw many people in the fake business' office, but never her.
Her attorney stated that they believe that she is a relatively honest person
On her computer, they found meticulous records for two legitimate businesses and tax records on her computer, but nothing connected to the fake business",1,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-15_10h51.25.376,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,,,,,,,,0,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",,,442.1001726,412.1114443,575.8022186,564.5746176,408.4991259,348.3560745,,,,,,
954206,22,100,2,ambiguous,clear_in,clear_ex,clear_ex,Guilty,"A nurse stated that she saw Ms. Garcia helping another patient on another floor when the nurses were alerted that a baby was missing from the maternity floor.
The security cameras show that Ms. Garcia was seen leaving the hospital with a baby.
A p[rominent and well-respected person from the community stated that after knoweing Ms. Garcia for a long period of time, he was confident that she was a trustful person.
Ms. Garcia's DNA matched DNA found in the bathroom near the emergency room",575.8220943,,,Guilty,100,90,,,,,60,,,,,90,636.6382565,635.1783837,,,,,,,,,,,,,666.6343966,810.2991892,666.6225236,2,0,2,6,"A nurse stated that she saw Ms. Garcia helping another patient on another floor when the nurses were alerted that a baby was missing from the maternity floor.
The security cameras show that Ms. Garcia was seen leaving the hospital with a baby.
A p[rominent and well-respected person from the community stated that after knoweing Ms. Garcia for a long period of time, he was confident that she was a trustful person.
Ms. Garcia's DNA matched DNA found in the bathroom near the emergency room",2,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-15_10h51.25.376,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,0,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,666.6223482,636.6383045,822.3749006,810.3001102,635.1783023,575.8123145,,,,,,
954206,18,85,3,clear_in,clear_ex,clear_in,clear_in,Guilty,"A woman testified that she saw Mr. Johnson handing a envelope to a full van carrying immigrants.
Nothing on Mr. Johnsons cell phone nor computer had any phone calls, texts, or emails to Mexico.
Mr. Johnson was previously convicted of forgery by selling false identification.
Mr. Johnson's DNA was found on a soda can at a rest stop that just had a van carrying immigrants come through.",822.4034372,,,Guilty,85,90,,,,,60,,,,,90,903.0347546,902.1974988,,,,,,,,,,,,,933.0326731,1050.604973,933.020656,3,0,3,3,"A woman testified that she saw Mr. Johnson handing a envelope to a full van carrying immigrants.
Nothing on Mr. Johnsons cell phone nor computer had any phone calls, texts, or emails to Mexico.
Mr. Johnson was previously convicted of forgery by selling false identification.
Mr. Johnson's DNA was found on a soda can at a rest stop that just had a van carrying immigrants come through.",3,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-15_10h51.25.376,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,0,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,933.0204778,903.0348058,1059.123595,1050.605879,902.1974268,822.3874483,,,,,,
954206,6,53,4,clear_in,clear_in,clear_ex,clear_in,Not Guilty,"Mrs. Mitchell 's DNA was found on torn packaging in the changing room.
Cashier claimed that Mrs. Mitchell was not the person who bought the raisan bread, choclate milk, etc.
In Mrs. Mitchell's apartment, a receipt was found for the chocolate milk, raisan bread, etc.
A former employer testified that Mrs. Mitchell was prone to theft.",1059.155927,,,Not Guilty,53,53,,,,,60,,,,,53,1120.741505,1119.411233,,,,,,,,,,,,,1150.737932,1251.914846,1150.729743,4,0,4,1,"Mrs. Mitchell 's DNA was found on torn packaging in the changing room.
Cashier claimed that Mrs. Mitchell was not the person who bought the raisan bread, choclate milk, etc.
In Mrs. Mitchell's apartment, a receipt was found for the chocolate milk, raisan bread, etc.
A former employer testified that Mrs. Mitchell was prone to theft.",4,0,,,,,,,,,,,,,,,M1,,,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-15_10h51.25.376,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,0,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,1150.729575,1120.741559,1262.773353,1251.915765,1119.411169,1059.135849,,,,,,
954206,14,85,5,clear_ex,ambiguous,clear_in,clear_in,Guilty,"Mr. Jackson sold his 34-foot sial boat for $43,000 a week before the zoning vote.
DNA found under the seal of the envelope didn't match Mr. Jackson's.
A zoning clerk noted seeing someone give the zoning official a bribe type envelope just before the zoning vote. This person was later identified as Mr. Jackson by the clerk.
Mr. Jackson was previously convicted of not paying his taxes.",1262.793413,,,Guilty,85,92,,,,,60,,,,,92,1320.954716,1320.517326,,,,,,,,,,,,,1350.955913,1476.282292,1350.944163,5,0,5,2,"Mr. Jackson sold his 34-foot sial boat for $43,000 a week before the zoning vote.
DNA found under the seal of the envelope didn't match Mr. Jackson's.
A zoning clerk noted seeing someone give the zoning official a bribe type envelope just before the zoning vote. This person was later identified as Mr. Jackson by the clerk.
Mr. Jackson was previously convicted of not paying his taxes.",5,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-15_10h51.25.376,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,0,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,1350.943963,1320.954771,1483.845636,1476.283234,1320.517257,1262.782641,,,,,,
954206,2,51,6,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,"A women's dress clerk noted hearing scissors being used in a fitting room, and noted that Mrs. Armstrong was the person who left the changing rooms.
The smidged fingerprints on the scissors and cut-off antitheft tool in the fitting room could neither be identified as Mrs. Armstrong or proven to not be Mrs. Armstrong's fingerprints.
Security cameras show Mrs. Armstrong going into the changing room with the dress and coming out of the changing room with the dress and later hangin it up.
Mrs. Armstrong's preist noted that she is a trustful person.",1483.869533,,,Not Guilty,51,22,,,,,60,,,,,22,1566.693059,1565.218037,,,,,,,,,,,,,1596.686552,1766.4077,1596.678642,6,0,6,0,"A women's dress clerk noted hearing scissors being used in a fitting room, and noted that Mrs. Armstrong was the person who left the changing rooms.
The smidged fingerprints on the scissors and cut-off antitheft tool in the fitting room could neither be identified as Mrs. Armstrong or proven to not be Mrs. Armstrong's fingerprints.
Security cameras show Mrs. Armstrong going into the changing room with the dress and coming out of the changing room with the dress and later hangin it up.
Mrs. Armstrong's preist noted that she is a trustful person.",6,0,,,,,,,,,,,,,,,M3 ,,,2024.2.4,,,,,,2026-04-15 11h04.08.509872 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-15_10h51.25.376,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,0,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,1596.678463,1566.693115,1775.223319,1766.408696,1565.217971,1483.857664,,,,,,
