participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
577970,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1275605,0.1275116,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_11h57.06.806,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
577970,31,,5,,,,,,,209.1147568,,,,,,,,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,30,0,30,30,,,,,Pate,2026-04-15_11h57.06.806,,,Homicide,Firing a gun into a public event and killing five people.,Murder 1st - 5 counts,TRUE,0,5,5,0,2.4375752,2.4375786,0,Propensity,"Axel Watson is charged with firing multiple rounds from assault rifles into a crowded downtown crafts festival and concert. The Prosecution alleges Mr. Watson used a false identity online to book a fourth-floor hotel room, checked in, waited for the park below his window to fill up, and then fired from his window, killing five and wounding four others.",0.1368778,0.136864,,,,,,,,,222.4793451,211.5528296,211.5527758,209.1046868
577970,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-15_11h57.06.806,,,,,,,,,,,,,0,,,,,,,,,,,258.8494229,222.4794026,,,,
577970,22,100,0,ambiguous,clear_in,clear_ex,clear_ex,Guilty,"She was known to be a very truthful person, the DNA matched which was found in the emergency room, digital security cameras found her walking with the baby, the mother said the baby was taken from her overnight ",258.8785928,,,Guilty,100,45,,,,,60,,,,,45,322.5136473,312.563335,,,,,,,,,,,,,352.5115943,499.6479142,352.4990987,0,0,0,6,"She was known to be a very truthful person, the DNA matched which was found in the emergency room, digital security cameras found her walking with the baby, the mother said the baby was taken from her overnight ",0,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-15_11h57.06.806,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,0,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,352.498797,322.5140473,552.937258,499.64921,312.5632699,258.8642792,,,,,,
577970,24,60,1,clear_in,clear_ex,clear_ex,clear_ex,Not Guilty,"Franklin was accused but never in the same office, one fingerprint of her DNA was shown on one of the fruadulent boxes, she was known to be an honest person, and her computer record never show any morgage fruadulent things but legitimate things. ",552.9819186,,,Not Guilty,60,77,,,,,60,,,,,77,677.7681024,667.5565341,,,,,,,,,,,,,707.7657311,834.7559527,707.7535086,1,0,1,7,"Franklin was accused but never in the same office, one fingerprint of her DNA was shown on one of the fruadulent boxes, she was known to be an honest person, and her computer record never show any morgage fruadulent things but legitimate things. ",1,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-15_11h57.06.806,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,,,,,,,,0,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",,,707.7533323,677.768289,874.9815657,834.7568502,667.556475,552.9524493,,,,,,
577970,6,100,2,clear_in,clear_in,clear_ex,clear_in,Guilty,"She has been prone to theft, DNA evidence was found in the dressing room where she took off the tags, cashier claimed she never bought three food items, and at her place they found a receipt for the three items of food, was also shown wearing the clothes while the tags were gone. ",875.0059953,,,Guilty,100,100,,,,,60,,,,,100,943.1038332,939.945513,,,,,,,,,,,,,973.1015797,1106.065917,973.0893817,2,0,2,1,"She has been prone to theft, DNA evidence was found in the dressing room where she took off the tags, cashier claimed she never bought three food items, and at her place they found a receipt for the three items of food, was also shown wearing the clothes while the tags were gone. ",2,0,,,,,,,,,,,,,,,M1,,,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-15_11h57.06.806,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,0,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,973.0892088,943.1038893,1125.576733,1106.066896,939.9454491,874.9920419,,,,,,
577970,20,64,3,clear_ex,clear_ex,clear_in,clear_ex,Not Guilty,"No DNA fingerprints belonged to Ms Clarke on the items, security footage shows no evidence, was said she was a very honest person in the church community, one suggests that she may have not gotten all of the items ",1125.608506,,,Not Guilty,64,43,,,,,60,,,,,43,1279.884417,1272.632882,,,,,,,,,,,,,1309.880934,1455.800373,1309.868422,3,0,3,5,"No DNA fingerprints belonged to Ms Clarke on the items, security footage shows no evidence, was said she was a very honest person in the church community, one suggests that she may have not gotten all of the items ",3,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-15_11h57.06.806,,,Burglary & theft,Stealing from their workplace by taking items without charging for them.,Embezzlement,,,,,,,,0,Propensity,"Astrid Clarke, a large department store's employee, is charged with embezzlement of money from her employer by freebagging", bagging items without charging for them and getting paid. A batch of items determined to have been freebagged from the store where Ms. Clarke worked were found for sale in another store.,,,1309.868222,1279.884472,1470.417191,1455.801321,1272.632808,1125.589716,,,,,
577970,18,100,4,clear_in,clear_ex,clear_in,clear_in,Guilty,"Convicted of forgery for selling false identification documents, no evidence was found through calls, texts, emails to mexico, DNA was found on a soda can at a pit stop location next to a van who was trafficking that quickly fleed the area due to police, was seen handing an envelope to a van full of 16 passengers",1470.441273,,,Guilty,100,82,,,,,60,,,,,82,1573.220831,1566.402651,,,,,,,,,,,,,1603.221187,1770.830589,1603.209225,4,0,4,3,"Convicted of forgery for selling false identification documents, no evidence was found through calls, texts, emails to mexico, DNA was found on a soda can at a pit stop location next to a van who was trafficking that quickly fleed the area due to police, was seen handing an envelope to a van full of 16 passengers",4,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-15_11h57.06.806,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,0,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,1603.209048,1573.220883,1786.471061,1770.831509,1566.402574,1470.429376,,,,,,
577970,14,100,5,clear_ex,ambiguous,clear_in,clear_in,Guilty,"Previously convicted of failing to pay his taxes, someone saw him hand a similar envelope right before the situation, 3 weeks prior he sold his sailboat for $43,000, His DNA did not connect with what was found under the envelope. ",1786.490856,,,Guilty,100,47,,,,,60,,,,,47,1875.656189,1874.80198,,,,,,,,,,,,,1905.649786,1973.920872,1905.641788,5,0,5,2,"Previously convicted of failing to pay his taxes, someone saw him hand a similar envelope right before the situation, 3 weeks prior he sold his sailboat for $43,000, His DNA did not connect with what was found under the envelope. ",5,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-15_11h57.06.806,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,0,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,1905.641597,1875.656245,1992.955157,1973.921777,1874.801902,1786.480094,,,,,,
577970,2,84,6,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,"Evidence suggests that she came back with the dress and hung it back on the rack, said she is a very honest person, woman claimed to hear scissors being used in the dressing room, the DNA in the room suggests it was not completely connected to her. ",1992.979275,,,Not Guilty,84,86,,,,,60,,,,,86,2057.998163,2057.089969,,,,,,,,,,,,,2087.999895,2203.407426,2087.988365,6,0,6,0,"Evidence suggests that she came back with the dress and hung it back on the rack, said she is a very honest person, woman claimed to hear scissors being used in the dressing room, the DNA in the room suggests it was not completely connected to her. ",6,0,,,,,,,,,,,,,,,M3 ,,,2024.2.4,,,,,,2026-04-15 12h14.05.933959 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-15_11h57.06.806,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,0,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,2087.987936,2057.998219,2224.406573,2203.408446,2057.089893,1992.966486,,,,,,
