participant,rank,realrate.response,thisN,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqTrials.vviqResponse.response,vviqResponse.response,trials.verdict.response,trials.realrate.response,trials.casestrength.response,surpriseTestLoopSmall.evidenceUsedResponse.rt,surpriseTestLoopSmall.evidenceUsedResponse.response,surpriseTestLoopSmall.confidenceLevel.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consentInfiniteLoop.consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,trials.responseTextBox.text,thisTrialN,thisRepN,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,consentInfiniteLoop.consented_button.timesOn,consentInfiniteLoop.consented_button.timesOff,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
057113,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044828,0.0447799,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-23_14h01.29.442,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
057113,31,,6,,,,,,,90.72595939999155,,,,,,,,,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,30,0,30,30,,,,,Pate,2026-04-23_14h01.29.442,,,Homicide,Firing a gun into a public event and killing five people.,Murder 1st - 5 counts,TRUE,0,6,6,0,1.7183678000001237,1.718371399998432,1,Propensity,"Axel Watson is charged with firing multiple rounds from assault rifles into a crowded downtown crafts festival and concert. The Prosecution alleges Mr. Watson used a false identity online to book a fourth-floor hotel room, checked in, waited for the park below his window to fill up, and then fired from his window, killing five and wounding four others.",0.0536196,0.053606,,,,,,,,,103.74459049999132,92.44492490000266,92.4448693,90.71404730000359
057113,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,,,,,,,,,,2026-04-23_14h01.29.442,,,,,,,,,,,,,1,,,,,,,,,,,122.56179320000228,103.7446471000003,,,,
057113,20,38,0,clear_ex,clear_ex,clear_in,clear_ex,Not Guilty,"I imagined that the defendant likely did her job correctly, as the evidence against her is not resounding",122.58976000000257,,,Not Guilty,38,8,,,,,60,,,,,8,164.56969779999054,157.5489649999945,,,,,,,,,,,,,194.5675259999989,245.77993289999722,194.5555263999995,0,0,0,5,"I imagined that the defendant likely did her job correctly, as the evidence against her is not resounding",0,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-23_14h01.29.442,,,Burglary & theft,Stealing from their workplace by taking items without charging for them.,Embezzlement,,,,,,,,1,Propensity,"Astrid Clarke, a large department store's employee, is charged with embezzlement of money from her employer by freebagging", bagging items without charging for them and getting paid. A batch of items determined to have been freebagged from the store where Ms. Clarke worked were found for sale in another store.,,,194.55519499999355,164.5700680000009,255.7515141,245.7810252999916,157.5489008000004,122.57749419999891,,,,,
057113,24,52,1,clear_in,clear_ex,clear_ex,clear_ex,Not Guilty,I imagined that the defendant is very careful with her business records and takes precaution to not be caught,255.7800081000023,,,Not Guilty,52,48,,,,,60,,,,,48,285.88958259999345,277.2895037,,,,,,,,,,,,,315.89133610000135,356.50426359999983,315.8791276999982,1,0,1,7,I imagined that the defendant is very careful with her business records and takes precaution to not be caught,1,0,,,,,,,,,,,,,,,C,,,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-23_14h01.29.442,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,,,,,,,,1,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",,,315.8789373000036,285.88963940000394,368.4876271999965,356.50568249999196,277.28943459999573,255.76651149999816,,,,,,
057113,19,39,2,clear_ex,clear_in,clear_ex,clear_ex,Not Guilty,"I imagined a chaotic scene, with likely inebriated eyewitnesses not being able to accurately recollect what happened. There may have been a shooter in a different house as pointed out by one eyewitness.",368.5078330999968,,,Not Guilty,39,17,,,,,60,,,,,17,396.7608266000025,395.0340490999952,,,,,,,,,,,,,426.7566702,479.8524591000023,426.74448189999384,2,0,2,4,"I imagined a chaotic scene, with likely inebriated eyewitnesses not being able to accurately recollect what happened. There may have been a shooter in a different house as pointed out by one eyewitness.",2,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,,,,,,,,,???,2026-04-23_14h01.29.442,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,1,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,426.7443295999983,396.7608821000031,485.8668140999944,479.85339750000276,395.0339926000015,368.4969306999992,,,,,,
057113,28,60,3,clear_ex,clear_in,clear_in,clear_in,Not Guilty,"i imagine Mr. Farooqi carrying the gas can to the building and setting it on fire, likely using gloves to avoid his fingerprints being found",485.89515630000096,,,Not Guilty,60,60,,,,,60,,,,,60,504.65753830000176,504.0034613000025,,,,,,,,,,,,,534.6593442000012,568.9219527999958,534.6470488999912,3,0,3,8,"i imagine Mr. Farooqi carrying the gas can to the building and setting it on fire, likely using gloves to avoid his fingerprints being found",3,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-23_14h01.29.442,,,Homicide,Killing someone by burning down a building.,Felony Murder,,,,,,,,1,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",,,534.6468765000027,504.65759029999026,582.3763543999958,568.9228311000043,504.00337389999186,485.87858059999417,,,,,,
057113,22,73,4,ambiguous,clear_in,clear_ex,clear_ex,Guilty,"I imagine Ms. Garcia coming to the hospital and claiming she is visiting a patient on another floor, but instead going to the maternity ward and stealing the mother's baby and leaving with it despite not entering with a baby",582.4008006999939,,,Guilty,73,74,,,,,60,,,,,74,611.9032055999996,610.5936254999979,,,,,,,,,,,,,641.9038078000012,697.4303463,641.8920797000028,4,0,4,6,"I imagine Ms. Garcia coming to the hospital and claiming she is visiting a patient on another floor, but instead going to the maternity ward and stealing the mother's baby and leaving with it despite not entering with a baby",4,0,,,,,,,,,,,,,,,E,,,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-23_14h01.29.442,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,1,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,641.8914212999953,611.9032563999936,705.1890421999997,697.4312517999933,610.5935651000036,582.3871170999919,,,,,,
057113,18,85,5,clear_in,clear_ex,clear_in,clear_in,Guilty,"I imagine the defendant driving the truck, dropping his soda can, and passing off trafficking victims to another trafficker",705.2255196999904,,,Guilty,85,88,,,,,60,,,,,88,745.5802133999969,745.0011189999932,,,,,,,,,,,,,775.5777708,807.7403481999936,775.5698421999987,5,0,5,3,"I imagine the defendant driving the truck, dropping his soda can, and passing off trafficking victims to another trafficker",5,0,,,,,,,,,,,,,,,F,,,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-23_14h01.29.442,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,1,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,775.5696742,745.5802641000046,813.4570743999939,807.7412486999965,745.0010571000021,705.2044592,,,,,,
057113,30,81,6,clear_in,clear_ex,ambiguous,clear_in,Guilty,"I imagine Mr. Juval getting in his car and committing the crime, then either going and taking selfies at the wine bar if he had not already, then altering the time of the photos to forge an alibi",813.4772200000007,,,Guilty,81,82,,,,,60,,,,,82,851.7425195,846.5703585,,,,,,,,,,,,,881.7431612999935,960.1444193999923,881.7308723000024,6,0,6,9,"I imagine Mr. Juval getting in his car and committing the crime, then either going and taking selfies at the wine bar if he had not already, then altering the time of the photos to forge an alibi",6,0,,,,,,,,,,,,,,,A,,,2024.2.4,,,,,,2026-04-23 14h01.45.933106 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-23_14h01.29.442,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,1,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,881.7307052999968,851.7425722000044,971.8486305999977,960.1453101999941,846.5702877000003,813.4675763999985,,,,,,
